index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
87,8,0,0,0,10.0,20,10.0,35.5094111064736,28,36.107142857142854,23.422669888451548,15,28.466666666666665,40.0,9,40.0,3,4.622000000000001,70280,25,10,1.0,605.094111064736,False,0.33340663950452204,0,2.6120000000000005,71705,16,19,1.0,834.6788110229984,False,0.362495549278564,0,8.327000000000002,13876.0,1014,0,0.0,36006.54286196423,False,-0.5999840462892011,15,11.843000000000004,10743.0,1435,0,0.0,50956.004937789614,False,-0.545504705829791,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,9,7.985000000000002,38535,2187,0,0.0,51225.379046043534,False,-0.3649812455030167,0.3333333333333333,306396,0.0,0.0,12,0,0,6,7,6.333333333333333,17,23,10,79.0,23.0,6,2,10,851,1.0157245039590634,155.4303530403413
88,10,0,0,0,10.0,20,10.0,35.647540881679895,26,36.80769230769231,23.259591797047467,8,21.0,39.99999999999999,6,40.0,2,4.639000000000001,70493,27,10,1.0,626.475408816799,False,0.33763248015280156,0,2.6120000000000005,72199,14,15,1.0,674.7131132251984,False,0.37031693347588707,4,8.367,13164.0,1029,0,0.0,36681.31956724861,False,-0.6046846127909618,4,11.868,10378.0,1446,0,0.0,51546.34411490913,False,-0.5463809265643446,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,6,8.036,38297,2195,0,0.0,51054.80399451919,False,-0.368181573425665,0.3333333333333333,305788,0.0,0.0,9,0,0,7,6,5.181818181818182,18,25,10,119.0,30.0,8,2,10,816,1.002450674015563,156.43280371435685
89,10,0,0,0,10.0,20,10.0,35.364681588913754,28,33.142857142857146,21.77233378689455,26,15.653846153846153,39.99999999999999,11,40.0,11,4.747000000000002,70778,29,10,1.0,643.6468158891375,False,0.3431787397125584,0,2.6120000000000005,72343,12,18,1.0,756.5642686004476,False,0.3738104457305367,20,8.563000000000002,12310.0,1033,0,0.0,36531.716081347906,False,-0.6163390671852192,6,11.924000000000003,9582.0,1470,0,0.0,51986.081935703216,False,-0.5536101265091711,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,11,8.14,37724,2221,0,0.0,48356.353340692796,False,-0.38721030449977334,0.3333333333333333,303994,0.0,0.0,10,0,0,6,9,8.75,19,25,6,131.0,10.0,9,1,6,712,1.0278758659842424,157.4606795803411
90,6,0,0,0,10.0,20,10.0,35.52582366532028,21,37.23809523809524,21.5568649704824,5,16.4,39.99999999999999,10,40.0,0,4.7360000000000015,70688,28,20,1.0,990.5164733064056,False,0.3447549445848264,3,2.6420000000000003,72940,13,10,1.0,485.2582366532028,False,0.3825259590872898,3,8.573000000000002,11764.0,1044,0,0.0,37088.95990659438,False,-0.6196940842801031,2,11.938,9248.0,1480,0,0.0,52578.219024674014,False,-0.5540860842921513,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,10,8.229000000000001,37504,2226,0,0.0,47985.58142429382,False,-0.3912233513948453,0.3333333333333333,303401,0.0,0.0,10,0,0,6,7,6.3,15,21,6,85.0,0.0,6,0,6,662,0.9349268450168893,158.39560642535798
91,6,0,0,0,10.0,20,10.0,35.58723405353789,23,36.17391304347826,21.498941899571374,1,15.0,39.99999999999999,8,40.0,3,4.766000000000001,71305,32,10,1.0,675.872340535379,False,0.35343892715962677,0,2.6390000000000002,72880,9,20,1.0,801.7446810707578,False,0.38438191598094573,1,8.58,11263.0,1056,0,0.0,37580.119160536015,False,-0.6228990579049124,0,11.936000000000003,8896.0,1491,0,0.0,53060.565973824996,False,-0.555476717649633,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,8,8.299000000000001,37391,2227,0,0.0,47878.14361034545,False,-0.3928737558512654,0.3333333333333333,302992,0.0,0.0,10,0,0,6,5,4.2727272727272725,16,22,8,72.0,18.0,5,1,8,680,0.9429727889946662,159.33857921435265
92,8,0,0,0,10.0,20,10.0,35.481129263727716,17,34.11764705882353,21.498941899571374,0,,40.0,11,40.0,0,4.763000000000001,71509,34,11,1.0,730.2924219010049,False,0.35780682002022346,0,2.6390000000000002,73056,7,22,1.0,850.5848438020098,False,0.38816814187291726,0,8.579,10939.0,1065,0,0.0,37787.40266587002,False,-0.6256640776342931,0,11.936000000000003,8640.0,1499,0,0.0,53186.212766327844,False,-0.557900666501488,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,11,8.401000000000002,37225,2227,0,0.0,47878.14361034545,False,-0.3945170436147111,0.3333333333333333,302626,0.0,0.0,10,0,0,6,4,4.0,18,24,8,97.0,9.0,7,1,8,780,0.9355204839957878,160.27409969834844
93,8,0,0,0,10.0,20,10.0,35.61869392062868,24,36.833333333333336,19.78727701698389,17,9.529411764705882,40.00000000000001,13,40.0,3,4.793000000000001,71918,33,10,1.0,686.1869392062868,False,0.36511681470516394,0,2.6390000000000002,73256,8,22,1.0,863.611266253831,False,0.392069475821342,17,8.749000000000002,9825.0,1079,0,0.0,38432.570740358344,False,-0.6355946374279544,0,11.936000000000003,8330.0,1509,0,0.0,53748.60912622868,False,-0.5582620670918584,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,13,8.520000000000001,36837,2244,0,0.0,44402.649626111845,False,-0.4155605015684892,0.3333333333333333,301423,0.0,0.0,8,0,0,4,8,7.214285714285714,18,22,10,84.0,34.0,6,2,10,510,1.0638821399770677,161.3379818383255
94,10,0,0,0,10.0,20,10.0,35.49872934105626,23,34.391304347826086,20.32106129370114,9,26.666666666666668,40.00000000000001,9,40.0,0,4.790000000000002,72108,35,10,1.0,704.9872934105626,False,0.3688837731270124,0,2.6390000000000002,73657,6,19,1.0,734.475857480069,False,0.3984251696214161,3,8.762000000000002,9308.0,1092,0,0.0,38764.61244043344,False,-0.6399986671658608,6,11.996000000000002,7972.0,1519,0,0.0,53922.569869064464,False,-0.5616627776581689,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,9,8.597000000000001,36471,2253,0,0.0,45783.35109470866,False,-0.41234964860019274,0.3333333333333333,300773,0.0,0.0,10,0,0,7,6,6.0,18,25,6,132.0,17.0,9,1,6,991,1.15104592096759,162.4890277592931
95,6,0,0,0,10.0,20,10.0,36.10744058070029,38,39.5,20.93347477955221,14,25.5,40.00000000000001,9,40.0,0,4.790000000000001,72121,33,17,1.0,943.826489871905,False,0.37138537131023436,16,2.7990000000000004,74503,8,10,1.0,441.0744058070029,False,0.4116359467053974,7,8.829,7940.0,1124,0,0.0,40584.76321270713,False,-0.6457446313275166,7,12.060000000000002,7692.0,1525,0,0.0,55063.846885567946,False,-0.5580158925555685,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,9,8.678,35988,2267,0,0.0,47456.18732524486,False,-0.408851048213445,0.3333333333333333,299501,0.0,0.0,8,0,0,7,7,6.8125,14,21,8,71.0,13.0,5,1,8,933,1.165518941998016,163.6545467012911
96,8,0,0,0,10.0,20,10.0,36.129107433667045,1,41.0,21.980219912205563,27,26.11111111111111,40.00000000000001,10,40.0,0,4.790000000000001,72031,32,27,1.0,1295.4859007090104,False,0.373006818875477,0,2.7830000000000004,74434,9,19,1.0,776.4530412396739,False,0.41350033098990885,0,8.822000000000001,7899.0,1125,0,0.0,40645.245862875425,False,-0.6458796294442849,27,12.323000000000004,7035.0,1525,0,0.0,55096.888836342245,False,-0.5660525200053815,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,10,8.769,35131,2294,0,0.0,50422.62447859956,False,-0.4026519077056359,0.3333333333333333,297787,0.0,0.0,9,0,0,4,8,8.0,20,24,8,103.0,16.0,7,1,8,241,1.1938438420183957,164.8483905433095
97,8,0,0,0,10.0,20,10.0,36.50274780666784,24,39.66666666666667,21.980219912205563,0,,40.0,13,40.0,0,4.790000000000001,72373,32,26,1.0,1269.071442973364,False,0.3792181909828594,0,2.783000000000001,74844,9,16,1.0,674.0439649066855,False,0.42027849742043566,0,8.822000000000001,7043.0,1146,0,0.0,41832.148986441345,False,-0.6491740448808498,0,12.296000000000001,6939.0,1528,0,0.0,55776.19864858846,False,-0.5629951775607726,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,13,8.889000000000001,34901,2294,0,0.0,50422.62447859956,False,-0.4049287521971572,0.3333333333333333,297357,0.0,0.0,13,0,0,5,5,5.0,18,23,8,76.0,24.0,6,2,8,1152,1.2177244040067308,166.06611494731624
98,8,0,0,0,10.0,20,10.0,36.29936683070644,12,32.833333333333336,22.736864091981072,15,28.8,40.0,8,40.0,0,4.790000000000001,72687,30,24,1.0,1171.1848039369545,False,0.38422549593774274,0,2.783000000000001,74724,11,26,1.0,1053.7835375983673,False,0.42159843897682353,9,8.912,6905.0,1148,0,0.0,41671.673121650994,False,-0.6519124592405359,6,12.356,6575.0,1538,0,0.0,55828.42618562651,False,-0.5672349194703149,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,8,8.956,34363,2309,0,0.0,52499.419188384294,False,-0.3999751567142942,0.3333333333333333,296511,0.0,0.0,10,0,0,4,5,5.0,20,24,4,104.0,10.0,7,1,4,594,1.1970560780027881,167.26317102531902
99,4,0,0,0,10.0,20,10.0,36.19276889659103,4,31.0,22.48823347323865,21,21.047619047619047,40.0,7,40.0,0,4.790000000000001,72721,29,30,1.0,1375.783066897731,False,0.3868003841283272,0,2.7830000000000004,74614,12,36,1.0,1422.9396802772771,False,0.4230073268624824,16,9.063,6495.0,1148,0,0.0,41549.29869328651,False,-0.6578248403708732,5,12.400000000000002,6416.0,1542,0,0.0,55809.24963854338,False,-0.5693503379224332,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,7,9.018000000000002,33845,2330,0,0.0,52397.583992646054,False,-0.40560705627445853,0.3333333333333333,295348,0.0,0.0,10,0,0,4,7,7.0,14,18,6,44.0,17.0,3,1,6,324,1.0249479349586181,168.28811896027764
100,6,0,0,0,10.0,20,10.0,36.78611887549378,57,38.64912280701754,22.56663181725639,14,23.285714285714285,40.0,11,40.0,16,4.950000000000001,73987,28,10,1.0,647.8611887549378,False,0.4038412097022229,0,2.7830000000000004,74912,13,35,1.0,1417.5141606422821,False,0.4285857309162569,0,9.047,4708.0,1192,0,0.0,43849.053699588585,False,-0.6658193506519319,14,12.535000000000004,5762.0,1555,0,0.0,57202.41485139282,False,-0.5688160182483668,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,11,9.121,33341,2344,0,0.0,52896.18497964898,False,-0.40812840918039056,0.3333333333333333,293967,0.0,0.0,12,0,0,5,9,8.333333333333332,17,22,4,90.0,0.0,6,0,4,1488,1.1066158399917185,169.39473480026936
101,4,0,0,0,10.0,20,10.0,36.701244739785345,20,35.8,22.67545114296138,6,25.0,40.0,10,40.0,0,4.934000000000001,74187,30,10,1.0,667.0124473978535,False,0.40780039716815153,0,2.783000000000001,75228,11,35,1.0,1394.543565892487,False,0.43433845511290003,6,9.107000000000003,4246.0,1202,0,0.0,44114.896177221985,False,-0.6699485778453982,0,12.521000000000003,5442.0,1565,0,0.0,57437.448017764065,False,-0.5713567474887755,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,10,9.21,33045,2350,0,0.0,53287.31018595924,False,-0.4091226715010382,0.3333333333333333,293405,0.0,0.0,10,0,0,3,5,5.0,18,21,6,53.0,0.0,4,0,6,916,1.0516397079918534,170.44637450826121
102,6,0,0,0,10.0,20,10.0,37.01134384377272,13,42.0,22.90138464963724,13,25.0,40.0,11,40.0,0,4.934000000000001,74077,31,20,1.0,1050.2268768754543,False,0.4093420757629826,0,2.783000000000001,75684,10,32,1.0,1284.363003000727,False,0.44191222090717436,9,9.191000000000003,3573.0,1215,0,0.0,44968.782770183854,False,-0.673036057656165,4,12.561000000000003,5414.0,1565,0,0.0,57922.75311550431,False,-0.5686633219430057,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,11,9.31,32546,2363,0,0.0,54115.971927092796,False,-0.4099608386356119,0.3333333333333333,292551,0.0,0.0,10,0,0,6,7,7.0,16,22,6,60.0,11.0,5,1,6,746,1.069323820003774,171.515698328265
103,6,0,0,0,10.0,20,10.0,37.341787727558945,32,39.40625,22.908948504486567,10,23.0,40.0,8,40.0,0,4.934000000000001,73997,29,30,1.0,1410.2536318267682,False,0.41123147345587696,0,2.7830000000000004,76825,12,10,1.0,493.41787727558943,False,0.45599631500808163,0,9.182000000000002,2312.0,1247,0,0.0,46565.209296266,False,-0.6788430309538491,10,12.657000000000002,5284.0,1565,0,0.0,58439.897793629745,False,-0.5670500169795486,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,8,9.379000000000001,32212,2373,0,0.0,54362.93480114662,False,-0.41204483007243026,0.3333333333333333,291887,0.0,0.0,10,0,0,4,4,4.0,17,21,8,63.0,7.0,5,1,8,1461,1.1221906560240313,172.63788898428902
104,8,0,0,0,10.0,20,10.0,36.997548048904804,60,35.8,23.42768154674133,12,28.5,40.0,12,40.0,0,4.934000000000001,74754,30,16,1.0,891.9607687824769,False,0.4206366491176038,26,3.043000000000001,77196,11,10,1.0,479.97548048904804,False,0.4628780696762861,3,9.212000000000002,1031.0,1278,0,0.0,47282.86640650034,False,-0.6904142894378547,9,12.737000000000002,4327.0,1594,0,0.0,58974.09158995426,False,-0.5757068097750533,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,12,9.491000000000001,31668,2385,0,0.0,55875.02048897807,False,-0.40994574928488237,0.3333333333333333,290233,0.0,0.0,13,0,0,4,9,8.941176470588236,20,24,4,121.0,0.0,8,0,4,1418,1.1695793939870782,173.8074683782761
105,4,0,0,0,10.0,20,10.0,36.79911950387438,10,32.0,23.42768154674133,0,,40.0,9,40.0,0,4.934000000000001,74634,32,26,1.0,1276.777107100734,False,0.42200454440530405,0,3.017000000000001,77436,9,10,1.0,457.9911950387438,False,0.46720436009973504,0,9.209000000000001,1031.0,1278,0,0.0,47029.27472595146,False,-0.6920053031811817,0,12.728000000000003,4007.0,1604,0,0.0,59025.787684214505,False,-0.5793977810137744,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,9,9.568999999999999,31544,2385,0,0.0,55875.02048897807,False,-0.4111732654455286,0.3333333333333333,289909,0.0,0.0,8,0,0,3,3,3.0,15,18,4,51.0,0.0,4,0,4,520,0.9686846279655583,174.77615300624166
106,4,0,0,0,10.0,20,10.0,37.19812611933323,23,41.130434782608695,23.51176840246335,18,24.055555555555557,40.0,13,40.0,0,4.934000000000001,74534,32,36,1.0,1659.1325402959963,False,0.42372702365489107,13,3.1470000000000007,77927,9,10,1.0,461.98126119333233,False,0.47651775098418164,9,9.299000000000001,-41.0,1301,0,0.0,48394.762081252535,False,-0.6968896287015965,9,12.818000000000001,3897.0,1604,0,0.0,59665.7942954105,False,-0.5767626934223571,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,13,9.690000000000001,30877,2403,0,0.0,56498.77947111943,False,-0.4146887183784936,0.3333333333333333,288451,0.0,0.0,7,0,0,4,10,9.23076923076923,15,19,6,55.0,0.0,4,0,6,200,1.0031261330004781,175.77927913924213
107,6,0,0,0,10.0,20,10.0,37.33742344810246,8,41.25,23.59785037248823,6,25.333333333333332,40.0,11,40.0,0,4.934000000000001,74764,32,38,1.0,1738.8220910278935,False,0.42882478266358004,0,3.1340000000000003,77827,9,20,1.0,836.7484689620493,False,0.47816855394417634,6,9.350000000000001,-1563.0,1309,0,0.0,48874.68729356612,False,-0.7129764270433143,0,12.809000000000003,3897.0,1604,0,0.0,59889.22721075635,False,-0.5753608933386264,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,11,9.787,30555,2409,0,0.0,56847.22154732415,False,-0.4161516301844039,0.3333333333333333,286737,0.0,0.0,8,0,0,6,8,12.867857142857144,14,20,8,69.0,12.0,5,1,8,200,0.9136067890212871,176.69288592826342
108,8,0,0,0,10.0,20,10.0,36.81665387910824,16,30.0,23.403085009127324,18,22.166666666666668,40.0,10,40.0,0,4.934000000000001,75154,31,32,1.0,1488.1329241314636,False,0.43382450716110127,0,3.1340000000000012,77717,10,30,1.0,1204.4996163732471,False,0.4795641706310995,6,9.404000000000002,-1820.0,1309,0,0.0,48192.99992775268,False,-0.7204780731052596,12,12.929000000000006,3250.0,1620,0,0.0,59642.97928415534,False,-0.58502428455891,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,10,9.876000000000003,30010,2427,0,0.0,56799.28731715201,False,-0.4217840199315362,0.3333333333333333,285568,0.0,0.0,7,0,0,5,7,7.0,21,26,4,115.0,0.0,8,0,4,680,0.900245774013456,177.59313170227688
109,4,0,0,0,10.0,20,10.0,37.01785392016447,10,41.1,23.62869141941987,5,29.0,39.99999999999999,10,40.0,0,4.934000000000001,75475,30,32,1.0,1484.571325445263,False,0.4398550206431146,0,3.1340000000000003,77607,11,40,1.0,1590.7141568065788,False,0.481134187448583,0,9.398000000000001,-11192.0,1319,0,0.0,48826.54932069693,False,-0.8341015790156413,5,12.967000000000002,3215.0,1620,0,0.0,59968.92335066644,False,-0.5834185121358526,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,10,9.966000000000001,29715,2432,0,0.0,57464.97753202912,False,-0.42140937895587316,0.3333333333333333,276077,0.0,0.0,7,0,0,4,7,56.16230594802023,15,19,6,58.0,0.0,4,0,6,200,0.8269393839873374,178.42007108626422
110,6,0,0,0,10.0,20,10.0,36.669495151457326,28,34.285714285714285,23.93480330143223,18,25.833333333333332,39.99999999999999,12,40.0,0,4.934000000000001,75825,33,26,1.0,1283.4068739378904,False,0.44456688398702066,0,3.1340000000000012,78017,8,38,1.0,1473.4408157553785,False,0.487771950124262,13,9.528000000000002,-60078.0,1331,0,0.0,48807.0980465897,False,-1.4476372542406066,5,13.012000000000002,2700.0,1636,0,0.0,59991.29406778418,False,-0.5897402969585032,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,12,10.076,29040,2450,0,0.0,58640.26808850896,False,-0.42227413163868976,0.3333333333333333,226761,0.0,0.0,10,0,0,5,10,185.325,17,22,6,71.0,14.0,5,1,6,680,0.8797042519436218,179.29977533820784
111,6,0,0,1,10.0,20,10.0,35.91239163010752,27,30.37037037037037,23.93480330143223,0,,39.99999999999999,8,40.0,0,4.934000000000001,76245,32,19,1.0,1002.3354409720429,False,0.4498463694503725,0,3.1340000000000003,78217,9,38,1.0,1454.6708819440857,False,0.4913729444397183,0,9.515000000000002,-84294.41666666667,1331,0,0.0,47799.39325967311,True,-1.757823201415774,0,13.007000000000001,1880.0,1663,0,0.0,59722.30728086881,False,-0.6017171260375882,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,8,10.144,28938,2450,0,0.0,58640.26808850896,False,-0.42328386267406004,0.3333333333333333,286537,0.0,0.125,10,0,0,5,5,95.87394957983193,14,19,5,74.0,12.0,5,1,5,1020,0.821036585024558,180.1208119232324
112,5,0,0,0,10.0,20,10.0,35.78146531576796,7,32.0,24.10185655327748,5,28.0,40.0,11,40.0,0,4.934000000000001,76349,34,22,1.0,1127.1922369468953,False,0.4529904431645719,0,3.1340000000000012,78137,7,48,1.0,1787.510335156862,False,0.49300553836057043,0,9.515,-84294.41666666667,1331,0,0.0,47625.130335287155,True,-1.7589165129433852,5,13.057000000000002,1616.0,1670,0,0.0,59755.04707733249,False,-0.604824348595693,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,11,10.246000000000002,28614,2455,0,0.0,59170.05783829621,False,-0.4238689634502301,0.3333333333333333,285973,0.0,0.125,9,0,0,4,7,178.33011517615176,6,10,3,59.0,11.0,4,1,3,424,0.807723834994249,180.92853575822664
113,3,0,0,0,10.0,20,10.0,35.57271137182054,11,32.0,24.10185655327748,0,,40.0,8,40.0,0,4.934000000000001,76249,34,32,1.0,1478.3267638982572,False,0.4544180183237451,0,3.1340000000000003,78389,7,47,1.0,1741.9174344755654,False,0.4973355256968636,0,9.515000000000002,-84294.41666666667,1331,0,0.0,47347.278835893136,True,-1.7606597308328016,0,13.052000000000001,1264.0,1681,0,0.0,59797.727816030325,False,-0.6089734122841438,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,8,10.315000000000001,28512,2455,0,0.0,59170.05783829621,False,-0.4248786944856004,0.3333333333333333,285671,0.0,0.125,9,0,0,5,3,3.0,6,11,3,50.0,0.0,3,0,3,552,0.6682867769850418,181.5968225352117
114,3,0,0,0,10.0,20,10.0,34.9307244013931,27,30.666666666666668,24.203819824639346,9,25.444444444444443,40.0,9,40.0,0,4.934000000000001,76413,30,35,1.0,1522.5753540487585,False,0.4579341760876634,0,3.1340000000000012,78853,11,37,1.0,1402.4368028515446,False,0.5028945177282231,0,9.515000000000002,-84294.41666666667,1331,0,0.0,46492.79417825422,True,-1.766020698632782,9,13.142,320.0,1708,0,0.0,59661.677277579416,False,-0.62167214205672,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,9,10.397000000000002,28171,2464,0,0.0,59638.21204791135,False,-0.42593715885488903,0.3333333333333333,285014,0.0,0.125,10,0,0,5,7,2683.013227513228,5,10,3,52.0,0.0,3,0,3,1028,0.7400726139894687,182.33689514920115
115,3,0,0,0,10.0,20,10.0,34.61473119215849,19,31.526315789473685,24.203819824639346,0,,40.00000000000001,10,40.0,0,4.934000000000001,76622,27,36,1.0,1516.1303229177056,False,0.4618216110903929,0,3.1340000000000003,79043,14,37,1.0,1420.745054109864,False,0.5066568278810393,0,9.515,-84294.41666666667,1331,0,0.0,46072.207216762945,True,-1.768659427295128,0,13.133000000000001,-614.0,1727,0,0.0,59779.64076885771,False,-0.6326517299149401,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,10,10.488000000000001,28021,2464,0,0.0,59638.21204791135,False,-0.4274220574363159,0.3333333333333333,284329,0.0,0.125,8,0,0,0,7,2114.360416666667,3,3,3,51.0,0.0,3,0,3,520,0.7701672170078382,183.107062366209
116,3,0,0,0,10.0,20,10.0,34.57591109064988,2,31.0,24.119824346186004,8,23.0,40.00000000000001,9,40.0,0,4.934000000000001,76532,26,46,1.0,1850.4919101698945,False,0.46327966817329025,0,3.1340000000000012,78995,15,45,1.0,1705.9159990792448,False,0.508443684579658,0,9.515,-84294.41666666667,1331,0,0.0,46020.53766165499,True,-1.768983597915041,8,13.213000000000001,-1699.0,1729,0,0.0,59781.75027573365,False,-0.6462528999577536,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,9,10.568000000000001,27717,2472,0,0.0,59624.2057837718,False,-0.43050077816718074,0.3333333333333333,282802,0.0,0.125,8,0,0,0,10,3576.84167125115,3,3,3,51.0,0.0,3,0,3,200,0.7580609639990143,183.865123330208
117,3,0,0,0,10.0,20,10.0,34.43858193789219,16,33.0,24.250554169353087,18,25.0,40.00000000000001,8,40.0,0,4.934000000000001,76472,22,56,1.0,2148.5605885219625,False,0.46496165591606503,0,3.1340000000000003,79383,19,39,1.0,1533.1046955777954,False,0.5141412390484168,0,9.515000000000002,-84294.41666666667,1331,0,0.0,45837.752559334505,True,-1.7701303768994219,18,13.385000000000003,-5515.0,1745,0,0.0,60095.32548162187,False,-0.6921681066464529,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,8,10.639000000000003,27165,2490,0,0.0,60383.87988168919,False,-0.4322050749790175,0.3333333333333333,278762,0.0,0.125,8,0,0,0,7,238.9136384166872,3,3,3,50.0,0.0,3,0,3,200,0.8169587040320039,184.68208203424
118,3,0,0,0,10.0,20,10.0,33.927819730957,36,31.583333333333332,24.250554169353087,0,,40.00000000000001,9,40.0,0,4.934000000000001,76882,22,49,1.0,1882.463166816893,False,0.470193667272612,0,3.1340000000000012,79910,19,30,1.0,1207.8345919287099,False,0.5210246211501939,0,9.515000000000002,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000004,-32677.0,1781,0,0.0,60425.446940834416,False,-1.030921344244718,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,9,10.721,27035,2490,0,0.0,60383.87988168919,False,-0.4334919870829208,0.3333333333333333,252407,0.0,0.125,7,0,0,0,8,687.7108604180316,3,3,3,43.0,0.0,3,0,3,200,0.812707386969123,185.49478942120913
119,3,0,0,1,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.00000000000001,7,40.0,0,4.934000000000001,76782,22,59,1.0,2221.741364126463,False,0.47150925080408124,0,3.1340000000000003,79810,19,40,1.0,1547.11278923828,False,0.5223402046816629,0,9.515000000000002,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,7,10.782,26947,2490,0,0.0,60383.87988168919,False,-0.43436312758402457,0.3333333333333333,284796,0.0,0.25,8,0,0,0,7,843.0637484132319,3,3,0,50.0,0.0,3,0,0,200,0.7888149499776773,186.2836043711868
120,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.0,9,40.0,0,4.934000000000001,76682,22,69,1.0,2561.0195614360327,False,0.47282483433555017,0,3.1340000000000012,79710,19,50,1.0,1886.39098654785,False,0.5236557882131321,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,9,10.865000000000002,26829,2490,0,0.0,60383.87988168919,False,-0.4355312478014137,0.3333333333333333,284478,0.0,0.25,8,0,0,0,4,183.6595796676442,0,0,0,0.0,0.0,0,0,0,200,0.4599136980250478,186.74351806921186
