index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
88,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,13,32.0,0,4.385000000000001,50426,17,357,1.0,10735.642134919859,False,0.15072022991090073,0,2.0540000000000003,54081,14,352,1.0,10557.663953758516,False,0.2242674581710031,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,13,7.854000000000002,54010,2553,0,0.0,20626.816822255194,False,-0.23549201408265572,0.3333333333333333,242862,0.0,0.25,5,0,0,4,3,3.0,6,10,0,0.0,0.0,0,0,0,200,0.6688719250378199,164.88782818691107
89,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,12,32.0,0,4.385000000000001,50316,18,367,1.0,11041.598497242543,False,0.15160663384525996,0,2.0540000000000003,53991,13,362,1.0,10843.6203160812,False,0.22536010720704122,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,12,7.961000000000002,53873,2553,0,0.0,20626.816822255194,False,-0.23712031078921764,0.3333333333333333,242525,0.0,0.25,5,0,0,3,3,3.0,7,10,0,0.0,0.0,0,0,0,200,0.6684968420304358,165.5563250289415
90,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,10,32.0,0,4.385000000000001,50236,16,377,1.0,11317.554859565229,False,0.15280240543213733,0,2.0540000000000003,53871,15,372,1.0,11159.576678403886,False,0.22614338859056105,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,10,8.049000000000001,53760,2553,0,0.0,20626.816822255194,False,-0.23846335843769573,0.3333333333333333,242212,0.0,0.25,5,0,0,2,3,3.0,8,10,0,0.0,0.0,0,0,0,200,0.6685585340019315,166.22488356294343
91,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,8,32.0,0,4.385000000000001,50166,13,387,1.0,11583.511221887913,False,0.15410129956985427,0,2.0540000000000003,53741,18,382,1.0,11485.533040726572,False,0.22682354742324148,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,8,8.119000000000002,53688,2553,0,0.0,20626.816822255194,False,-0.23931910561194725,0.3333333333333333,241940,0.0,0.25,5,0,0,3,2,2.0,7,10,0,0.0,0.0,0,0,0,200,0.6711678259889595,166.8960513889324
92,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,12,32.0,0,4.385000000000001,50086,11,397,1.0,11859.467584210599,False,0.15529707115673178,0,2.0540000000000003,53621,20,392,1.0,11801.489403049256,False,0.2276068288067613,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,12,8.231,53542,2553,0,0.0,20626.816822255194,False,-0.2410543707152906,0.3333333333333333,241594,0.0,0.25,5,0,0,3,3,3.0,8,11,0,0.0,0.0,0,0,0,200,0.6733087659813464,167.56936015491374
93,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,10,32.0,0,4.385000000000001,49976,12,407,1.0,12165.423946533285,False,0.15618347509109104,0,2.0540000000000003,53531,19,402,1.0,12087.445765371942,False,0.2286994778427994,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,10,8.319000000000003,53428,2553,0,0.0,20626.816822255194,False,-0.24240930374118883,0.3333333333333333,241280,0.0,0.25,5,0,0,3,3,3.0,7,10,0,0.0,0.0,0,0,0,200,0.6712099270080216,168.24057008192176
94,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,9,32.0,0,4.385000000000001,49856,14,417,1.0,12481.380308855969,False,0.15696675647461086,0,2.0540000000000003,53451,17,412,1.0,12363.402127694626,False,0.2298952494296769,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,9,8.399000000000001,53344,2553,0,0.0,20626.816822255194,False,-0.24340767544448227,0.3333333333333333,240996,0.0,0.25,5,0,0,3,2,2.0,8,11,0,0.0,0.0,0,0,0,200,0.6786184459924698,168.91918852791423
95,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,8,32.0,0,4.385000000000001,49786,11,427,1.0,12747.336671178655,False,0.1582656506123278,0,2.0540000000000003,53321,20,422,1.0,12689.358490017312,False,0.23057540826235734,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,8,8.47,53271,2553,0,0.0,20626.816822255194,False,-0.24427530799615396,0.3333333333333333,240723,0.0,0.25,5,0,0,2,2,2.0,9,11,0,0.0,0.0,0,0,0,200,0.6740740430541337,169.59326257096836
96,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,11,32.0,0,4.385000000000001,49696,10,437,1.0,13033.293033501339,False,0.1593582996483659,0,2.0540000000000003,53211,21,432,1.0,12995.314852339996,False,0.2314618121967166,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,11,8.572000000000001,53141,2553,0,0.0,20626.816822255194,False,-0.24582040706077474,0.3333333333333333,240393,0.0,0.25,4,0,0,4,3,3.0,6,10,0,0.0,0.0,0,0,0,200,0.6636389680206776,170.25690153898904
97,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,8,32.0,0,4.385000000000001,49586,11,447,1.0,13339.249395824025,False,0.16024470358272513,0,2.0540000000000003,53121,20,442,1.0,13281.271214662682,False,0.2325544612327547,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,8,8.641,53093,2553,0,0.0,20626.816822255194,False,-0.24639090517694243,0.3333333333333333,240145,0.0,0.25,5,0,0,3,1,1.0,7,10,0,0.0,0.0,0,0,0,200,0.6677023429656401,170.92460388195468
98,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,7,32.0,0,4.385000000000001,49506,9,457,1.0,13615.205758146709,False,0.16144047516960267,0,2.0540000000000003,53001,22,452,1.0,13597.227576985368,False,0.23333774261627452,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,7,8.703000000000001,53035,2553,0,0.0,20626.816822255194,False,-0.2470802570673117,0.3333333333333333,239887,0.0,0.25,5,0,0,2,2,2.0,9,11,0,0.0,0.0,0,0,0,200,0.6722841790178791,171.59688806097256
99,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,9,32.0,0,4.385000000000001,49386,11,467,1.0,13931.162120469395,False,0.1622237565531225,0,2.0540000000000003,52921,20,462,1.0,13873.183939308052,False,0.23453351420315188,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,9,8.786,52949,2553,0,0.0,20626.816822255194,False,-0.24810239952544547,0.3333333333333333,239601,0.0,0.25,5,0,0,3,2,2.0,7,10,0,0.0,0.0,0,0,0,200,0.6687582660233602,172.26564632699592
100,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,12,32.0,0,4.385000000000001,49276,12,477,1.0,14237.11848279208,False,0.16311016048748175,0,2.0540000000000003,52831,19,472,1.0,14159.140301630738,False,0.23562616323919014,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,12,8.896999999999998,52803,2553,0,0.0,20626.816822255194,False,-0.2498376646287888,0.3333333333333333,239255,0.0,0.25,5,0,0,3,3,3.0,8,11,0,0.0,0.0,0,0,0,200,0.677548450010363,172.94319477700628
101,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,8,32.0,0,4.385000000000001,49156,14,487,1.0,14553.074845114765,False,0.1638934418710016,0,2.0540000000000003,52751,17,482,1.0,14435.096663953422,False,0.23682193482606748,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,8,8.965000000000002,52727,2553,0,0.0,20626.816822255194,False,-0.250740953312721,0.3333333333333333,238979,0.0,0.25,5,0,0,2,2,2.0,8,10,0,0.0,0.0,0,0,0,200,0.6684845610288903,173.61167933803517
102,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,9,32.0,0,4.385000000000001,49056,14,497,1.0,14849.03120743745,False,0.16488296835620025,0,2.0540000000000003,52651,17,492,1.0,14731.053026276108,False,0.23781146131126615,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,9,9.047,52643,2553,0,0.0,20626.816822255194,False,-0.2517393250160144,0.3333333333333333,238695,0.0,0.25,6,0,0,3,2,2.0,7,10,0,0.0,0.0,0,0,0,200,0.6662198199774139,174.2778991580126
103,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,12,32.0,0,4.385000000000001,48956,14,507,1.0,15144.987569760135,False,0.16587249484139893,0,2.0540000000000003,52551,17,502,1.0,15027.009388598792,False,0.23880098779646483,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,12,9.158000000000001,52494,2553,0,0.0,20626.816822255194,False,-0.2535102462516183,0.3333333333333333,238346,0.0,0.25,6,0,0,2,3,3.0,8,10,0,0.0,0.0,0,0,0,200,0.6683187279850245,174.9462178859976
104,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,10,32.0,0,4.385000000000001,48856,14,517,1.0,15440.94393208282,False,0.1668620213265976,0,2.0540000000000003,52451,17,512,1.0,15322.965750921478,False,0.2397905142816635,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,10,9.246,52380,2553,0,0.0,20626.816822255194,False,-0.2548651792775165,0.3333333333333333,238032,0.0,0.25,6,0,0,2,3,3.0,8,10,0,0.0,0.0,0,0,0,200,0.6756427600048482,175.62186064600246
105,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,5,32.0,0,4.385000000000001,48756,14,527,1.0,15736.900294405505,False,0.1678515478117963,0,2.0540000000000003,52351,17,522,1.0,15618.922113244163,False,0.24078004076686219,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,5,9.286,52350,2553,0,0.0,20626.816822255194,False,-0.25522174060012126,0.3333333333333333,237802,0.0,0.25,6,0,0,2,1,1.0,8,10,0,0.0,0.0,0,0,0,200,0.6815797070157714,176.30344035301823
106,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,7,32.0,0,4.385000000000001,48646,15,537,1.0,16042.85665672819,False,0.16873795174615555,0,2.0540000000000003,52261,16,532,1.0,15904.878475566848,False,0.24187268980290028,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,7,9.351,52293,2553,0,0.0,20626.816822255194,False,-0.2558992071130704,0.3333333333333333,237545,0.0,0.25,5,0,0,2,2,2.0,8,10,0,0.0,0.0,0,0,0,200,0.6678360200021416,176.97127637302037
107,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,12,32.0,0,4.385000000000001,48506,19,547,1.0,16378.813019050875,False,0.1693149880279964,0,2.0540000000000003,52201,12,542,1.0,16160.834837889533,False,0.24327470649145663,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,12,9.464,52146,2553,0,0.0,20626.816822255194,False,-0.2576463575938339,0.3333333333333333,237198,0.0,0.25,6,0,0,3,3,3.0,7,10,0,0.0,0.0,0,0,0,200,0.6641044800053351,177.6353808530257
108,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,8,32.0,0,4.385000000000001,48396,20,557,1.0,16684.76938137356,False,0.1702013919623558,0,2.0540000000000003,52111,11,552,1.0,16446.791200212218,False,0.24436735552749472,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,8,9.532,52073,2553,0,0.0,20626.816822255194,False,-0.2585139901455056,0.3333333333333333,236925,0.0,0.25,5,0,0,1,2,2.0,9,10,0,0.0,0.0,0,0,0,200,0.6690881419926882,178.3044689950184
109,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,8,32.0,0,4.385000000000001,48306,19,567,1.0,16970.725743696246,False,0.17129404099839377,0,2.0540000000000003,52001,12,562,1.0,16752.747562534903,False,0.24525375946185396,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,8,9.604,52001,2553,0,0.0,20626.816822255194,False,-0.2593697373197571,0.3333333333333333,236653,0.0,0.25,5,0,0,2,2,2.0,9,11,0,0.0,0.0,0,0,0,200,0.6684511530329473,178.97292014805134
110,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,9,32.0,0,4.385000000000001,48176,22,577,1.0,17296.682106018932,False,0.17197419983107431,0,2.0540000000000003,51931,9,572,1.0,17018.70392485759,False,0.2465526535995709,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,9,9.686,51912,2553,0,0.0,20626.816822255194,False,-0.26042753591015133,0.3333333333333333,236364,0.0,0.25,5,0,0,3,2,2.0,7,10,0,0.0,0.0,0,0,0,200,0.6778460440109484,179.6507661920623
111,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,11,32.0,0,4.385000000000001,48066,23,587,1.0,17602.638468341614,False,0.17286060376543344,0,2.0540000000000003,51841,8,582,1.0,17304.66028718027,False,0.247645302635609,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,11,9.787,51788,2553,0,0.0,20626.816822255194,False,-0.2619013227102512,0.3333333333333333,236040,0.0,0.25,5,0,0,2,3,3.0,8,10,0,0.0,0.0,0,0,0,200,0.6671497140196152,180.3179159060819
112,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,8,32.0,0,4.385000000000001,47986,21,597,1.0,17878.5948306643,False,0.17405637535231094,0,2.0540000000000003,51721,10,592,1.0,17620.616649502957,False,0.24842858401912885,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,8,9.856000000000002,51712,2553,0,0.0,20626.816822255194,False,-0.2628046113941834,0.3333333333333333,235764,0.0,0.25,5,0,0,3,2,2.0,7,10,0,0.0,0.0,0,0,0,200,0.6665039589861408,180.98441986506805
113,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,7,32.0,0,4.385000000000001,47916,18,607,1.0,18144.551192986986,False,0.17535526949002786,0,2.0540000000000003,51591,13,602,1.0,17946.573011825643,False,0.24910874285180926,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,7,9.918000000000001,51650,2553,0,0.0,20626.816822255194,False,-0.2635415047942333,0.3333333333333333,235502,0.0,0.25,5,0,0,2,2,2.0,8,10,0,0.0,0.0,0,0,0,200,0.668592467030976,181.65301233209902
114,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,9,32.0,0,4.385000000000001,47786,21,617,1.0,18470.507555309672,False,0.1760354283227083,0,2.0540000000000003,51521,10,612,1.0,18212.52937414833,False,0.25040763698952617,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,9,10.001000000000001,51564,2553,0,0.0,20626.816822255194,False,-0.26456364725236703,0.3333333333333333,235216,0.0,0.25,5,0,0,2,2,2.0,8,10,0,0.0,0.0,0,0,0,200,0.6737727170111611,182.32678504911019
115,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,13,32.0,0,4.385000000000001,47666,23,627,1.0,18786.463917632358,False,0.17681870970622812,0,2.0540000000000003,51441,8,622,1.0,18488.485736471015,False,0.2516034085764037,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,13,10.122000000000002,51403,2553,0,0.0,20626.816822255194,False,-0.2664771930170128,0.3333333333333333,234855,0.0,0.25,5,0,0,3,3,3.0,7,10,0,0.0,0.0,0,0,0,200,0.671925778966397,182.99871082807658
116,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,7,32.0,0,4.385000000000001,47506,29,637,1.0,19142.42027995504,False,0.1771895008863903,0,2.0540000000000003,51401,2,632,1.0,18724.442098793697,False,0.2532116703666387,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,7,10.179,51345,2553,0,0.0,20626.816822255194,False,-0.26716654490738206,0.3333333333333333,234597,0.0,0.25,5,0,0,2,2,2.0,8,10,0,0.0,0.0,0,0,0,200,0.6569397320272401,183.65565056010382
117,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,8,32.0,0,4.385000000000001,47426,27,647,1.0,19418.376642277726,False,0.17838527247326783,0,2.0540000000000003,51281,4,642,1.0,19040.398461116383,False,0.25399495175015874,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,8,10.252000000000002,51277,2553,0,0.0,20626.816822255194,False,-0.26797475057195297,0.3333333333333333,234329,0.0,0.25,5,0,0,2,2,2.0,8,10,0,0.0,0.0,0,0,0,200,0.6663924860185944,184.32204304612242
118,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,9,32.0,0,4.385000000000001,47316,28,657,1.0,19724.333004600412,False,0.17927167640762706,0,2.0540000000000003,51191,3,652,1.0,19326.35482343907,False,0.25508760078619663,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,9,10.334000000000001,51191,2553,0,0.0,20626.816822255194,False,-0.2689968930300867,0.3333333333333333,234043,0.0,0.25,5,0,0,2,2,2.0,8,10,0,0.0,0.0,0,0,0,200,0.6674058469943702,184.9894488931168
119,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,13,32.0,0,4.385000000000001,47196,30,667,1.0,20040.289366923098,False,0.1800549577911469,0,2.0540000000000003,51111,1,662,1.0,19602.311185761755,False,0.2562833723730743,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,13,10.455000000000002,51041,2553,0,0.0,20626.816822255194,False,-0.2707796996431107,0.3333333333333333,233693,0.0,0.25,5,0,0,3,3,3.0,8,11,0,0.0,0.0,0,0,0,200,0.6760554299689829,185.66550432308577
120,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,8,32.0,0,4.385000000000001,47086,31,677,1.0,20346.24572924578,False,0.18094136172550618,0,2.0540000000000003,51021,0,672,1.0,19888.26754808444,False,0.25737602140911225,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,8,10.522000000000002,50973,2553,0,0.0,20626.816822255194,False,-0.27158790530768157,0.3333333333333333,233425,0.0,0.25,5,0,0,3,2,2.0,7,10,0,0.0,0.0,0,0,0,200,0.6781062289956026,186.34361055208137
121,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,10,32.0,0,4.385000000000001,46976,32,687,1.0,20652.202091568466,False,0.18182776565986541,0,2.0540000000000003,50931,0,681,0.9,20154.628274174855,False,0.25826659524579115,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,10,10.614000000000003,50874,2553,0,0.0,20626.816822255194,False,-0.2727645576722774,0.31666666666666665,233126,0.0,0.25,5,0,0,2,3,3.0,8,10,0,0.0,0.0,0,0,0,200,0.6388923290069215,186.9825028810883
122,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,10,32.0,0,4.385000000000001,46866,33,697,1.0,20958.158453891152,False,0.18271416959422468,0,2.0540000000000003,50841,0,690,0.9,20420.989000265272,False,0.2591571690824699,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,10,10.704000000000002,50760,2553,0,0.0,20626.816822255194,False,-0.27411949069817565,0.31666666666666665,232812,0.0,0.25,5,0,0,3,3,3.0,9,12,0,0.0,0.0,0,0,0,200,0.6723941800300963,187.6548970611184
