index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
104,27,0,0,0,10.0,20,10.0,19.20295584183178,29,13.448275862068966,19.661334484954665,3,1.0,36.0,0,,0,3.080000000000001,85290,12,25,1.0,600.0738960457945,False,0.2580110081136883,27,9.506,40477,1050,0,0.0,10500.0,False,-0.3278999353283556,0,0.2,95906,253,527,1.0,15219.871101554549,False,0.0664599551926778,3,8.348,42743,1094,0,0.0,21008.033690963966,False,-0.4514292809407925,0,0.37100000000000005,151447,360,203,1.0,14386.08041458368,False,0.13372620352818476,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,555966,0.0,0.0,13,0,0,16,4,4.0,17,33,27,117.0,75.0,11,16,27,264,1.6967526119551621,207.26271266833646
105,27,0,0,0,10.0,20,10.0,19.39370770443219,25,20.84,19.661334484954665,0,,36.0,0,,0,3.080000000000001,85616,10,21,1.0,507.267861793076,False,0.26212055280875624,11,9.589000000000002,40232,1062,0,0.0,10620.0,False,-0.33061908401434537,0,0.2,95719,257,537,1.0,15542.319498459728,False,0.0661944032270114,0,8.345,42409,1105,0,0.0,21430.047013397572,False,-0.4526964044022172,0,0.37100000000000005,151447,350,213,1.0,14549.467069734132,False,0.13431002754893273,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,555526,0.0,0.0,16,0,0,18,3,3.0,15,33,21,131.0,90.0,11,16,21,606,1.8284673179732636,209.09117998630973
106,21,0,0,0,10.0,20,10.0,20.09878290508431,39,23.58974358974359,19.521279507766664,1,4.0,36.0,0,,13,3.210000000000001,86146,12,10,1.0,320.98782905084306,False,0.2685415649733291,5,9.628,40062,1070,0,0.0,10700.0,False,-0.33252983714504086,0,0.2,95319,269,547,1.0,16084.712492216044,False,0.06486742127551656,1,8.355,41864,1122,0,0.0,22550.834419504594,False,-0.4525378127053799,0,0.37100000000000005,151443,341,223,1.0,14684.756312148433,False,0.13476486590299444,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,554937,0.0,0.0,15,0,0,14,4,3.8461538461538463,18,32,23,86.0,88.0,8,13,23,762,1.6301317530451342,210.72131173935486
107,23,0,0,0,10.0,20,10.0,20.16993500360263,42,20.523809523809526,22.247103130960358,27,32.407407407407405,36.0,0,,12,3.317000000000001,86463,16,10,1.0,361.6993500360263,False,0.27350005401578603,20,9.823,39722,1076,0,0.0,10760.0,False,-0.3370862484566994,0,0.2,96014,279,533,1.0,17485.117834807006,False,0.07924132197397103,3,8.384,41095,1144,0,0.0,23074.405644121412,False,-0.45776332537927467,0,0.37100000000000005,150568,358,233,1.0,16352.462920883809,False,0.13447080970529054,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,553965,0.0,0.0,16,0,0,7,4,3.9230769230769234,23,30,22,80.0,64.0,7,16,22,1354,1.4299847820075229,212.15129652136238
108,22,0,0,0,10.0,20,10.0,20.47615149374051,6,32.0,22.365789009881357,1,36.0,36.0,0,,0,3.3050000000000006,86555,16,14,1.0,446.66612091236715,False,0.27547670439849753,0,9.803,39622,1086,0,0.0,10860.0,False,-0.3378211535069669,0,0.2,96050,269,542,1.0,17630.342395171894,False,0.08036028638114615,0,8.381,40903,1150,0,0.0,23547.574217801586,False,-0.4573040013506331,0,0.37100000000000005,150532,349,243,1.0,16553.660364448595,False,0.13493246657012398,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,553765,0.0,0.0,14,0,0,15,0,0.0,17,32,25,136.0,53.0,10,12,25,428,1.4615877140313387,213.61288423539372
109,25,0,0,0,10.0,20,10.0,20.47615149374051,0,,21.963756242400105,2,1.0,36.0,0,,0,3.3050000000000006,86415,20,24,1.0,691.4276358497723,False,0.27521773499213487,0,9.803,39562,1092,0,0.0,10920.0,False,-0.3382620965371274,0,0.2,96050,259,552,1.0,17427.31668268365,False,0.07931446289951916,2,8.401,40847,1150,0,0.0,23547.574217801586,False,-0.4578809343336857,0,0.37100000000000005,150530,341,253,1.0,16597.640878658436,False,0.1350753275922562,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,553507,0.0,0.0,11,0,0,19,1,1.0,16,35,23,100.0,65.0,11,14,23,200,1.4461631790036336,215.05904741439736
110,23,0,0,0,10.0,20,10.0,20.048375525557724,5,2.2,23.094334212302897,9,35.111111111111114,36.0,0,,0,3.3050000000000006,86305,21,34,1.0,891.6447678689626,False,0.2750723496962562,5,9.853000000000002,39382,1101,0,0.0,11010.0,False,-0.34024634017284966,0,0.2,96355,254,553,1.0,17863.454202895166,False,0.08470331325861623,0,8.399,40847,1150,0,0.0,23055.631854391384,False,-0.460415021612366,0,0.37100000000000005,150214,340,263,1.0,17320.073632182983,False,0.13539846789842977,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,553206,0.0,0.0,14,0,0,18,2,2.0,3,21,21,121.0,54.0,10,13,21,516,1.3536129429703578,216.4126603573677
111,21,0,0,0,10.0,20,10.0,21.677150534764888,50,27.94,24.893689622670436,14,37.0,36.0,0,,16,3.4650000000000007,87274,21,10,1.0,426.7715053476489,False,0.285898432486828,0,9.848000000000003,39282,1111,0,0.0,11110.0,False,-0.3409812452231172,0,0.2,96534,260,549,1.0,19302.694741884938,False,0.09396123598560215,0,8.399000000000001,39789,1184,0,0.0,25665.746233161626,False,-0.45786974587564194,0,0.37100000000000005,149696,344,273,1.0,18391.429230198628,False,0.13552480286361063,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,552678,0.0,0.0,15,0,0,16,2,1.9333333333333333,3,19,20,81.0,51.0,7,14,20,1649,1.4077071759966202,217.82036753336433
112,20,0,0,0,10.0,20,10.0,21.088314067845975,27,16.333333333333332,26.26873187628328,19,33.31578947368421,36.0,0,,5,3.499000000000001,87509,20,10,1.0,410.88314067845977,False,0.2892357218287264,12,9.968000000000002,38925,1122,0,0.0,11220.0,False,-0.3454200717267329,0,0.2,97143,262,541,1.0,19736.5222308449,False,0.10247010884894085,1,8.409,39343,1199,0,0.0,25284.888567347323,False,-0.46442647418045985,0,0.37100000000000005,149063,353,283,1.0,19460.862352327997,False,0.13482241707280895,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,552086,0.0,0.0,14,0,0,15,5,4.333333333333333,4,19,24,98.0,33.0,9,11,24,830,1.6923833239707164,219.51275085733505
113,24,0,0,0,10.0,20,10.0,21.500873483183213,22,25.636363636363637,24.819963693275838,7,3.142857142857143,36.0,0,,9,3.5840000000000005,87789,20,10,1.0,415.00873483183216,False,0.293381509310011,3,9.986,38779,1132,0,0.0,11320.0,False,-0.34683108942324653,0,0.2,97130,255,551,1.0,19158.522733206704,False,0.09935879427809569,7,8.478,38599,1218,0,0.0,26188.063902517155,False,-0.46743901559513135,0,0.37100000000000005,149041,350,293,1.0,19234.987292646543,False,0.13385808163000454,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,551441,0.0,0.0,12,0,0,7,5,4.473684210526316,6,13,19,144.0,33.0,13,11,19,200,1.553939599019941,221.066690456355
114,19,0,0,0,10.0,20,10.0,21.273039736180124,10,16.3,24.930043107808775,1,36.0,36.0,0,,0,3.5750000000000006,87837,21,15,1.0,529.0955960427018,False,0.2949254482629982,5,10.033000000000001,38599,1141,0,0.0,11410.0,False,-0.3488153330589688,0,0.2,97161,250,560,1.0,19279.084074417944,False,0.10029920194930173,0,8.471,38441,1223,0,0.0,26016.92759734829,False,-0.4699483459674018,0,0.37100000000000005,149005,341,303,1.0,19409.144699762794,False,0.1342231172451647,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,551146,0.0,0.0,15,0,0,4,1,1.0,3,7,21,66.0,36.0,7,12,21,394,1.3214371840003878,222.38812764035538
115,21,0,0,0,10.0,20,10.0,21.273039736180124,0,,24.29361023146359,4,9.75,36.0,0,,0,3.5750000000000015,87727,22,25,1.0,751.8259934045032,False,0.2949455140911024,0,10.028,38509,1150,0,0.0,11500.0,False,-0.34947674760420955,0,0.2,97197,240,569,1.0,18928.59375838601,False,0.09886464615662703,3,8.501,38357,1223,0,0.0,26016.92759734829,False,-0.4708137454419807,0,0.37100000000000005,148966,335,313,1.0,19406.3594275403,False,0.1339344499583369,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,550859,0.0,0.0,11,0,0,4,1,1.0,3,7,23,90.0,48.0,7,14,23,236,1.4339221750269644,223.82204981538234
116,23,0,0,0,10.0,20,10.0,21.583337630451805,21,24.61904761904762,23.968261254641533,2,10.0,36.0,0,,0,3.5750000000000006,88119,24,19,1.0,650.0834149785843,False,0.2999594583380753,5,10.078000000000001,38339,1158,0,0.0,11580.0,False,-0.35138750073490504,0,0.2,97192,235,579,1.0,18949.70760959362,False,0.09892189568636293,2,8.517999999999999,37807,1239,0,0.0,26741.755324129786,False,-0.4727463281093608,0,0.37100000000000005,148946,327,323,1.0,19465.62143026778,False,0.1340032782226136,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,550506,0.0,0.0,15,0,0,5,2,2.0,5,10,25,111.0,65.0,10,13,25,712,2.8811563430354,226.70320615841774
117,25,0,0,0,10.0,20,10.0,21.18300788324127,36,18.916666666666668,22.81863835642113,6,7.666666666666667,36.0,0,,17,3.745000000000001,88307,26,10,1.0,471.8300788324127,False,0.3014127085574727,0,10.073,38259,1166,0,0.0,11660.0,False,-0.35197542477511906,0,0.2,96847,251,588,1.0,18734.294332269183,False,0.09425794226687875,5,8.565999999999999,37372,1249,0,0.0,26457.576846168347,False,-0.478691717683159,0,0.37100000000000005,148900,323,333,1.0,19358.420189124023,False,0.13329147915043454,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,549788,0.0,0.0,15,0,0,7,3,2.571428571428571,3,10,22,109.0,60.0,10,15,22,536,1.4741261499584652,228.1773323083762
118,22,0,0,0,10.0,20,10.0,20.833944181236177,4,2.0,21.60384010016814,5,3.0,36.0,0,,0,3.728000000000001,88247,22,20,1.0,636.6788836247235,False,0.301742304688876,4,10.113000000000001,38051,1180,0,0.0,11800.0,False,-0.35400376271385736,0,0.2,96839,245,598,1.0,18023.41270430341,False,0.09051363882091071,5,8.611,37242,1249,0,0.0,26021.596282363986,False,-0.48227684395835785,0,0.37100000000000005,148885,318,343,1.0,19218.021151853467,False,0.1326825980213163,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,549367,0.0,0.0,10,0,0,3,2,2.0,8,11,21,160.0,33.0,11,11,21,200,1.3842763830325566,229.56160869140876
119,21,0,0,0,10.0,20,10.0,20.311277419515005,27,16.48148148148148,20.794942883806655,3,1.0,36.0,0,,0,3.7280000000000015,88602,19,13,1.0,454.04660645369506,False,0.3056179567174267,10,10.209,37731,1193,0,0.0,11930.0,False,-0.35775177847022166,0,0.2,96394,262,608,1.0,17964.879957267378,False,0.0856275689345664,3,8.636,37158,1249,0,0.0,25368.78549697424,False,-0.48650499409172077,0,0.37100000000000005,148882,311,353,1.0,19175.22723686387,False,0.1325082443716192,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,548870,0.0,0.0,13,0,0,4,3,3.0,5,9,21,89.0,36.0,9,12,21,625,1.3570021099876612,230.91861080139643
120,21,0,0,0,10.0,20,10.0,20.42472645484302,26,21.307692307692307,23.047414644302698,23,29.782608695652176,36.0,0,,0,3.7280000000000015,88904,16,11,1.0,384.6719910032732,False,0.30954694566849367,14,10.339000000000002,37517,1206,0,0.0,12060.0,False,-0.3599417955200188,0,0.2,96877,266,599,1.0,19238.37860892556,False,0.09716364605638263,4,8.673,36690,1261,0,0.0,25755.58005955705,False,-0.48933405419277265,0,0.37100000000000005,148197,324,363,1.0,20535.362344754074,False,0.13247299448557132,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,548288,0.0,0.0,15,0,0,2,2,2.0,4,6,23,86.0,45.0,6,15,23,1237,1.3353469260036945,232.25395772740012
121,23,0,0,0,10.0,20,10.0,20.10488404670402,7,10.714285714285714,23.047414644302698,0,,36.0,0,,0,3.7280000000000015,88849,16,16,1.0,481.6781447472643,False,0.3094514532361344,2,10.345,37409,1216,0,0.0,12160.0,False,-0.36079428537832914,0,0.2,96802,263,609,1.0,19323.4600226635,False,0.09682923825613503,0,8.669,36690,1261,0,0.0,25352.25878289377,False,-0.49141163765057555,0,0.37100000000000005,148197,314,373,1.0,20664.888198311048,False,0.1329358248467463,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,548050,0.0,0.0,13,0,0,8,1,1.0,3,11,22,129.0,36.0,11,12,22,245,1.59583277994534,233.84979050734546
122,22,0,0,0,10.0,20,10.0,20.12398039270558,27,20.25925925925926,22.029008789070577,4,1.0,36.0,0,,10,3.8280000000000016,89113,15,10,1.0,351.2398039270558,False,0.3123731539473738,1,10.353000000000002,37283,1227,0,0.0,12270.0,False,-0.36183785054970896,0,0.2,96511,272,619,1.0,19109.679107250606,False,0.09273002167233615,4,8.709000000000001,36322,1269,0,0.0,25537.33111834338,False,-0.49424956926624747,0,0.37100000000000005,148193,308,383,1.0,20572.93470703374,False,0.13257866440967403,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,547525,0.0,0.0,13,0,0,5,3,2.5555555555555554,5,10,20,121.0,37.0,10,12,20,456,1.5036380710080266,235.3534285783535
123,20,0,0,0,10.000000000000002,20,10.0,19.951395850805195,2,3.0,18.684730046352502,17,3.3529411764705883,36.0,0,,0,3.8180000000000014,88983,18,20,1.0,579.027917016104,False,0.31213642716367873,2,10.372000000000002,37181,1234,0,0.0,12340.000000000002,False,-0.36282262331706744,0,0.2,96541,264,628,1.0,17001.178973721944,False,0.08217781370072606,16,8.865,35791,1269,0,0.0,25318.321334671793,False,-0.5008482906574367,0,0.37100000000000005,148136,315,393,1.0,20033.68996460104,False,0.13024444701775562,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,546735,0.0,0.0,12,0,0,6,4,4.0,3,9,21,76.0,33.0,9,11,21,236,1.42291879595723,236.77634737431072
124,21,0,0,0,10.000000000000002,20,10.0,19.940586326252014,18,19.833333333333332,19.080767495163453,2,36.0,36.0,5,36.0,0,3.8180000000000014,89209,19,18,1.0,548.9305538725363,False,0.3152370109491486,6,10.430000000000001,36994,1243,0,0.0,12430.000000000002,False,-0.36490975365982714,0,0.2,96592,260,636,1.0,17319.92057174948,False,0.08434513249755049,0,8.849,35455,1281,0,0.0,25543.89108392883,False,-0.5031479365171337,0,0.37100000000000005,148244,307,398,1.0,20185.79562101518,False,0.1315597865367017,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,546597,0.0,0.0,17,0,0,7,2,2.0,2,9,22,68.0,36.0,9,12,22,788,1.4790598840336315,238.25540725834435
125,22,0,0,0,10.000000000000002,20,10.0,20.737595461631077,42,24.095238095238095,18.466611425916312,5,8.8,36.0,1,36.0,20,4.018000000000001,89633,17,10,1.0,377.37595461631076,False,0.32020824236151685,4,10.464000000000002,36808,1255,0,0.0,12550.000000000002,False,-0.36676171438650124,0,0.2,95988,280,645,1.0,17717.49109897272,False,0.0801704584503824,4,8.889,34975,1293,0,0.0,26813.71093188898,False,-0.5015519964359502,0,0.37100000000000005,148236,302,407,1.0,20228.91665062673,False,0.13165669719651088,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,545743,0.0,0.0,15,0,0,5,6,5.666666666666666,3,8,24,81.0,56.0,8,14,24,622,1.4747332250117324,239.73014048335608
126,24,0,0,0,10.0,20,10.0,19.96751297278579,8,1.0,17.625271156666802,7,8.571428571428571,36.0,7,36.0,0,3.998000000000001,89533,17,20,1.0,569.3502594557158,False,0.32014926112246245,8,10.540000000000001,36552,1265,0,0.0,12650.0,False,-0.36978952319360336,0,0.2,96016,278,654,1.0,17077.895942894538,False,0.0771642504656392,6,8.945,34825,1293,0,0.0,25817.994273812026,False,-0.5082264756925152,0,0.37100000000000005,148428,299,410,1.0,20029.956075843373,False,0.1323178923297816,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,545457,0.0,0.0,20,0,0,1,3,3.0,6,7,25,106.0,65.0,7,17,25,488,1.3922071369597688,241.12234762031585
127,25,0,0,0,10.0,20,10.0,19.730952522096764,5,11.0,17.869955495441484,1,36.0,36.0,0,,0,3.9980000000000016,89463,14,30,1.0,731.928575662903,False,0.32031519030853445,5,10.582000000000003,36382,1278,0,0.0,12780.0,False,-0.37133282379916516,0,0.2,95997,273,663,1.0,17234.33053201012,False,0.07777432922273797,0,8.939,34825,1293,0,0.0,25512.121611071118,False,-0.5098020830831345,0,0.37100000000000005,148392,290,420,1.0,20302.28709367803,False,0.13303372839488173,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,545162,0.0,0.0,14,0,0,12,1,1.0,6,18,25,200.0,29.0,18,7,25,236,1.5798189159831963,242.70216653629905
128,25,0,0,0,10.0,20,10.0,19.211282561417462,22,15.181818181818182,16.98319343812551,4,2.0,35.99999999999999,11,36.0,0,3.998000000000001,89668,16,27,1.0,678.7046291582715,False,0.3229371555438171,9,10.667000000000003,36124,1286,0,0.0,12860.0,False,-0.3745370098183315,0,0.2,95663,285,673,1.0,16904.904713862445,False,0.07263640196704507,4,8.979000000000003,34717,1293,0,0.0,24840.18835191278,False,-0.5143759936541865,0,0.37100000000000005,148780,284,419,1.0,19907.226936427644,False,0.13439492787872206,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,545055,0.0,0.0,18,0,0,6,3,3.0,4,10,16,121.0,45.0,10,15,16,921,1.4289376680389978,244.13110420433804
129,16,0,0,0,10.0,20,10.0,19.660420760488194,29,22.344827586206897,15.832122225564818,5,1.0,35.999999999999986,4,36.0,1,4.008000000000001,90236,12,10,1.0,316.60420760488194,False,0.3286245826298202,1,10.668000000000001,35966,1300,0,0.0,13000.0,False,-0.37583044270680227,0,0.2,95175,299,683,1.0,16691.80528744674,False,0.06651112804536516,5,9.025,34417,1298,0,0.0,25519.226147113674,False,-0.5139688551634798,0,0.37100000000000005,148919,279,425,1.0,19717.16210093258,False,0.13470914363434253,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,544816,0.0,0.0,18,0,0,5,3,2.2,1,6,14,18.0,30.0,6,10,14,951,1.0891541250166483,245.2202583293547
130,14,0,0,0,10.0,20,10.0,19.660420760488194,0,,15.832122225564818,0,,35.99999999999999,13,36.0,0,4.0070000000000014,90166,9,20,1.0,483.20841520976387,False,0.32882009829509196,0,10.667000000000002,35836,1313,0,0.0,13130.0,False,-0.37678581927215005,0,0.2,95175,289,693,1.0,16653.522302097506,False,0.06631392521556428,0,9.020000000000001,34417,1298,0,0.0,25519.226147113674,False,-0.5139688551634798,0,0.37100000000000005,149387,269,422,1.0,19450.840878676932,False,0.13710208421001127,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,545084,0.0,0.0,20,0,0,2,0,0.0,0,2,18,6.0,36.0,2,12,18,668,1.0031955529702827,246.22345388232497
131,18,0,0,0,10.0,20,10.0,18.89983925751859,15,9.666666666666666,16.149803008459603,1,36.0,35.99999999999999,0,,0,4.0070000000000014,90086,7,30,1.0,636.9951777255577,False,0.3287744368990355,15,10.817,35562,1325,0,0.0,13250.0,False,-0.379931212887295,0,0.2,95066,294,702,1.0,16893.714453649107,False,0.06642824114587696,0,9.020000000000001,34417,1298,0,0.0,24531.99135625913,False,-0.5190542865283103,0,0.37100000000000005,149351,260,432,1.0,19750.94878219949,False,0.13791717448330382,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,544585,0.0,0.0,9,0,0,5,2,2.0,3,8,20,104.0,43.0,8,10,20,236,1.4134980360395275,247.6369519183645
132,20,0,0,0,10.0,20,10.0,19.666542001177806,12,31.0,15.66040403485201,6,11.0,35.99999999999999,0,,0,4.0070000000000014,90348,8,28,1.0,630.6631760329785,False,0.33257880516221544,0,10.802000000000001,35472,1334,0,0.0,13340.0,False,-0.3805926274325357,0,0.2,95102,284,711,1.0,16719.845197114275,False,0.06590349352039498,5,9.07,33930,1310,0,0.0,25763.170021542926,False,-0.5177295110413489,0,0.37100000000000005,149285,256,442,1.0,19921.06343292211,False,0.1380533682784079,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,544240,0.0,0.0,13,0,0,5,1,1.0,4,9,20,109.0,45.0,9,11,20,608,1.256316840997897,248.8932687593624
133,20,0,0,0,10.0,20,10.0,20.583258927742637,15,31.0,13.623686974309337,14,5.357142857142857,35.99999999999999,11,36.0,0,4.0070000000000014,90723,7,23,1.0,543.4149553380806,False,0.33744940145906643,0,10.802000000000001,35362,1345,0,0.0,13450.0,False,-0.38140102298782996,0,0.2,95138,274,720,1.0,15448.867567704205,False,0.05972733512442283,13,9.195,33127,1325,0,0.0,27272.818079258996,False,-0.518225837947463,0,0.37100000000000005,149606,260,441,1.0,19418.158613320426,False,0.13855039239223185,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,544059,0.0,0.0,19,0,0,9,1,1.0,2,11,18,123.0,27.0,11,9,18,1097,1.2590354139683768,250.15230417333078
134,18,0,0,0,10.0,20,10.0,21.330569549697778,22,27.0,18.545603250107426,17,37.0,35.99999999999999,8,36.0,0,4.007000000000001,91237,5,11,1.0,284.6362650466756,False,0.3431024477118486,0,10.802,35242,1357,0,0.0,13570.0,False,-0.382282909048151,0,0.2,95514,275,713,1.0,19088.921743493484,False,0.08235162902948266,0,9.182,32786,1336,0,0.0,28497.64091839623,False,-0.5154296558059226,0,0.37100000000000005,149265,267,443,1.0,20899.67606777868,False,0.1414072811295047,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,544147,0.0,0.0,18,0,0,6,0,0.0,1,7,15,64.0,33.0,7,11,15,1711,1.199919247010257,251.35222342034103
135,15,0,0,0,10.0,20,10.0,21.189615369202794,42,20.61904761904762,22.370710468949486,19,37.0,35.99999999999999,10,36.0,26,4.267000000000001,91339,5,10,1.0,261.89615369202795,False,0.34443453578761274,5,10.852000000000002,35062,1367,0,0.0,13670.0,False,-0.3841936621788465,0,0.2,95627,295,704,1.0,21999.916704055264,False,0.09851087778321367,0,9.182000000000002,32510,1348,0,0.0,28563.601517685365,False,-0.5179333358178264,0,0.37100000000000005,148922,276,443,1.0,22122.316089430053,False,0.14332483880792288,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,543563,0.0,0.0,18,0,0,4,4,3.083333333333333,3,7,24,76.0,24.0,7,8,24,1263,1.355381897999905,252.70760531834094
136,24,0,0,0,10.0,20,10.0,21.189615369202794,0,,21.70616661228403,4,8.0,35.99999999999999,8,36.0,0,4.241000000000001,91259,3,20,1.0,453.7923073840559,False,0.3446689422319364,0,10.847000000000001,34942,1379,0,0.0,13790.0,False,-0.3850755482391675,0,0.2,95627,285,714,1.0,21537.243341393594,False,0.09612756061089782,4,9.222000000000001,32426,1348,0,0.0,28563.601517685365,False,-0.5187987352924053,0,0.37100000000000005,149178,270,445,1.0,21880.664985316685,False,0.14429086739364777,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,543535,0.0,0.0,16,0,0,8,1,1.0,5,13,24,122.0,39.0,13,11,24,488,1.6983854239806533,254.4059907423216
137,24,0,0,0,10.0,20,10.0,20.775066425479466,4,1.0,21.081245195549947,8,15.0,36.0,15,36.0,0,4.241000000000001,91159,3,30,1.0,653.251992764384,False,0.3446649714325092,4,10.887000000000002,34770,1389,0,0.0,13890.0,False,-0.3868687165618202,0,0.2,95695,279,722,1.0,21016.902563895834,False,0.094147749260268,6,9.278,32300,1348,0,0.0,28004.78954154632,False,-0.5229753796860541,0,0.37100000000000005,149598,268,440,1.0,21489.773712407386,False,0.14589565245128705,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,543625,0.0,0.0,20,0,0,7,2,2.0,4,11,27,104.0,54.0,11,13,27,812,1.6125104719540104,256.0185012142756
138,27,0,0,0,10.0,20,10.0,20.420851671561124,5,8.0,21.271864267597703,1,36.0,36.0,0,,0,4.241000000000001,91109,2,35,1.0,734.7298085046393,False,0.3445288509649644,0,10.883000000000001,34660,1400,0,0.0,14000.0,False,-0.3876771121171145,0,0.2,95691,274,731,1.0,21145.04613762167,False,0.09476663131727031,0,9.272000000000002,32300,1348,0,0.0,27527.308053264394,False,-0.5254349762877227,0,0.37100000000000005,149562,259,450,1.0,21709.412845307805,False,0.14642320638223869,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,543425,0.0,0.0,12,0,0,6,0,0.0,7,13,23,131.0,41.0,13,14,23,276,1.4953430159948766,257.5138442302705
139,23,0,0,0,10.0,20,10.0,20.761538735367264,18,23.833333333333332,20.440957276596404,8,13.125,36.00000000000001,5,36.0,0,4.241000000000001,91449,0,30,1.0,622.8461620610179,False,0.34870396673864595,3,10.913,34492,1412,0,0.0,14120.0,False,-0.38926450702569226,0,0.2,95783,267,735,1.0,20567.434440641417,False,0.09273906372349164,2,9.292000000000002,31826,1363,0,0.0,28297.97729630558,False,-0.5263484402395014,0,0.37100000000000005,149637,257,455,1.0,21633.32602008528,False,0.14668731783519115,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,543290,0.0,0.0,17,0,0,3,2,2.0,3,6,18,59.0,51.0,6,17,18,901,1.2436118259793147,258.7574560562498
