index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
101,3,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,37.999999999999986,20,38.0,0,1.6220000000000003,48696,53,306,1.0,9666.028324108072,False,0.424970428911328,0,1.8020000000000005,24426,969,0,0.0,9690.0,False,-0.22079062957540263,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,10,0.7950000000000002,86338,0,0,0.0,0.0,False,0.15457548242153546,10,0.5790000000000001,86550,0,0,0.0,0.0,False,0.1574105029486888,0.16666666666666666,305651,0.0,0.125,5,0,0,3,6,6.0,10,13,3,21.0,3.0,2,1,3,200,0.860121187986806,128.55815732601332
102,3,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,37.999999999999986,20,38.0,0,1.6220000000000003,48626,50,316,1.0,9934.591341235786,False,0.42668163638008505,0,1.802,24296,982,0,0.0,9820.0,False,-0.22252096366298416,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,8,0.8650000000000002,86252,0,0,0.0,0.0,False,0.15342542692467137,12,0.6890000000000001,86385,0,0,0.0,0.0,False,0.15520400112331,0.16666666666666666,305200,0.0,0.125,6,0,0,2,5,5.0,11,13,3,21.0,3.0,2,1,3,200,0.8394406019942835,129.3975979280076
103,3,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,37.999999999999986,20,38.0,0,1.6220000000000003,48556,47,326,1.0,10203.154358363501,False,0.4283928438488421,0,1.802,24166,995,0,0.0,9950.0,False,-0.22425129775056568,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,11,0.9670000000000001,86095,0,0,0.0,0.0,False,0.15132590700597762,9,0.7670000000000001,86276,0,0,0.0,0.0,False,0.15374637264472646,0.16666666666666666,304734,0.0,0.125,5,0,0,2,6,6.0,11,13,3,21.0,3.0,2,1,3,200,0.8298817289760336,130.22747965698363
104,3,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,37.99999999999999,15,38.0,0,1.6220000000000003,48476,45,336,1.0,10481.717375491216,False,0.4299709486954775,0,1.802,24046,1007,0,0.0,10070.0,False,-0.22584852921602555,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,10,1.056,85971,0,0,0.0,0.0,False,0.14966768745235962,5,0.808,86233,0,0,0.0,0.0,False,0.15317134489629441,0.16666666666666666,304367,0.0,0.125,5,0,0,3,5,5.0,12,15,2,24.0,0.0,3,0,2,200,0.8597664239932783,131.0872460809769
105,2,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,20,38.0,0,1.6220000000000003,48356,47,346,1.0,10800.28039261893,False,0.4310166430536262,0,1.8020000000000005,23966,1015,0,0.0,10150.0,False,-0.2269133501929988,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,8,1.1260000000000003,85883,0,0,0.0,0.0,False,0.14849088647882427,12,0.9230000000000003,86055,0,0,0.0,0.0,False,0.15079099747255245,0.16666666666666666,303901,0.0,0.125,5,0,0,3,5,5.0,11,14,2,21.0,0.0,2,0,2,200,0.7331801269901916,131.8204262079671
106,2,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,20,38.0,0,1.6220000000000003,48266,46,356,1.0,11088.843409746645,False,0.4324616452781399,0,1.8020000000000005,23856,1026,0,0.0,10260.0,False,-0.228377479036337,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,12,1.2380000000000002,85705,0,0,0.0,0.0,False,0.1461105390550823,8,0.9910000000000001,85975,0,0,0.0,0.0,False,0.14972117840570215,0.16666666666666666,303443,0.0,0.125,6,0,0,1,5,5.0,12,13,3,18.0,3.0,1,1,3,200,0.672477076004725,132.49290328397183
107,3,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,37.99999999999999,20,38.0,0,1.6220000000000003,48166,46,366,1.0,11387.40642687436,False,0.433773544880532,0,1.8020000000000005,23756,1036,0,0.0,10360.0,False,-0.22970850525755357,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,10,1.3260000000000003,85589,0,0,0.0,0.0,False,0.14455930140814935,10,1.0830000000000004,85843,0,0,0.0,0.0,False,0.1479559769453991,0.16666666666666666,302995,0.0,0.125,6,0,0,4,6,6.0,10,14,2,24.0,0.0,3,0,2,200,0.8541461889981292,133.34704947296996
108,2,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,20,38.0,0,1.6220000000000003,48056,47,376,1.0,11695.969444002076,False,0.4349523418608024,0,1.8020000000000005,23666,1045,0,0.0,10450.0,False,-0.23090642885664847,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,13,1.4460000000000002,85388,0,0,0.0,0.0,False,0.14187138100268792,7,1.1430000000000002,85770,0,0,0.0,0.0,False,0.1469797670468982,0.16666666666666666,302521,0.0,0.125,6,0,0,3,6,6.0,11,14,2,21.0,0.0,2,0,2,200,0.7490292920265347,134.0960787649965
109,2,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,20,38.0,0,1.6220000000000003,47986,44,386,1.0,11964.53246112979,False,0.4366635493295592,0,1.8020000000000005,23536,1058,0,0.0,10580.0,False,-0.23263676294423,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,6,1.4930000000000003,85330,0,0,0.0,0.0,False,0.14109576217922143,14,1.2760000000000002,85538,0,0,0.0,0.0,False,0.14387729175303227,0.16666666666666666,302031,0.0,0.125,6,0,0,3,6,6.0,11,14,2,21.0,0.0,2,0,2,200,0.7382597139803693,134.83433847897686
110,2,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,10,38.0,0,1.6220000000000003,47866,46,396,1.0,12283.095478257505,False,0.43770924368770797,0,1.802,23456,1066,0,0.0,10660.0,False,-0.23370158392120324,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,8,1.5670000000000004,85250,0,0,0.0,0.0,False,0.14002594311237113,2,1.2820000000000003,85524,0,0,0.0,0.0,False,0.14369007341633347,0.16666666666666666,301737,0.0,0.125,5,0,0,2,3,3.0,10,12,3,18.0,3.0,1,1,3,200,0.6539013859583065,135.48823986493517
111,3,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,20,38.0,0,1.6220000000000003,47756,47,406,1.0,12591.65849538522,False,0.4388880406679784,0,1.802,23366,1075,0,0.0,10750.0,False,-0.23489950752029815,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,10,1.659,85116,0,0,0.0,0.0,False,0.13823399617539683,10,1.3800000000000001,85398,0,0,0.0,0.0,False,0.14200510838604422,0.16666666666666666,301277,0.0,0.125,6,0,0,2,6,6.0,6,8,3,21.0,3.0,2,1,3,200,0.7639875650056638,136.25222742994083
112,3,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,20,38.0,0,1.6220000000000003,47646,48,416,1.0,12900.221512512933,False,0.4400668376482488,0,1.802,23276,1084,0,0.0,10840.0,False,-0.23609743111939305,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,8,1.729,85030,0,0,0.0,0.0,False,0.13708394067853275,12,1.4900000000000002,85223,0,0,0.0,0.0,False,0.13966487917730913,0.16666666666666666,300816,0.0,0.125,6,0,0,2,5,5.0,6,8,3,21.0,3.0,2,1,3,200,0.7294343420071527,136.98166177194798
113,3,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,20,38.0,0,1.6220000000000003,47526,50,426,1.0,13218.784529640649,False,0.4411125320063975,0,1.8020000000000005,23196,1092,0,0.0,10920.0,False,-0.2371622520963663,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,6,1.7810000000000001,84970,0,0,0.0,0.0,False,0.136281576378395,14,1.6180000000000003,84991,0,0,0.0,0.0,False,0.1365624038834432,0.16666666666666666,300324,0.0,0.125,5,0,0,1,6,6.0,5,6,4,18.0,6.0,1,2,4,200,0.6721465479931794,137.65380831994116
114,4,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,11,38.0,0,1.6220000000000003,47426,50,436,1.0,13517.347546768364,False,0.4424244316087896,0,1.8020000000000005,23096,1102,0,0.0,11020.0,False,-0.23849327831758285,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,5,1.8250000000000002,84927,0,0,0.0,0.0,False,0.13570654862996295,6,1.664,84931,0,0,0.0,0.0,False,0.1357600395833055,0.16666666666666666,300021,0.0,0.125,6,0,0,2,4,4.0,0,2,4,21.0,6.0,2,2,4,200,0.6831292510032654,138.33693757094443
115,4,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,5,38.0,0,1.6220000000000003,47316,51,446,1.0,13825.91056389608,False,0.44360322858906,0,1.8020000000000005,23006,1111,0,0.0,11110.0,False,-0.23969120191667775,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,5,1.8700000000000003,84884,0,0,0.0,0.0,False,0.1351315208815309,0,1.6580000000000004,84931,0,0,0.0,0.0,False,0.1357600395833055,0.16666666666666666,299778,0.0,0.125,6,0,0,3,2,2.0,0,3,3,24.0,3.0,3,1,3,200,0.7380414929939434,139.07497906393837
116,3,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,0,,0,1.6220000000000003,47206,52,456,1.0,14134.473581023793,False,0.4447820255693304,0,1.8020000000000005,22916,1120,0,0.0,11200.0,False,-0.24088912551577266,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,1.8650000000000007,84884,0,0,0.0,0.0,False,0.1351315208815309,0,1.6580000000000004,84931,0,0,0.0,0.0,False,0.1357600395833055,0.16666666666666666,299578,0.0,0.125,6,0,0,2,0,0.0,0,2,3,21.0,3.0,2,1,3,200,0.6404757399577647,139.71545480389614
117,3,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,0,,0,1.6220000000000003,47126,50,466,1.0,14413.036598151508,False,0.44636013041596573,0,1.8020000000000005,22796,1132,0,0.0,11320.0,False,-0.24248635698123253,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,1.865,84884,0,0,0.0,0.0,False,0.1351315208815309,0,1.6580000000000004,84931,0,0,0.0,0.0,False,0.1357600395833055,0.16666666666666666,299378,0.0,0.125,5,0,0,3,0,0.0,0,3,2,24.0,0.0,3,0,2,200,0.71802224899875,140.4334770528949
118,2,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,0,,0,1.6220000000000003,46986,54,476,1.0,14751.599615279223,False,0.4471396195298712,0,1.802,22736,1138,0,0.0,11380.0,False,-0.24328497271396246,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,1.8650000000000002,84884,0,0,0.0,0.0,False,0.1351315208815309,0,1.6580000000000004,84931,0,0,0.0,0.0,False,0.1357600395833055,0.16666666666666666,299178,0.0,0.125,6,0,0,2,0,0.0,0,2,2,21.0,0.0,2,0,2,200,0.6122142889653333,141.04569134186022
119,2,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,1,38.0,0,1.6220000000000003,46856,57,486,1.0,15080.162632406937,False,0.4480522112658983,0,1.802,22666,1145,0,0.0,11450.0,False,-0.24421669106881405,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,1,1.8750000000000002,84877,0,0,0.0,0.0,False,0.1350379117131815,0,1.6580000000000004,84931,0,0,0.0,0.0,False,0.1357600395833055,0.16666666666666666,298971,0.0,0.125,5,0,0,2,1,1.0,0,2,2,21.0,0.0,2,0,2,200,0.6049793250276707,141.6506706668879
120,2,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,0,,0,1.6220000000000003,46756,57,496,1.0,15378.725649534652,False,0.4493641108682903,0,1.802,22566,1155,0,0.0,11550.0,False,-0.2455477172900306,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,1.8740000000000003,84877,0,0,0.0,0.0,False,0.1350379117131815,0,1.6580000000000004,84931,0,0,0.0,0.0,False,0.1357600395833055,0.16666666666666666,298771,0.0,0.125,6,0,0,2,0,0.0,0,2,2,21.0,0.0,2,0,2,200,0.601157778990455,142.25182844587835
121,2,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,1,38.0,0,1.6220000000000003,46666,56,506,1.0,15667.288666662367,False,0.450809113092804,0,1.8020000000000005,22456,1166,0,0.0,11660.0,False,-0.24701184613336882,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,1.8740000000000003,84877,0,0,0.0,0.0,False,0.1350379117131815,1,1.6680000000000004,84924,0,0,0.0,0.0,False,0.13566643041495607,0.16666666666666666,298564,0.0,0.125,6,0,0,1,1,1.0,0,1,3,18.0,3.0,1,1,3,200,0.5223413989879191,142.77416984486626
122,3,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,0,,0,1.6220000000000003,46566,56,516,1.0,15965.85168379008,False,0.4521210126951961,0,1.8020000000000005,22356,1176,0,0.0,11760.0,False,-0.24834287235458538,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,1.8740000000000003,84877,0,0,0.0,0.0,False,0.1350379117131815,0,1.667,84924,0,0,0.0,0.0,False,0.13566643041495607,0.16666666666666666,298364,0.0,0.125,6,0,0,3,0,0.0,0,3,2,24.0,0.0,3,0,2,200,0.6975740390480496,143.4717438839143
123,2,0,0,0,10.000000000000002,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,0,,0,1.6220000000000003,46506,52,526,1.0,16224.414700917796,False,0.45396532278607477,0,1.8020000000000005,22216,1190,0,0.0,11900.000000000002,False,-0.2502063090642886,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,1.8740000000000003,84877,0,0,0.0,0.0,False,0.1350379117131815,0,1.6670000000000005,84924,0,0,0.0,0.0,False,0.13566643041495607,0.16666666666666666,298164,0.0,0.125,5,0,0,2,0,0.0,0,2,2,21.0,0.0,2,0,2,200,0.5787015240057372,144.05044540792005
124,2,0,0,0,10.000000000000002,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,0,,0,1.6220000000000003,46396,53,536,1.0,16532.977718045513,False,0.45514411976634517,0,1.8020000000000005,22126,1199,0,0.0,11990.000000000002,False,-0.25140423266338346,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,1.8740000000000003,84877,0,0,0.0,0.0,False,0.1350379117131815,0,1.6670000000000005,84924,0,0,0.0,0.0,False,0.13566643041495607,0.16666666666666666,297964,0.0,0.125,6,0,0,1,0,0.0,0,1,3,18.0,3.0,1,1,3,200,0.5002389790024608,144.5506843869225
125,3,0,0,0,10.000000000000002,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,0,,0,1.6220000000000003,46286,54,546,1.0,16841.54073517323,False,0.45632291674661557,0,1.8020000000000005,22036,1208,0,0.0,12080.000000000002,False,-0.2526021562624784,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,1.8740000000000003,84877,0,0,0.0,0.0,False,0.1350379117131815,0,1.6670000000000005,84924,0,0,0.0,0.0,False,0.13566643041495607,0.16666666666666666,297764,0.0,0.125,6,0,0,1,0,0.0,0,1,4,18.0,6.0,1,2,4,200,0.530672920984216,145.08135730790673
126,4,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,0,,0,1.6220000000000003,46176,55,556,1.0,17150.10375230094,False,0.457501713726886,0,1.802,21946,1217,0,0.0,12170.0,False,-0.25380007986157327,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,1.8740000000000003,84877,0,0,0.0,0.0,False,0.1350379117131815,0,1.6670000000000005,84924,0,0,0.0,0.0,False,0.13566643041495607,0.16666666666666666,297564,0.0,0.125,6,0,0,2,0,0.0,0,2,4,21.0,6.0,2,2,4,200,0.6613673670217395,145.74272467492847
127,4,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,0,,0,1.6220000000000003,46076,55,566,1.0,17448.666769428655,False,0.45881361332927806,0,1.802,21846,1227,0,0.0,12270.0,False,-0.2551311060827898,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,1.8740000000000003,84877,0,0,0.0,0.0,False,0.1350379117131815,0,1.667,84924,0,0,0.0,0.0,False,0.13566643041495607,0.16666666666666666,297364,0.0,0.125,6,0,0,4,0,0.0,0,4,2,27.0,0.0,4,0,2,200,0.7675557869952172,146.51028046192368
128,2,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,0,,0,1.6220000000000003,45946,58,576,1.0,17777.22978655637,False,0.45972620506530515,0,1.802,21776,1234,0,0.0,12340.0,False,-0.25606282443764145,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,1.8740000000000003,84877,0,0,0.0,0.0,False,0.1350379117131815,0,1.6670000000000005,84924,0,0,0.0,0.0,False,0.13566643041495607,0.16666666666666666,297164,0.0,0.125,6,0,0,2,0,0.0,0,2,2,21.0,0.0,2,0,2,200,0.5908565910067409,147.10113705293043
129,2,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,0,,0,1.6220000000000003,45866,56,586,1.0,18055.792803684086,False,0.4613043099119405,0,1.8020000000000005,21656,1246,0,0.0,12460.0,False,-0.2576600559031013,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,1.8740000000000003,84877,0,0,0.0,0.0,False,0.1350379117131815,0,1.6670000000000007,84924,0,0,0.0,0.0,False,0.13566643041495607,0.16666666666666666,296964,0.0,0.125,5,0,0,2,0,0.0,0,2,2,21.0,0.0,2,0,2,200,0.5825347760110162,147.68367182894144
130,2,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,9,38.0,0,1.6220000000000003,45736,59,596,1.0,18384.3558208118,False,0.4622169016479676,0,1.8020000000000005,21586,1253,0,0.0,12530.0,False,-0.2585917742579529,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,2,1.8940000000000003,84863,0,0,0.0,0.0,False,0.1348506933764827,7,1.7370000000000003,84851,0,0,0.0,0.0,False,0.13469022051645516,0.16666666666666666,296677,0.0,0.125,6,0,0,1,3,3.0,0,1,3,18.0,3.0,1,1,3,200,0.5123731560306624,148.1960449849721
131,3,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,1,38.0,0,1.6220000000000003,45646,58,606,1.0,18672.918837939513,False,0.46366190387248113,0,1.8020000000000005,21476,1264,0,0.0,12640.0,False,-0.2600559031012911,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,1.8920000000000001,84863,0,0,0.0,0.0,False,0.1348506933764827,1,1.7400000000000004,84844,0,0,0.0,0.0,False,0.13459661134810574,0.16666666666666666,296470,0.0,0.125,6,0,0,3,1,1.0,0,3,2,24.0,0.0,3,0,2,200,0.6728599310154095,148.8689049159875
132,2,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,16,38.0,0,1.6220000000000003,45556,57,616,1.0,18961.481855067228,False,0.46510690609699484,0,1.8020000000000005,21366,1275,0,0.0,12750.0,False,-0.2615200319446293,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,6,1.9520000000000002,84821,0,0,0.0,0.0,False,0.13428903836638628,10,1.8390000000000006,84708,0,0,0.0,0.0,False,0.1327779189344602,0.16666666666666666,296092,0.0,0.125,6,0,0,1,4,4.0,0,1,3,18.0,3.0,1,1,3,200,0.49944217497250065,149.36834709096001
133,3,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,7,38.0,0,1.6220000000000003,45456,57,626,1.0,19260.044872194943,False,0.4664188056993869,0,1.8020000000000005,21266,1285,0,0.0,12850.0,False,-0.26285105816584586,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,6,2.0060000000000002,84763,0,0,0.0,0.0,False,0.13351341954291981,1,1.8390000000000006,84701,0,0,0.0,0.0,False,0.13268430976611081,0.16666666666666666,295827,0.0,0.125,6,0,0,2,3,3.0,0,2,3,21.0,3.0,2,1,3,200,0.6177180649829097,149.98606515594292
134,3,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,20,38.0,0,1.6220000000000003,45336,59,636,1.0,19578.60788932266,False,0.46746450005753565,0,1.802,21186,1293,0,0.0,12930.0,False,-0.2639158791428191,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,9,2.0900000000000003,84648,0,0,0.0,0.0,False,0.13197555463432248,11,1.9480000000000004,84573,0,0,0.0,0.0,False,0.1309725992591503,0.16666666666666666,295384,0.0,0.125,5,0,0,1,6,6.0,0,1,4,18.0,6.0,1,2,4,200,0.5316732150386088,150.51773837098153
135,4,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,20,38.0,0,1.6220000000000003,45266,56,646,1.0,19847.170906450374,False,0.4691757075262927,0,1.802,21056,1306,0,0.0,13060.0,False,-0.26564621323040066,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,8,2.1610000000000005,84568,0,0,0.0,0.0,False,0.13090573556747215,12,2.0570000000000004,84398,0,0,0.0,0.0,False,0.12863237005041522,0.16666666666666666,294929,0.0,0.125,6,0,0,3,5,5.0,0,3,3,24.0,3.0,3,1,3,200,0.7005085969576612,151.2182469679392
136,3,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,13,38.0,0,1.6220000000000003,45166,56,656,1.0,20145.73392357809,False,0.4704876071286847,0,1.802,20956,1316,0,0.0,13160.0,False,-0.2669772394516172,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,10,2.2530000000000006,84432,0,0,0.0,0.0,False,0.1290870431538266,3,2.0750000000000006,84377,0,0,0.0,0.0,False,0.12835154254536701,0.16666666666666666,294572,0.0,0.125,6,0,0,3,4,4.0,0,3,2,24.0,0.0,3,0,2,200,0.68192491796799,151.90017188590718
