index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01MyA@0,spot_market_loss_01MyA@0,balance_01MyA@0,inventory_01MyA@0_input,inventory_01MyA@0_output,productivity_01MyA@0,assets_01MyA@0,bankrupt_01MyA@0,score_01MyA@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
122,0,0,0,0,10.0,11,10.0,30.269129485352796,0,,9.52863424386504,0,,33.99999999999999,5,34.0,0,3.764000000000001,57324,5,261,1.0,7950.24279567708,False,0.37198955656658705,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,98591,210,509,1.0,19307.013191211656,False,0.2618262915649285,5,10.825000000000001,30058,2252,0,0.0,21458.48431718407,False,-0.524535552567005,0.3333333333333333,231091,0.0,0.25,4,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,110,0.2900610269862227,124.20358665945241
123,0,0,0,0,9.999999999999998,14,10.0,30.269129485352796,0,,9.52863424386504,0,,33.99999999999999,5,34.0,0,3.7640000000000007,57184,9,271,1.0,8292.934090530607,False,0.372691131074225,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,98591,200,519,1.0,19551.726848773003,False,0.2632526278138873,5,10.87,30013,2252,0,0.0,21458.48431718407,False,-0.5250601259140162,0.3333333333333333,230906,0.0,0.25,6,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,140,0.2929195429896936,124.4965062024421
124,0,0,0,0,9.999999999999998,10,10.0,30.269129485352796,0,,9.52863424386504,0,,34.0,9,34.0,0,3.764000000000001,57084,9,281,1.0,8595.625385384135,False,0.37384034317446824,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,98591,190,529,1.0,19796.44050633436,False,0.26467896406284597,9,10.955000000000002,29913,2252,0,0.0,21458.48431718407,False,-0.5262258444629297,0.3333333333333333,230706,0.0,0.25,4,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,100,0.29162510304013267,124.78813130548224
125,0,0,0,0,9.999999999999998,7,10.0,30.269129485352796,0,,9.52863424386504,0,,34.0,10,34.0,0,3.7640000000000007,57014,6,291,1.0,8868.316680237664,False,0.3753252834691652,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,98591,180,539,1.0,20041.154163895706,False,0.2661053003118046,10,11.045999999999998,29787,2252,0,0.0,21458.48431718407,False,-0.5276946498345608,0.3333333333333333,230510,0.0,0.25,3,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,70,0.292612281977199,125.08074358745944
126,0,0,0,0,9.999999999999998,10,10.0,30.269129485352796,0,,9.52863424386504,0,,34.0,15,34.0,0,3.7640000000000007,56914,6,301,1.0,9171.007975091192,False,0.37647449556940843,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,98761,170,544,1.0,20115.867821457057,False,0.26852249732734,10,11.136000000000001,29664,2252,0,0.0,21458.48431718407,False,-0.5291284836497244,0.3333333333333333,230457,0.0,0.25,6,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,270,0.2881339390296489,125.36887752648909
127,0,0,0,0,9.999999999999998,6,10.0,30.269129485352796,0,,9.52863424386504,0,,34.0,20,34.0,0,3.7640000000000007,56854,2,311,1.0,9433.69926994472,False,0.3780713452622565,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,98965,160,548,1.0,20156.581479018405,False,0.2711378664961905,14,11.266,29434,2252,0,0.0,21458.48431718407,False,-0.5318096363122257,0.3333333333333333,230371,0.0,0.25,4,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,264,0.28868092503398657,125.65755845152307
128,0,0,0,0,9.999999999999998,11,10.0,30.269129485352796,0,,9.52863424386504,0,,34.0,20,34.0,0,3.764000000000001,56744,3,321,1.0,9746.390564798248,False,0.3791086479643484,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,99237,150,550,1.0,20129.295136579756,False,0.27414957997167155,12,11.372000000000003,29266,2252,0,0.0,21458.48431718407,False,-0.5337680434744003,0.3333333333333333,230365,0.0,0.25,7,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,382,0.29133419098798186,125.94889264251105
129,0,0,0,0,9.999999999999998,10,10.0,30.269129485352796,0,,9.52863424386504,0,,33.99999999999999,20,34.0,0,3.764000000000001,56644,3,331,1.0,10049.081859651775,False,0.3802578600645916,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,99509,140,552,1.0,20102.008794141104,False,0.27716129344715285,12,11.480000000000002,29105,2252,0,0.0,21458.48431718407,False,-0.5356448503381512,0.3333333333333333,230376,0.0,0.25,6,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,372,0.28491434297757223,126.23380698548863
130,0,0,0,0,9.999999999999998,11,10.0,30.269129485352796,0,,9.52863424386504,0,,34.0,20,34.0,0,3.764000000000001,56534,4,341,1.0,10361.773154505303,False,0.3812951627666834,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,99781,130,554,1.0,20074.722451702455,False,0.2801730069226339,12,11.588000000000003,28934,2252,0,0.0,21458.48431718407,False,-0.5376382290567934,0.3333333333333333,230367,0.0,0.25,7,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,382,0.28616135101765394,126.51996833650628
131,0,0,0,0,10.0,14,10.0,30.269129485352796,0,,9.52863424386504,0,,34.00000000000001,20,34.0,0,3.764000000000001,56394,8,351,1.0,10704.464449358831,False,0.3819967372743216,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,100189,120,552,1.0,19911.43610926381,False,0.28397740901137625,8,11.656000000000002,28849,2252,0,0.0,21458.48431718407,False,-0.5386290898233699,0.3333333333333333,230550,0.0,0.25,10,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,548,0.2818426589947194,126.801810995501
132,0,0,0,0,10.0,11,10.0,30.269129485352796,0,,9.52863424386504,0,,34.00000000000001,20,34.0,0,3.764000000000001,56284,9,361,1.0,11017.15574421236,False,0.3830340399764135,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,100495,110,553,1.0,19850.149766825158,False,0.2871872946401728,11,11.758000000000003,28703,2252,0,0.0,21458.48431718407,False,-0.5403310389047836,0.3333333333333333,230600,0.0,0.25,7,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,416,0.27466552099213004,127.07647651649313
133,0,0,0,0,9.999999999999998,7,10.0,30.269129485352796,0,,9.52863424386504,0,,34.00000000000001,11,34.0,0,3.7640000000000007,56214,6,371,1.0,11289.847039065888,False,0.3845189802711105,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,100665,100,558,1.0,19924.86342438651,False,0.289604491655708,6,11.807000000000004,28646,2252,0,0.0,21458.48431718407,False,-0.5409954984776644,0.3333333333333333,230643,0.0,0.25,5,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,240,0.2628526679472998,127.33932918444043
134,0,0,0,0,9.999999999999998,10,10.0,30.269129485352796,0,,9.52863424386504,0,,34.00000000000001,12,34.0,0,3.7640000000000007,56114,6,381,1.0,11592.538333919416,False,0.3856681923713537,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,100665,90,568,1.0,20169.577081947857,False,0.29103082790466667,12,11.921000000000003,28483,2252,0,0.0,21458.48431718407,False,-0.5428956197123934,0.3333333333333333,230380,0.0,0.25,4,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,100,0.1393437850056216,127.47867296944605
135,0,0,0,0,9.999999999999998,10,10.0,30.269129485352796,0,,9.52863424386504,0,,34.0,20,34.0,0,3.764000000000001,56014,6,391,1.0,11895.229628772942,False,0.38681740447159674,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,101005,80,568,1.0,20074.290739509204,False,0.2944388856867785,10,12.009000000000002,28361,2252,0,0.0,21458.48431718407,False,-0.544317796342068,0.3333333333333333,230498,0.0,0.25,8,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,440,0.14234889700310305,127.62102186644915
136,0,0,0,0,9.999999999999998,8,10.0,30.269129485352796,0,,9.52863424386504,0,,34.0,20,34.0,0,3.764000000000001,55934,4,401,1.0,12177.92092362647,False,0.38819043536814246,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,101413,70,566,1.0,19911.004397070552,False,0.29824328777552084,8,12.079000000000002,28278,2252,0,0.0,21458.48431718407,False,-0.5452853427376663,0.3333333333333333,230743,0.0,0.25,8,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,488,0.13904251297935843,127.76006437942851
137,0,0,0,0,9.999999999999998,0,,30.269129485352796,0,,9.52863424386504,0,,34.0,17,34.0,0,3.764000000000001,55934,0,405,0.4,12258.997441567883,False,0.38909775780084477,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,101617,60,570,1.0,19951.718054631903,False,0.3008586569443713,11,12.181000000000001,28139,2252,0,0.0,21458.48431718407,False,-0.546905691520656,0.2333333333333333,230808,0.0,0.25,2,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,204,0.1341903950087726,127.89425477443729
138,0,0,0,0,9.999999999999998,0,,30.269129485352796,0,,9.52863424386504,0,,34.0,20,34.0,0,3.764000000000001,55934,0,405,0.0,12258.997441567883,False,0.38909775780084477,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,102059,50,567,1.0,19754.43171219325,False,0.30486123118642894,7,12.240000000000002,28064,2252,0,0.0,21458.48431718407,False,-0.5477799804323412,0.16666666666666666,231175,0.0,0.25,4,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,442,0.13396364904474467,128.02821842348203
139,0,0,0,0,9.999999999999998,0,,30.269129485352796,0,,9.52863424386504,0,,34.0,20,34.0,0,3.764000000000001,55934,0,405,0.0,12258.997441567883,False,0.38909775780084477,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,102535,40,563,1.0,19523.145369754602,False,0.30906197758180204,6,12.293000000000003,28007,2252,0,0.0,21458.48431718407,False,-0.548444440005222,0.16666666666666666,231594,0.0,0.25,6,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,476,0.13435790594667196,128.1625763294287
