index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
88,4,0,0,0,10.0,8,10.0,28.093204129456613,2,24.0,11.704432403785002,22,10.636363636363637,32.99999999999999,20,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.1440000000000006,52169,3,27,1.0,788.5165114953286,False,0.3675527696885124,10,11.955000000000002,517.0,621,0,0.0,17445.879764392557,False,-0.8459727636367287,12,14.306000000000001,13356.0,454,0,0.0,12754.314674773303,False,-0.6710537375621088,0,0.36200000000000004,89065,205,280,1.0,11639.408642775925,False,0.21693862153889915,9,7.652000000000002,35490,1796,0,0.0,21021.160597197864,False,-0.41002205593691254,0.3333333333333333,229364,0.0,0.0,12,0,0,7,9,9.0,18,25,6,52.0,0.0,4,0,6,491,0.7163989120163023,112.1760958560044
89,6,0,0,0,10.0,10,10.0,28.175635885354282,9,29.333333333333332,10.740544362764505,25,3.8,33.0,20,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.1440000000000006,52333,3,28,1.0,818.91780478992,False,0.3722150822769008,25,12.195000000000002,-542.0,627,0,0.0,17666.123700117136,False,-0.8617902973868781,0,14.294,13284.0,457,0,0.0,12876.265599606906,False,-0.6712375135474261,0,0.36200000000000004,89375,215,280,1.0,11549.21703799437,False,0.2203361359368626,10,7.743000000000001,35288,1801,0,0.0,19343.72039733887,False,-0.4233697550510525,0.3333333333333333,228505,0.0,0.0,13,0,0,0,8,8.0,13,13,8,71.0,12.0,5,1,8,694,0.7357152719632722,112.91181112796767
90,8,0,0,0,10.0,8,10.0,27.747121297392027,11,23.0,11.084650988548958,6,21.666666666666668,33.0,20,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.144,52506,1,27,1.0,759.1722750295847,False,0.37593886298040363,4,12.21,-616.0,627,0,0.0,17397.445053464802,False,-0.8652632561514211,2,14.314,13015.0,468,0,0.0,12985.652767179468,False,-0.674809942096222,0,0.3620000000000001,89705,205,280,1.0,11512.353452652536,False,0.2243321370568972,10,7.833000000000001,35029,1807,0,0.0,20029.964336307967,False,-0.42229085330057736,0.3333333333333333,228406,0.0,0.0,9,0,0,1,9,9.0,15,16,8,105.0,13.0,7,1,8,663,0.7892110950197093,113.70102222298738
91,8,0,0,0,10.0,6,10.0,28.04481905760891,9,32.0,11.47549437279904,21,14.666666666666666,33.00000000000001,20,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.1440000000000006,52734,0,25,0.7,701.1204764402227,False,0.381115626970031,8,12.286000000000001,-4343.0,636,0,0.0,17836.504920639265,False,-0.9237318098264743,13,14.442,12807.0,468,0,0.0,13124.97531896097,False,-0.6771160102772095,0,0.36200000000000004,89904,209,279,1.0,11605.378323915002,False,0.2274809434648904,9,7.913000000000002,34779,1814,0,0.0,20816.54679225746,False,-0.42045307943915955,0.2833333333333333,224648,0.0,0.0,8,0,0,1,11,27.1015625,16,17,9,104.0,16.0,7,1,9,423,0.7825684660347179,114.4835906890221
92,9,0,0,0,10.0,11,10.0,27.69455405018203,31,26.387096774193548,11.319017105657094,16,9.625,33.000000000000014,20,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,6,2.2040000000000006,53328,1,10,1.0,286.9455405018203,False,0.39118203689902464,16,12.438,-24570.0,650,0,0.0,18001.460132618322,False,-1.2595354137206962,0,14.429,12416.0,485,0,0.0,13431.858714338285,False,-0.6810760413214233,0,0.36200000000000004,90322,210,275,1.0,11451.993592187993,False,0.2318583659881236,6,7.964000000000001,34615,1819,0,0.0,20589.292115190256,False,-0.4240137737899817,0.3333333333333333,204878,0.0,0.0,12,0,0,2,7,79.8678955453149,5,7,9,105.0,16.0,7,2,9,963,0.7673406300018542,115.25093131902395
93,9,0,0,1,10.0,9,10.0,27.69455405018203,0,,11.806932932517618,16,17.0,33.00000000000001,20,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,6,2.258000000000001,53124,0,26,1.0,720.0584053047328,False,0.3915087210597452,0,12.422000000000002,-33757.22222222222,650,0,0.0,18001.460132618322,True,-1.4126838613064572,16,14.589000000000002,12152.0,485,0,0.0,13431.858714338285,False,-0.685476848136006,0,0.36200000000000004,90614,208,273,1.0,11464.842049963667,False,0.23568578972658494,8,8.038,34355,1827,0,0.0,21571.266467709687,False,-0.42105126030710727,0.3333333333333333,229012,0.0,0.125,11,0,0,1,12,216.57486879160265,6,7,8,103.0,19.0,7,2,8,486,0.7425742319901474,115.9935055510141
94,8,0,0,0,10.0,10,10.0,27.69455405018203,0,,12.512176484490645,21,18.142857142857142,33.00000000000001,20,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,53024,0,36,1.0,997.0039458065531,False,0.3925096777214923,0,12.422000000000002,-33757.22222222222,650,0,0.0,18001.460132618322,True,-1.4126838613064572,21,14.783000000000005,11771.0,485,0,0.0,13431.858714338285,False,-0.6918280125161423,0,0.36200000000000004,90906,206,271,1.0,11520.508355805076,False,0.2397877924573879,8,8.110000000000001,33987,1840,0,0.0,23022.404731462786,False,-0.41646527682786466,0.3333333333333333,228455,0.0,0.125,11,0,0,2,10,176.2917350848385,2,4,5,102.0,21.0,6,2,5,496,0.7252847189665772,116.71879026998067
95,5,0,0,0,10.0,8,10.0,27.63942962234858,2,24.0,13.200046752801887,21,18.761904761904763,33.00000000000001,20,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,52992,0,42,0.8,1160.8560441386403,False,0.39380861749581947,0,12.422000000000002,-33757.22222222222,650,0,0.0,17965.629254526575,True,-1.4129825067088788,21,14.972,11360.0,487,0,0.0,13460.40222608376,False,-0.6984413623657356,0,0.36200000000000004,91231,204,268,1.0,11536.809537571586,False,0.2440605972654328,7,8.172000000000002,33636,1853,0,0.0,24459.686632941895,False,-0.41175011778285303,0.3,227986,0.0,0.125,11,0,0,0,10,291.31018518518516,4,4,3,68.0,3.0,4,1,3,557,0.6824007600080222,117.4011910299887
96,3,0,0,0,10.0,11,10.0,27.31734580136902,9,23.0,13.324385497129063,2,24.0,33.00000000000001,20,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,53089,1,43,1.0,1184.6458694588678,False,0.3966417664358787,0,12.422,-33757.22222222222,650,0,0.0,17756.27477088986,True,-1.4147274473116285,2,14.971000000000002,11143.0,496,0,0.0,13549.403517479033,False,-0.7013168787821181,0,0.36200000000000004,91528,194,269,1.0,11461.93078644304,False,0.2473895779558999,11,8.275,33434,1855,0,0.0,24716.735097174413,False,-0.4126924772529536,0.3333333333333333,227961,0.0,0.125,12,0,0,0,8,8.0,3,3,2,47.0,0.0,3,0,2,614,0.6094741990091279,118.01066522899782
97,2,0,0,0,10.0,11,10.0,27.31734580136902,0,,13.445167471839127,7,16.142857142857142,33.00000000000001,20,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,52979,2,53,1.0,1467.819327472558,False,0.3974635670656749,0,12.422000000000002,-33757.22222222222,650,0,0.0,17756.27477088986,True,-1.4147274473116285,7,15.039000000000003,11041.0,496,0,0.0,13549.403517479033,False,-0.7030171905059341,0,0.36200000000000004,91826,189,268,1.0,11385.136652177596,False,0.25071910127085806,9,8.354000000000001,33278,1857,0,0.0,24967.67599520526,False,-0.41308403235087043,0.3333333333333333,227891,0.0,0.125,12,0,0,0,8,168.74867724867724,2,2,3,29.0,0.0,2,0,3,473,0.4923637259635143,118.50302895496134
98,3,0,0,0,10.0,10,10.0,27.28915524340206,1,24.0,13.616250702964274,3,22.0,33.00000000000001,16,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,52903,2,62,1.0,1711.9276250909277,False,0.3986617705418219,0,12.422000000000002,-33757.22222222222,650,0,0.0,17737.95090821134,True,-1.4148801741672064,3,15.062000000000001,10996.0,497,0,0.0,13562.710155970824,False,-0.7036564190437344,0,0.3620000000000001,91925,179,275,1.0,11512.308875830608,False,0.2528043406171002,13,8.475000000000001,33021,1860,0,0.0,25326.22630751355,False,-0.4140808881139314,0.3333333333333333,227612,0.0,0.125,7,0,0,1,11,1636.2654280350132,2,3,3,47.0,0.0,3,0,3,223,0.5881527870078571,119.0911817419692
99,3,0,0,0,10.0,9,10.0,27.28915524340206,0,,13.594243413845884,5,13.0,33.0,13,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,52813,1,72,1.0,1974.8191775249484,False,0.39974007671876555,0,12.422,-33757.22222222222,650,0,0.0,17737.95090821134,True,-1.4148801741672064,5,15.109,10916.0,497,0,0.0,13562.710155970824,False,-0.7049899968663353,0,0.36200000000000004,91860,174,285,1.0,11770.398354009183,False,0.25362574293965096,13,8.592,32826,1860,0,0.0,25285.292749753346,False,-0.41684434558321576,0.3333333333333333,227182,0.0,0.125,4,0,0,0,8,163.563236047107,3,3,3,50.0,0.0,3,0,3,90,0.5828356340061873,119.67401737597538
100,3,0,0,0,10.0,12,10.0,27.00516020457341,15,25.0,14.301886803828815,16,19.875,33.00000000000001,12,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,53068,3,67,1.0,1839.3457337064185,False,0.40461215701043834,0,12.422,-33757.22222222222,650,0,0.0,17553.354132972716,True,-1.416418762702093,16,15.264000000000003,10329.0,512,0,0.0,13826.642024741586,False,-0.7125752885967295,0,0.36200000000000004,91960,169,290,1.0,11987.018869847072,False,0.2562974148380599,7,8.649000000000001,32499,1871,0,0.0,26758.83020996371,False,-0.4115888789921527,0.3333333333333333,226623,0.0,0.125,10,0,0,0,7,182.81886574074073,3,3,3,49.0,0.0,3,0,3,660,0.6086020559887402,120.28261943196412
101,3,0,0,0,10.0,14,10.0,26.950923942525264,2,24.0,14.333193457644784,9,14.777777777777779,33.00000000000001,13,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,52976,7,75,1.0,2091.319295689395,False,0.4054964004538634,0,12.422000000000002,-33757.22222222222,650,0,0.0,17518.100562641423,True,-1.4167125963243512,9,15.338000000000005,10129.0,514,0,0.0,13852.774906457986,False,-0.7156914192063712,0,0.36200000000000004,91895,164,300,1.0,12250.643727053746,False,0.25715431401214406,13,8.772000000000002,32238,1875,0,0.0,26874.73773308397,False,-0.414193037494652,0.3333333333333333,226005,0.0,0.125,9,0,0,0,8,8.0,3,3,3,53.0,0.0,3,0,3,188,0.5880065039964393,120.87062593596056
102,3,0,0,0,10.000000000000002,12,10.0,26.184595229557072,24,23.0,15.173011117488786,15,22.066666666666666,33.00000000000001,7,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,53408,9,61,1.0,1687.2603090029813,False,0.4114796064757387,0,12.422000000000002,-33757.22222222222,650,0,0.0,17019.986899212097,True,-1.4208643046661251,15,15.479000000000003,9409.0,538,0,0.0,14087.312233501705,False,-0.7257387834977937,0,0.36200000000000004,91895,154,310,1.0,12566.643712093275,False,0.2591807343343162,7,8.829000000000002,31835,1890,0,0.0,28676.991012053804,False,-0.40780434133606647,0.3333333333333333,225314,0.0,0.125,8,0,0,1,5,5.0,2,3,3,48.0,0.0,3,0,3,672,0.5531513569876552,121.42377729294822
103,3,0,0,0,10.0,15,10.0,25.814476840043568,15,23.066666666666666,15.552384969353051,16,18.5,33.00000000000001,8,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,53604,14,56,1.0,1585.6107030424398,False,0.41525666956814505,0,12.422000000000002,-33757.22222222222,650,0,0.0,16779.409946028318,True,-1.4228694802248423,16,15.624000000000002,8829.0,553,0,0.0,14275.405692544093,False,-0.7338394898019296,0,0.36200000000000004,91830,149,320,1.0,12877.305360433606,False,0.2603392674133232,8,8.902000000000001,31517,1901,0,0.0,29565.08382674015,False,-0.40618773998499325,0.3333333333333333,224547,0.0,0.125,9,0,0,1,6,6.0,2,3,3,47.0,0.0,3,0,3,496,0.5632007769891061,121.98697806993732
104,3,0,0,0,9.999999999999998,9,10.0,25.486515158188784,15,23.0,15.741218836887787,11,17.90909090909091,33.0,14,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,53859,13,51,1.0,1429.812273067628,False,0.4198643494779325,0,12.422,-33757.22222222222,650,0,0.0,16566.23485282271,True,-1.424646265078779,11,15.718000000000002,8326.0,568,0,0.0,14476.34060985123,False,-0.7405495956771139,0,0.36200000000000004,91765,144,330,1.0,13156.735512511841,False,0.26129752156285646,14,9.034000000000002,31170,1907,0,0.0,30018.50432194501,False,-0.40773050967073865,0.3333333333333333,223887,0.0,0.125,5,0,0,0,8,8.0,3,3,3,55.0,0.0,3,0,3,435,0.5854539730353281,122.57243204297265
105,3,0,0,0,10.0,8,10.0,25.486515158188784,0,,15.910346113661282,10,18.0,33.0,8,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,53779,11,61,1.0,1664.6774246495158,False,0.42083824311387136,0,12.422000000000002,-33757.22222222222,650,0,0.0,16566.23485282271,True,-1.424646265078779,10,15.807,8186.0,568,0,0.0,14476.34060985123,False,-0.7428833568666653,0,0.36200000000000004,91700,139,340,1.0,13431.538109798918,False,0.2622261004860774,8,9.100000000000001,30966,1912,0,0.0,30420.58176932037,False,-0.4077684893592384,0.3333333333333333,223398,0.0,0.125,4,0,0,0,6,6.0,3,3,3,48.0,0.0,3,0,3,80,0.5852460580063052,123.15767810097896
106,3,0,0,0,10.000000000000002,10,10.0,25.486515158188784,0,,15.910346113661282,0,,33.0,15,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,53679,11,71,1.0,1919.5425762314037,False,0.4215519639951009,0,12.422000000000002,-33757.22222222222,650,0,0.0,16566.23485282271,True,-1.424646265078779,0,15.797,8186.0,568,0,0.0,14476.34060985123,False,-0.7428833568666653,0,0.3620000000000001,91700,129,350,1.0,13602.434648662305,False,0.2633220126244858,15,9.242,30708,1912,0,0.0,30420.58176932037,False,-0.41107745434577164,0.3333333333333333,223040,0.0,0.125,5,0,0,1,9,9.0,2,3,3,49.0,0.0,3,0,3,100,0.5704153160331771,123.72809341701213
107,3,0,0,0,10.000000000000002,14,10.0,25.434062019620782,14,25.0,16.699879288584256,13,24.0,33.0,8,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,53889,15,67,1.0,1854.0821553145925,False,0.4261640409422754,0,12.422,-33757.22222222222,650,0,0.0,16532.14031275351,True,-1.4249304383444543,13,15.927000000000003,7722.0,582,0,0.0,14802.624095419294,False,-0.7478985806112847,0,0.36200000000000004,91700,119,360,1.0,13867.285635341526,False,0.26502042859652136,8,9.307000000000002,30304,1925,0,0.0,32147.267630524693,False,-0.4051861765388951,0.3333333333333333,222382,0.0,0.125,9,0,0,0,7,7.0,3,3,2,47.0,0.0,3,0,2,490,0.5512767949840054,124.27937021199614
108,2,0,0,0,10.000000000000004,11,10.0,25.390611683531247,13,25.0,16.93995797896986,13,19.153846153846153,33.00000000000001,14,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,54104,16,64,1.0,1784.9991477459998,False,0.430859079349386,0,12.422,-33757.22222222222,650,0,0.0,16503.89759429531,True,-1.4251658374881153,13,16.044000000000004,7221.0,595,0,0.0,15107.413951701092,False,-0.7537097305197529,0,0.36200000000000004,91635,114,370,1.0,14141.155209602566,False,0.2659430243016709,14,9.439000000000002,29895,1933,0,0.0,32744.938773348742,False,-0.4065990844340853,0.3333333333333333,221622,0.0,0.125,8,0,0,1,10,10.0,1,2,2,30.0,0.0,2,0,2,435,0.4555233719875105,124.73489358398365
109,2,0,0,0,10.000000000000004,13,10.0,25.36721669481595,2,24.0,16.961509314523063,15,17.133333333333333,33.0,9,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,54022,19,72,1.0,2016.4396020267486,False,0.4317363877878388,0,12.422000000000002,-33757.22222222222,650,0,0.0,16488.69085163037,True,-1.4252925835804404,15,16.181000000000004,6911.0,597,0,0.0,15144.228366805122,False,-0.7585705015352388,0,0.36200000000000004,91570,109,380,1.0,14388.804515283015,False,0.2666974766915673,9,9.515,29623,1943,0,0.0,32956.21259811831,False,-0.4087327651781562,0.3333333333333333,220893,0.0,0.125,8,0,0,0,6,6.0,2,2,3,35.0,0.0,2,0,3,178,0.4630471339914948,125.19794071797514
110,3,0,0,0,10.000000000000005,9,10.0,25.36721669481595,0,,16.961509314523063,0,,33.00000000000001,9,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,53932,18,82,1.0,2260.111768974908,False,0.43256467594149894,0,12.422000000000002,-33757.22222222222,650,0,0.0,16488.69085163037,True,-1.4252925835804404,0,16.166000000000004,6911.0,597,0,0.0,15144.228366805122,False,-0.7585705015352388,0,0.36200000000000004,91570,99,390,1.0,14549.189422137786,False,0.267725980647286,9,9.596000000000002,29521,1943,0,0.0,32956.21259811831,False,-0.4100409606379484,0.3333333333333333,220701,0.0,0.125,5,0,0,0,4,4.0,3,3,3,51.0,0.0,3,0,3,90,0.5707005119766109,125.76864122995175
111,3,0,0,0,10.000000000000004,16,10.0,25.36721669481595,0,,17.429521466371575,24,19.791666666666668,33.00000000000001,7,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,53772,24,92,1.0,2573.7839359230675,False,0.4324823594536772,0,12.422000000000002,-33757.22222222222,650,0,0.0,16488.69085163037,True,-1.4252925835804404,24,16.406000000000002,6466.0,597,0,0.0,15144.228366805122,False,-0.7659885281734558,0,0.36200000000000004,91505,94,400,1.0,14838.375017838931,False,0.26874679375297506,7,9.657000000000002,29037,1962,0,0.0,34196.72111702103,False,-0.40829343903410914,0.3333333333333333,219547,0.0,0.125,9,0,0,0,7,7.0,3,3,3,48.0,0.0,3,0,3,160,0.5627832880127244,126.33142451796448
112,3,0,0,0,10.000000000000002,12,10.0,25.08434605225431,15,23.066666666666666,17.429521466371575,0,,33.000000000000014,9,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,53998,26,87,1.0,2442.338106546125,False,0.4366523325339022,0,12.422,-33757.22222222222,650,0,0.0,16304.824933965303,True,-1.4268250805187546,0,16.382,6120.0,612,0,0.0,15351.619783979639,False,-0.7700276735403188,0,0.36200000000000004,91505,84,410,1.0,14994.079803175218,False,0.2697452853865282,9,9.740000000000002,28938,1962,0,0.0,34196.72111702103,False,-0.40956315815684863,0.3333333333333333,219328,0.0,0.125,8,0,0,1,4,4.0,2,3,3,52.0,0.0,3,0,3,466,0.5438965960056521,126.87532111397013
113,3,0,0,0,10.000000000000002,13,10.0,25.049376794796117,17,24.823529411764707,17.33966972910946,11,16.272727272727273,33.000000000000014,8,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,54290,29,80,1.0,2293.9501435836896,False,0.442319051716928,0,12.422000000000002,-33757.22222222222,650,0,0.0,16282.094916617476,True,-1.4270145320627696,11,16.492,5522.0,629,0,0.0,15756.058003926757,False,-0.7766252312596745,0,0.36200000000000004,91440,79,420,1.0,15229.833908599652,False,0.2704234571540314,8,9.811000000000002,28734,1968,0,0.0,34124.470026887415,False,-0.4126428752925009,0.3333333333333333,218753,0.0,0.125,7,0,0,0,6,6.0,3,3,3,51.0,0.0,3,0,3,552,0.5748846469796263,127.45020576094976
114,3,0,0,0,10.000000000000004,7,10.0,24.77015823756235,18,23.0,17.175855852865947,5,13.0,33.000000000000014,10,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,54634,26,72,1.0,2043.4513931044894,False,0.44801034698075365,0,12.422000000000002,-33757.22222222222,650,0,0.0,16100.602854415527,True,-1.4285272432448357,5,16.531,5028.0,647,0,0.0,16026.29237970284,False,-0.7826077082489886,0,0.3620000000000001,91375,74,430,1.0,15461.013333112085,False,0.27107229276075473,10,9.903000000000002,28614,1968,0,0.0,33802.08431844018,False,-0.4162492989711416,0.3333333333333333,218418,0.0,0.125,5,0,0,0,5,5.0,3,3,2,43.0,0.0,3,0,2,484,0.5283439970226027,127.97854975797236
115,2,0,0,0,10.000000000000004,6,10.0,24.77015823756235,0,,17.225908246561083,9,17.88888888888889,33.000000000000014,8,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,54574,22,82,1.0,2251.1529754801127,False,0.4491512250947044,0,12.422,-33757.22222222222,650,0,0.0,16100.602854415527,True,-1.4285272432448357,9,16.616000000000003,4904.0,647,0,0.0,16026.29237970284,False,-0.7846747538740199,0,0.36200000000000004,91310,69,440,1.0,15708.58766901272,False,0.2718262643902316,8,9.973000000000003,28435,1972,0,0.0,33969.491062218454,False,-0.41747152069886845,0.3333333333333333,217990,0.0,0.125,4,0,0,1,5,5.0,1,2,3,29.0,0.0,2,0,3,60,0.4515196359716356,128.430069393944
116,3,0,0,0,10.000000000000004,12,10.0,24.77015823756235,0,,17.313596789130543,6,19.0,33.000000000000014,11,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,54454,24,92,1.0,2518.854557855736,False,0.44951158494452775,0,12.422,-33757.22222222222,650,0,0.0,16100.602854415527,True,-1.4285272432448357,6,16.667,4836.0,647,0,0.0,16026.29237970284,False,-0.7858082950232305,0,0.36200000000000004,91310,59,450,1.0,15871.502210558709,False,0.2728709901921169,11,10.075000000000003,28175,1978,0,0.0,34246.29444890021,False,-0.4190310731762203,0.3333333333333333,217542,0.0,0.125,6,0,0,0,7,7.0,3,3,3,52.0,0.0,3,0,3,120,0.5454578910139389,128.97552728495793
117,3,0,0,0,10.000000000000004,10,10.0,24.77179691232295,14,24.785714285714285,17.969363035782564,21,21.38095238095238,33.000000000000014,13,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,54701,24,88,1.0,2419.9181282844197,False,0.45465082381471045,0,12.422000000000002,-33757.22222222222,650,0,0.0,16101.667993009918,True,-1.4285183654622893,21,16.871000000000002,4156.0,661,0,0.0,16374.15775904547,False,-0.7942442967957003,0,0.36200000000000004,91245,54,460,1.0,16150.345603932266,False,0.273825481620702,13,10.194,27592,1994,0,0.0,35830.909893350436,False,-0.41634660835353055,0.3333333333333333,216461,0.0,0.125,5,0,0,1,10,10.0,2,3,3,49.0,0.0,3,0,3,447,0.5351904319832101,129.51071771694114
118,3,0,0,0,10.000000000000004,8,10.0,24.77179691232295,0,,17.766077617653227,5,13.0,33.000000000000014,9,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,54621,22,98,1.0,2647.6360974076492,False,0.45553174234321536,0,12.422000000000002,-33757.22222222222,650,0,0.0,16101.667993009918,True,-1.4285183654622893,5,16.900000000000006,4076.0,661,0,0.0,16374.15775904547,False,-0.7955778746183011,0,0.36200000000000004,91180,49,470,1.0,16380.537803265015,False,0.27446798642596515,9,10.271,27488,1994,0,0.0,35425.55876960054,False,-0.4202798591150408,0.3333333333333333,216132,0.0,0.125,4,0,0,1,5,5.0,2,3,2,49.0,0.0,3,0,2,80,0.5422685130033642,130.0529862299445
119,2,0,0,0,10.000000000000002,10,10.0,24.605648643040798,13,23.076923076923077,17.804219815624535,1,22.0,33.000000000000014,13,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,54821,22,95,1.0,2557.536621088876,False,0.45956312598981264,0,12.422000000000002,-33757.22222222222,650,0,0.0,15993.671617976519,True,-1.4294185002789506,1,16.905,3769.0,674,0,0.0,16584.207185409497,False,-0.7989447466584749,0,0.36200000000000004,91180,39,480,1.0,16534.364572809365,False,0.27545443486475163,13,10.392000000000001,27270,1995,0,0.0,35519.418532170945,False,-0.42247390963081355,0.3333333333333333,215807,0.0,0.125,7,0,0,0,8,8.0,2,2,3,34.0,0.0,2,0,3,400,0.4486327879712917,130.5016190179158
120,3,0,0,0,10.000000000000002,9,10.0,24.649677001453895,15,25.0,17.575236486240076,5,13.0,33.000000000000014,10,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,55106,21,90,1.0,2428.470930130851,False,0.46529908068127335,0,12.422,-33757.22222222222,650,0,0.0,16022.290050945032,True,-1.429179969606923,5,16.954,3314.0,689,0,0.0,16983.627454001733,False,-0.8032003579489428,0,0.36200000000000004,91115,34,490,1.0,16767.55804053217,False,0.2761161859723751,10,10.479000000000003,27148,1995,0,0.0,35062.59679004895,False,-0.4269680852247727,0.3333333333333333,215450,0.0,0.125,6,0,0,1,5,5.0,2,3,2,51.0,0.0,3,0,2,465,1.1678366679698229,131.66945568588562
121,2,0,0,0,10.000000000000002,4,10.0,24.649677001453895,0,,17.646895342937523,5,19.0,33.000000000000014,10,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,55066,15,100,1.0,2614.9677001453897,False,0.4666844585823889,0,12.422000000000002,-33757.22222222222,650,0,0.0,16022.290050945032,True,-1.429179969606923,5,16.999000000000002,3264.0,689,0,0.0,16983.627454001733,False,-0.8040338440880683,0,0.36200000000000004,91115,24,500,1.0,16923.52548823051,False,0.27711636198685724,10,10.569000000000003,26932,2000,0,0.0,35293.79068587504,False,-0.4282557991158455,0.3333333333333333,215144,0.0,0.125,2,0,0,1,5,5.0,1,2,3,34.0,0.0,2,0,3,40,0.4468035509926267,132.11625923687825
