index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,16.0,0,,23.0,0,,30.0,0,,0,0.2,36039,8,0,0.0,80.0,False,-0.0011074503723801877,0,0.2,35999,12,0,0.0,120.0,False,-0.0016611755585702816,0,0.2,49664,0,0,0.0,0.0,False,0.0,0,0.2,49664,0,0,0.0,0.0,False,0.0,0,0.2,67466,0,0,0.0,0.0,False,0.0,0,0.2,67466,0,0,0.0,0.0,False,0.0,0.0,306298,0.0,0.0,5,0,0,0,0,0.0,647,647,77,0.0,0.0,0,0,77,200,2.476785384118557,2.476785384118557
1,77,0,0,0,10.0,20,10.0,16.0,0,,23.0,0,,30.0,0,,0,0.2,35939,18,0,0.0,180.0,False,-0.002491763337855422,0,0.2,35899,22,0,0.0,220.0,False,-0.003045488524045516,0,0.2,49664,0,0,0.0,0.0,False,0.0,0,0.2,49664,0,0,0.0,0.0,False,0.0,0,0.2,67466,0,0,0.0,0.0,False,0.0,0,0.2,67466,0,0,0.0,0.0,False,0.0,0.0,306098,0.0,0.0,4,0,0,18,0,0.0,68,86,74,1364.0,15.0,76,1,74,200,6.550612921826541,9.027398305945098
2,74,0,0,0,10.0,20,10.0,12.03125,19,2.6315789473684212,21.80392156862745,6,12.833333333333334,30.0,0,,19,0.39,35455,26,0,0.0,260.0,False,-0.014784462471275506,0,0.2,35779,34,0,0.0,340.0,False,-0.004706664082615798,0,0.2,49622,6,10,1.0,290.22671568627453,False,0.002076219350900853,6,0.26,49560,3,0,0.0,36.09375,False,-0.0017306927553157217,0,0.2,67466,0,0,0.0,0.0,False,0.0,0,0.2,67389,0,6,0.6,180.0,False,0.00019268965108350873,0.26666666666666666,305271,0.0,0.0,5,0,0,8,7,7.0,76,84,4,1170.0,0.0,74,0,4,200,4.648226361721754,13.675624667666852
3,4,0,0,0,10.0,20,10.0,11.929530201342281,2,9.0,20.032786885245905,9,11.0,30.0,20,30.0,0,0.37100000000000005,35345,37,0,0.0,370.0,False,-0.016307206733298264,2,0.22000000000000003,35669,43,0,0.0,430.0,False,-0.006506270937733603,0,0.2,49622,0,16,0.6,320.5245901639345,False,0.0023812478874428986,9,0.3440000000000001,49389,5,0,0.0,59.647651006711406,False,-0.0049366981011727306,10,0.30000000000000004,67370,0,0,0.0,0.0,False,-0.001422938961847449,4,0.24000000000000002,67446,0,9,0.9,270.0,False,0.0017045622980464234,0.25,304841,0.0,0.0,6,0,0,5,5,5.0,7,12,10,36.0,6.0,2,2,10,380,0.7931018648669124,14.468726532533765
4,10,0,0,0,10.0,20,10.0,10.750309405940593,11,5.0,18.551834641884316,13,12.923076923076923,30.0,20,30.0,5,0.42100000000000004,35119,50,0,0.0,500.0,False,-0.02076469448212852,6,0.278,35533,50,0,0.0,500.0,False,-0.009302583127993577,0,0.2,49622,0,16,0.0,296.82935427014905,False,0.0021426924358704806,13,0.4650000000000001,49126,16,0,0.0,172.00495049504948,False,-0.009101109953940038,7,0.36000000000000004,67312,0,0,0.0,0.0,False,-0.0022826312512969496,4,0.276,67524,3,10,1.0,355.65550392565297,False,0.0034955051724251006,0.16666666666666666,304236,0.0,0.0,7,0,0,8,9,9.0,7,15,12,104.0,27.0,6,4,12,470,0.9013194143772125,15.370045946910977
5,12,0,0,0,10.0,20,10.0,10.280010259917919,12,8.0,15.970433297474745,34,11.705882352941176,29.999999999999996,20,30.0,0,0.41600000000000004,35039,58,0,0.0,580.0,False,-0.021872144854508706,12,0.392,35251,62,0,0.0,620.0,False,-0.015448932694703618,0,0.2,49622,0,16,0.0,255.52693275959592,False,0.0017268739203405768,34,0.7920000000000003,47993,28,0,0.0,287.84028727770175,False,-0.03074822520057076,12,0.4730000000000001,67107,0,7,0.7,209.99999999999997,False,-0.003764859336554709,0,0.272,67443,20,12,1.0,679.4086659494949,False,0.004694280570580054,0.2833333333333333,302455,0.0,0.0,7,0,0,6,9,9.0,10,16,12,108.0,29.0,7,5,12,440,0.9555772701278329,16.32562321703881
6,12,0,0,0,10.0,20,10.0,7.482579630786212,47,3.723404255319149,15.970433297474745,0,,30.0,20,30.0,31,0.7260000000000002,34088,68,0,0.0,680.0,False,-0.04681746449237244,16,0.54,34931,72,0,0.0,720.0,False,-0.022924222708269885,0,0.2,49622,0,16,0.0,255.52693275959592,False,0.0017268739203405768,0,0.7580000000000002,47818,75,0,0.0,561.1934723089659,False,-0.031519878862868826,5,0.5110000000000001,67287,0,0,0.0,0.0,False,-0.0026531882726113895,0,0.272,67683,10,14,1.0,579.7043329747474,False,0.007512705162413211,0.16666666666666666,301429,0.0,0.0,8,0,0,7,9,9.0,9,16,5,108.0,28.0,7,5,5,650,0.9126527290791273,17.238275946117938
7,5,0,0,0,10.0,20,10.0,7.106025330816848,22,5.409090909090909,17.350970585448504,17,23.941176470588236,30.0,20,30.0,11,0.8050000000000002,33778,77,0,0.0,770.0,False,-0.05415432320939118,11,0.6340000000000001,34681,83,0,0.0,830.0,False,-0.0283230432736233,0,0.2,49952,0,6,0.0,104.10582351269102,False,0.0068470705492175805,7,0.8280000000000001,47580,97,0,0.0,689.2844570892343,False,-0.03502250667395665,9,0.5960000000000001,67128,0,7,0.7,210.0,False,-0.0034535914386505796,0,0.272,67683,10,13,1.0,563.509705854485,False,0.007392684506673676,0.2833333333333333,300802,0.0,0.0,8,0,0,5,8,8.0,8,13,5,49.0,21.0,3,2,5,860,0.726020603440702,17.96429654955864
8,5,0,0,0,10.0,20,10.0,7.1352689856228775,6,7.666666666666667,16.591412988782093,12,11.0,30.0,20,30.0,1,0.8040000000000003,33670,86,0,0.0,860.0,False,-0.055898557545889974,5,0.6730000000000002,34521,94,0,0.0,940.0,False,-0.031230100501121294,0,0.2,49952,0,6,0.0,99.54847793269255,False,0.006801188767846874,12,0.9410000000000003,47330,103,0,0.0,734.9327055191563,False,-0.039596763193468575,0,0.5870000000000002,67206,2,10,1.0,333.18282597756416,False,-0.001384528310722699,0,0.272,68073,0,10,1.0,300.0,False,0.01122046660540124,0.3333333333333333,300752,0.0,0.0,10,0,0,6,3,3.0,8,14,2,64.0,3.0,4,1,2,800,0.691160592250526,18.655457141809165
9,2,0,0,0,10.000000000000002,20,10.0,7.1762052618294465,10,7.6,16.541125452983845,1,12.0,29.999999999999996,20,30.0,2,0.8230000000000002,33498,100,0,0.0,1000.0000000000002,False,-0.058722555995459454,8,0.748,34367,100,0,0.0,1000.0000000000002,False,-0.03466319665549988,0,0.2,49952,0,6,0.0,99.24675271790306,False,0.006798151102588354,1,0.9390000000000003,47238,113,0,0.0,810.9111945867274,False,-0.040684286459138075,0,0.5870000000000002,67506,0,2,0.2,59.99999999999999,False,0.0010375596596804316,0,0.272,68361,0,1,0.1,29.999999999999996,False,0.013488275575845612,0.05000000000000001,300922,0.0,0.0,9,0,0,7,4,4.0,5,12,4,36.0,0.0,2,0,4,800,0.6635000351816416,19.318957176990807
10,4,0,0,0,10.000000000000002,20,10.0,6.8489875733708425,17,4.882352941176471,18.984813482657678,53,22.77358490566038,29.999999999999996,20,30.0,9,0.9110000000000003,33194,113,0,0.0,1130.0000000000002,False,-0.06533957197043108,8,0.8200000000000003,34203,107,0,0.0,1070.0000000000002,False,-0.038234724106425984,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,47,1.4080000000000004,46561,130,0,0.0,890.3683845382095,False,-0.053515943293550625,11,0.6970000000000001,66509,31,10,1.0,888.529217962388,False,-0.007599907968736998,6,0.332,68079,2,10,1.0,337.9696269653153,False,0.011590798527890503,0.3333333333333333,298696,0.0,0.0,6,0,0,7,11,10.25,7,14,4,63.0,0.0,4,0,4,398,0.7176308678463101,20.036588044837117
11,4,0,0,0,10.000000000000002,20,10.0,6.928880409184075,8,8.0,19.09883976279873,62,19.322580645161292,29.999999999999993,20,30.0,1,0.9120000000000004,33076,123,0,0.0,1230.0000000000002,False,-0.0672222376034774,7,0.8820000000000001,34033,117,0,0.0,1170.0000000000002,False,-0.041557075223566546,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,62,1.9810000000000005,44926,138,0,0.0,956.1854964674025,False,-0.08577455001140265,0,0.6860000000000002,65573,81,12,1.0,1907.0060207866968,False,-0.013925488240100892,2,0.34600000000000003,68345,0,4,0.4,119.99999999999997,False,0.01391812172057036,0.2333333333333333,296103,0.0,0.0,8,0,0,5,7,6.666666666666667,8,13,4,73.0,0.0,4,0,4,710,0.7123866686597466,20.748974713496864
12,4,0,0,0,10.000000000000002,20,10.0,6.428905036082302,16,3.1875,18.604839985003803,11,11.181818181818182,30.0,20,30.0,11,1.0210000000000001,32764,131,0,0.0,1310.0000000000002,False,-0.07475290013566267,5,0.9250000000000003,33858,129,0,0.0,1290.0000000000002,False,-0.044740995044159584,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,11,2.0290000000000004,44656,154,0,0.0,990.0513755566745,False,-0.09087013354183433,0,0.686,65843,71,13,1.0,1710.94363893527,False,-0.011376518254118536,7,0.41400000000000003,68291,1,10,1.0,318.6048399850038,False,0.0145896069130006,0.3333333333333333,295562,0.0,0.0,8,0,0,5,9,8.75,9,14,4,70.0,0.0,4,0,4,530,0.7060150178149343,21.454989731311798
13,4,0,0,0,10.000000000000002,20,10.0,6.316482912638228,13,5.384615384615385,18.32773106699677,6,11.0,29.999999999999996,20,30.0,6,1.0700000000000003,32542,143,0,0.0,1430.0000000000002,False,-0.07923807414380243,7,0.9900000000000002,33695,137,0,0.0,1370.0000000000002,False,-0.048146404939228664,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,6,2.0780000000000003,44476,167,0,0.0,1054.8526464105842,False,-0.09384209239680068,0,0.686,66113,61,14,1.0,1537.9915950868028,False,-0.00865627430789719,1,0.4170000000000001,68519,0,7,0.7,209.99999999999997,False,0.017164201227284855,0.2833333333333333,295495,0.0,0.0,9,0,0,5,6,5.333333333333333,9,14,2,69.0,0.0,4,0,2,710,0.6765168150886893,22.131506546400487
14,2,0,0,0,10.000000000000002,20,10.0,6.437759422056984,27,6.925925925925926,18.062051857201023,6,11.5,29.999999999999996,20,30.0,13,1.1940000000000002,32222,152,0,0.0,1520.0000000000002,False,-0.08685179545391622,14,1.1230000000000002,33397,148,0,0.0,1480.0000000000002,False,-0.0548741659514383,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,6,2.132,44181,194,0,0.0,1248.9253278790547,False,-0.09782815190199082,0,0.686,66413,51,14,1.0,1341.164644717252,False,-0.005668302220991026,3,0.44600000000000006,68642,0,6,0.6,179.99999999999997,False,0.018765007559363237,0.26666666666666666,295005,0.0,0.0,8,0,0,5,9,8.75,6,11,4,36.0,0.0,2,0,4,680,0.6824724702164531,22.81397901661694
15,4,0,0,0,10.000000000000002,20,10.0,6.317287781689304,18,5.5,17.975928139931717,2,12.0,30.0,20,30.0,9,1.2710000000000001,31988,161,0,0.0,1610.0000000000002,False,-0.09208449846341261,9,1.1990000000000003,33188,159,0,0.0,1590.0000000000002,False,-0.059137849885102026,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,2,2.146000000000001,44049,212,0,0.0,1339.2650097181324,False,-0.0995765040097643,0,0.6860000000000002,66731,42,13,1.0,1144.9889818771321,False,-0.002408702295399657,3,0.4730000000000001,68792,0,1,0.1,30.0,False,0.019876678623306554,0.18333333333333335,294898,0.0,0.0,9,0,0,4,5,4.6,9,13,4,69.0,0.0,4,0,4,650,0.7163939559832215,23.530372972600162
16,4,0,0,0,10.000000000000002,20,10.0,6.021186147753917,16,3.6875,16.924167516128833,23,11.130434782608695,30.000000000000004,20,30.0,16,1.4220000000000004,31597,170,0,0.0,1700.0000000000002,False,-0.10166394418450123,0,1.1900000000000002,33078,170,0,0.0,1700.0000000000002,False,-0.06066059414712478,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,23,2.3740000000000006,43391,228,0,0.0,1372.830441687893,False,-0.11248761233803262,0,0.6860000000000002,66874,49,12,1.0,1189.2842082903128,False,3.916200968123214e-05,8,0.55,68681,0,6,0.6,180.00000000000003,False,0.01934307651261376,0.26666666666666666,293771,0.0,0.0,8,0,0,6,9,8.8,8,14,2,66.0,0.0,4,0,2,530,0.6794806495308876,24.20985362213105
17,2,0,0,0,10.000000000000002,20,10.0,5.868151003973925,26,5.115384615384615,16.71422362647079,6,12.0,30.000000000000004,20,30.0,10,1.5060000000000004,31287,182,0,0.0,1820.0000000000002,False,-0.1085855090118774,16,1.35,32757,178,0,0.0,1780.0000000000002,False,-0.0684404330130956,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,6,2.411000000000001,43157,254,0,0.0,1490.510355009377,False,-0.11601451398387788,0,0.6860000000000002,66994,39,18,1.0,1191.854721432361,False,0.0018368861458538228,10,0.6420000000000001,68687,0,6,0.6,180.00000000000003,False,0.019432010197729225,0.26666666666666666,293032,0.0,0.0,7,0,0,6,9,8.857142857142858,6,12,2,36.0,0.0,2,0,2,470,0.6498104156926274,24.859664037823677
18,2,0,0,0,10.000000000000002,20,10.0,5.868151003973925,0,,15.635027802616175,31,11.225806451612904,30.000000000000004,20,30.0,0,1.4960000000000002,31177,193,0,0.0,1930.0000000000005,False,-0.11010825327390017,0,1.3340000000000003,32667,187,0,0.0,1870.0000000000002,False,-0.06968631468202331,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,31,2.7150000000000007,42214,254,0,0.0,1490.510355009377,False,-0.13500211063336243,0,0.6860000000000002,67227,46,14,1.0,1139.211278920344,False,0.004900329639524745,0,0.6320000000000001,68706,4,10,1.0,362.5401112104648,False,0.021066463931539287,0.3333333333333333,292141,0.0,0.0,10,0,0,6,6,6.0,6,12,2,36.0,0.0,2,0,2,800,0.6463304115459323,25.50599444936961
19,2,0,0,0,10.000000000000002,20,10.0,5.798854732688702,2,1.0,15.343037893058447,10,11.2,30.000000000000007,20,30.0,2,1.5160000000000002,31001,207,0,0.0,2070.0000000000005,False,-0.11304299676070766,0,1.334,32607,193,0,0.0,1930.0000000000005,False,-0.07051690246130846,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,10,2.7840000000000003,42028,256,0,0.0,1484.5068115683077,False,-0.13880771976111156,0,0.6860000000000002,67557,36,13,1.0,942.3493641501042,False,0.008332711025924998,0,0.6320000000000001,68864,4,11,1.0,391.37215157223386,False,0.023622062606144044,0.3333333333333333,292207,0.0,0.0,10,0,0,5,3,3.0,7,12,4,36.0,0.0,2,0,4,800,1.4483166513964534,26.954311100766063
20,4,0,0,0,10.000000000000002,20,10.0,5.929824334372333,8,8.0,15.102926529210931,8,11.0,30.000000000000007,20,30.0,0,1.5140000000000002,30881,219,0,0.0,2190.0000000000005,False,-0.11470417231927794,8,1.4140000000000001,32439,201,0,0.0,2010.0000000000005,False,-0.07406074365292506,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,8,2.8540000000000005,41828,264,0,0.0,1565.473624274296,False,-0.14201963570922302,0,0.686,67799,34,12,1.0,873.4995019931717,False,0.011409446995473136,0,0.6320000000000001,69134,0,6,0.4,180.00000000000006,False,0.026057569738831412,0.2333333333333333,292231,0.0,0.0,10,0,0,6,2,2.0,8,14,1,67.0,0.0,4,0,1,800,0.6943730590865016,27.648684159852564
21,1,0,0,0,10.000000000000002,20,10.0,5.824292883503879,7,4.0,14.397231866416162,35,11.771428571428572,30.00000000000001,20,30.0,7,1.5840000000000003,30636,233,0,0.0,2330.0000000000005,False,-0.11954926769844126,0,1.4060000000000001,32379,207,0,0.0,2070.0000000000005,False,-0.07489133143221019,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,35,3.196000000000001,40690,271,0,0.0,1578.383371429551,False,-0.16480364679214776,0,0.686,67942,41,11,1.0,920.2865065230627,False,0.01387577821808806,3,0.6620000000000001,69071,8,10,1.0,415.1778549313294,False,0.026866702153168494,0.3333333333333333,290868,0.0,0.0,9,0,0,5,7,7.0,6,11,2,18.0,0.0,1,0,2,710,0.6308297663927078,28.279513926245272
22,2,0,0,0,10.000000000000002,20,10.0,5.575974976434105,8,2.0,14.289461795531581,7,12.0,30.00000000000001,20,30.0,8,1.657,30410,242,0,0.0,2420.0000000000005,False,-0.12456048063346162,0,1.4060000000000001,32269,218,0,0.0,2180.0000000000005,False,-0.07641407569423295,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,7,3.2310000000000003,40550,279,0,0.0,1555.6970184251152,False,-0.1678509884581879,0,0.686,68122,31,15,1.0,892.9733156614792,False,0.01634136687858686,4,0.6990000000000002,69257,5,10,1.0,371.44730897765805,False,0.02929955317476698,0.3333333333333333,290758,0.0,0.0,8,0,0,6,5,4.2,6,12,2,36.0,0.0,2,0,2,440,0.6542679080739617,28.933781834319234
23,2,0,0,0,10.000000000000002,20,10.0,5.693774256470452,10,7.0,13.952376854290762,16,11.0,30.00000000000001,20,30.0,0,1.6490000000000002,30350,248,0,0.0,2480.0000000000005,False,-0.12539106841274675,10,1.5060000000000004,32009,232,0,0.0,2320.0000000000005,False,-0.08167446496303885,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,16,3.3840000000000012,40136,289,0,0.0,1645.5007601199607,False,-0.17528289344273557,0,0.6860000000000002,68244,29,18,1.0,944.6189287744323,False,0.0185324380337832,3,0.7250000000000001,69451,3,10,1.0,341.8571305628724,False,0.031955778692696224,0.3333333333333333,290340,0.0,0.0,8,0,0,5,4,3.4285714285714284,7,12,4,36.0,0.0,2,0,4,590,0.6550076259300113,29.588789460249245
24,4,0,0,0,10.000000000000002,20,10.0,5.552323013464844,17,4.647058823529412,13.704734921512228,21,12.047619047619047,30.000000000000007,20,30.0,8,1.7290000000000003,30118,256,0,0.0,2560.0000000000005,False,-0.13070683020017165,9,1.586,31761,244,0,0.0,2440.0000000000005,False,-0.08687948171322572,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,21,3.5780000000000007,39601,306,0,0.0,1699.0108421202422,False,-0.1855165628813603,0,0.6860000000000002,68381,40,15,1.0,998.1893968604893,False,0.020960108772274076,0,0.7220000000000002,69661,0,6,0.3,180.00000000000006,False,0.0338689117481398,0.21666666666666667,289672,0.0,0.0,10,0,0,6,6,6.0,8,14,4,68.0,0.0,4,0,4,800,0.6832047905772924,30.271994250826538
25,4,0,0,0,10.000000000000002,20,10.0,5.723003117139163,12,7.333333333333333,13.514468763552555,11,11.0,30.000000000000004,20,30.0,1,1.7310000000000005,30042,262,0,0.0,2620.0000000000005,False,-0.13198039812840887,11,1.687,31473,258,0,0.0,2580.0000000000005,False,-0.09291508624269774,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,11,3.667000000000001,39326,318,0,0.0,1819.9149912502537,False,-0.18983655171502248,0,0.6860000000000002,68651,30,16,1.0,885.4340629065767,False,0.02412647898872447,5,0.7720000000000002,69686,1,10,1.0,313.5144687635526,False,0.03522896324640224,0.3333333333333333,289328,0.0,0.0,8,0,0,5,6,5.25,8,13,4,69.0,0.0,4,0,4,560,0.6862635742872953,30.958257825113833
26,4,0,0,0,10.000000000000002,20,10.0,5.685967884551479,9,5.222222222222222,13.325434705506792,8,10.0,30.000000000000004,20,30.0,5,1.78,29862,272,0,0.0,2720.0000000000005,False,-0.13557961183864448,4,1.7160000000000004,31325,268,0,0.0,2680.0000000000005,False,-0.0956283396550292,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,8,3.736000000000001,39135,327,0,0.0,1859.3114982483337,False,-0.1932857653607408,0,0.6860000000000002,68801,20,21,1.0,896.5086941101359,False,0.02643189676363018,5,0.8170000000000002,69867,0,9,0.9,270.00000000000006,False,0.03758930424213678,0.31666666666666665,289140,0.0,0.0,7,0,0,7,6,5.5,7,14,2,68.0,0.0,4,0,2,590,0.6393468845635653,31.597604709677398
27,2,0,0,0,10.000000000000002,20,10.0,5.30745876782335,21,3.3333333333333335,13.209873180416633,7,11.0,30.000000000000004,20,30.0,16,1.9350000000000003,29431,282,0,0.0,2820.0000000000005,False,-0.14612807663556576,5,1.7620000000000005,31170,278,0,0.0,2780.0000000000005,False,-0.0985353968825272,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,7,3.798000000000001,38946,348,0,0.0,1846.9956512025258,False,-0.1972153305089952,0,0.6860000000000002,69114,17,18,1.0,764.5678440670829,False,0.03009343850285395,0,0.812,70077,0,2,0.0,60.00000000000001,False,0.03914564373165743,0.16666666666666666,288888,0.0,0.0,9,0,0,7,5,5.0,4,11,2,36.0,0.0,2,0,2,800,0.6282822266221046,32.2258869362995
28,2,0,0,0,10.000000000000002,20,10.0,5.037503685316453,19,3.3684210526315788,12.962223880305277,16,11.0,30.0,20,30.0,16,2.0790000000000006,29029,291,0,0.0,2910.0000000000005,False,-0.15601207120905894,3,1.7870000000000004,31027,289,0,0.0,2890.0000000000005,False,-0.10097178770176361,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,16,3.951000000000001,38538,367,0,0.0,1848.7638525111383,False,-0.20541273505445454,0,0.686,69594,7,12,1.0,450.73556716213693,False,0.03488227823764662,2,0.8320000000000001,69949,6,10,1.0,377.77334328183167,False,0.039603454653320345,0.3333333333333333,288287,0.0,0.0,9,0,0,7,6,5.5,5,12,4,36.0,0.0,2,0,4,680,0.6385428681969643,32.86442980449647
29,4,0,0,0,10.000000000000002,20,10.0,5.1972363226278935,7,8.0,12.860852081220994,7,11.0,29.999999999999996,20,30.0,0,2.063,28939,300,0,0.0,3000.0000000000005,False,-0.15725795287798666,7,1.8540000000000005,30830,300,0,0.0,3000.0000000000005,False,-0.10490323652371328,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,7,4.005000000000002,38363,374,0,0.0,1943.7663846628323,False,-0.20797996149461553,0,0.686,69787,4,13,1.0,441.44340832488393,False,0.037674112948187816,1,0.8400000000000001,70243,0,6,0.6,179.99999999999997,False,0.042495479204339964,0.26666666666666666,288312,0.0,0.0,9,0,0,6,4,4.0,8,14,3,70.0,0.0,4,0,3,770,0.6751687452197075,33.539598549716175
30,3,0,0,0,10.000000000000002,20,10.0,5.208295230963581,13,5.3076923076923075,12.78533310393623,13,12.076923076923077,30.0,20,30.0,7,2.1330000000000005,28727,310,0,0.0,3100.0000000000005,False,-0.1617431268861264,6,1.9070000000000007,30664,310,0,0.0,3100.0000000000005,False,-0.10811484260361583,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,13,4.128000000000001,38051,387,0,0.0,2015.6102543829059,False,-0.21353887872117727,0,0.686,70117,0,6,0.4,180.0,False,0.040627871816915184,3,0.8690000000000002,70248,3,10,1.0,338.35599931180866,False,0.043743189156847974,0.2333333333333333,287957,0.0,0.0,8,0,0,6,5,4.75,7,13,4,49.0,0.0,3,0,4,680,0.6462910529226065,34.18588960263878
31,4,0,0,0,10.000000000000002,20,10.0,5.208295230963581,0,,12.675199540669501,5,10.0,30.0,20,30.0,0,2.126000000000001,28647,318,0,0.0,3180.0000000000005,False,-0.1628505772585066,0,1.9010000000000002,30544,322,0,0.0,3220.0000000000005,False,-0.1097760181621861,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,5,4.165000000000001,37955,387,0,0.0,2015.6102543829059,False,-0.21547186841189891,0,0.6860000000000002,70297,0,0,0.0,0.0,False,0.04196187709364717,4,0.9060000000000001,70470,0,8,0.8,240.0,False,0.046304805383452406,0.13333333333333333,288063,0.0,0.0,8,0,0,7,4,3.6,7,14,3,66.0,0.0,4,0,3,620,0.6653093993663788,34.85119900200516
32,3,0,0,0,10.000000000000002,20,10.0,5.562839304633519,17,8.0,12.62899864511247,2,10.0,30.0,20,30.0,0,2.126000000000001,28547,328,0,0.0,3280.0000000000005,False,-0.16423489022398183,17,2.0710000000000006,30209,332,0,0.0,3320.0000000000005,False,-0.11766660206539495,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,2,4.180000000000001,37783,404,0,0.0,2247.3870790719416,False,-0.21660169258344136,12,0.8060000000000003,70153,0,0,0.0,0.0,False,0.039827468650876,0,0.9020000000000001,70690,0,2,0.2,60.0,False,0.04823170189428749,0.03333333333333333,287532,0.0,0.0,6,0,0,5,6,6.0,8,13,4,52.0,0.0,3,0,4,440,0.6493845218792558,35.500583523884416
33,4,0,0,0,10.000000000000002,20,10.0,5.960780444559955,24,7.958333333333333,12.62899864511247,0,,30.0,20,30.0,5,2.1760000000000006,28382,337,0,0.0,3370.0000000000005,False,-0.1675572413411224,19,2.244000000000001,29814,343,0,0.0,3430.0000000000005,False,-0.12707993023062655,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,0,4.178000000000001,37592,428,0,0.0,2551.2140302716607,False,-0.21738871184085395,9,0.8840000000000001,70071,0,0,0.0,0.0,False,0.038612041620964634,9,0.9920000000000002,70668,0,0,0.0,0.0,False,0.047460943289953456,0.0,286677,0.0,0.0,6,0,0,4,8,8.0,9,13,4,71.0,0.0,4,0,4,260,0.6727957921102643,36.17337931599468
34,4,0,0,0,10.000000000000002,20,10.0,5.964836914245252,15,6.0,12.661478082647282,10,13.0,30.0,20,30.0,6,2.2310000000000003,28178,347,0,0.0,3470.0000000000005,False,-0.17182092527478612,9,2.3150000000000004,29615,353,0,0.0,3530.0000000000005,False,-0.13120518286774274,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,10,4.2780000000000005,37352,443,0,0.0,2642.422753010647,False,-0.2213029281470417,8,0.9550000000000001,69875,0,10,1.0,300.0,False,0.03793021670174607,12,1.1030000000000002,70524,0,0,0.0,0.0,False,0.045326534847182284,0.16666666666666666,285694,0.0,0.0,4,0,0,3,9,9.0,11,14,5,64.0,0.0,4,0,5,200,0.6926429579034448,36.866022273898125
