index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
104,5,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.99999999999998,0,,0,0.2,78457,33,205,1.0,7780.321604149129,False,0.3909288516135088,0,0.2,72718,2,359,1.0,13067.148565314816,False,0.3386411884981743,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587000000000002,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,0,3.2600000000000007,153948,0,65,0.0,2924.9999999999986,False,0.07145664134136756,0,1.487,165223,0,67,0.0,3014.9999999999986,False,0.14950084800683922,0.3333333333333333,565882,0.0,0.125,7,0,0,1,0,0.0,0,1,6,18.0,12.0,1,4,6,200,0.7595277549698949,175.80739550944418
105,6,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.99999999999998,0,,0,0.2,78357,33,215,1.0,8143.751926302744,False,0.3923091053350568,0,0.2,72618,2,369,1.0,13430.578887468431,False,0.3400214422197223,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587000000000002,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,0,3.2600000000000002,153948,0,65,0.0,2924.9999999999986,False,0.07145664134136756,0,1.487,165223,0,67,0.0,3014.9999999999986,False,0.14950084800683922,0.3333333333333333,565682,0.0,0.125,8,0,0,2,1,351.82724391057724,0,2,7,36.0,12.0,2,4,7,200,0.8874711813405156,176.6948666907847
106,7,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.99999999999998,0,,0,0.2,78287,30,225,1.0,8477.18224845636,False,0.39394272459551327,0,0.2,72488,5,379,1.0,13824.009209622047,False,0.34114833040236175,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,0,3.2600000000000007,153948,0,65,0.0,2924.9999999999986,False,0.07145664134136756,0,1.487,165223,0,67,0.0,3014.9999999999986,False,0.14950084800683922,0.3333333333333333,565482,0.0,0.125,7,0,0,2,1,812.2880015432098,0,2,7,36.0,15.0,2,5,7,200,0.8720119902864099,177.5668786810711
107,7,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.99999999999998,0,,0,0.2,78167,32,235,1.0,8860.612570609977,False,0.3951540679577892,0,0.2,72408,3,389,1.0,14167.439531775664,False,0.3426974944831821,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,0,3.2600000000000002,153948,0,65,0.0,2924.9999999999986,False,0.07145664134136756,0,1.487,165223,0,67,0.0,3014.9999999999986,False,0.14950084800683922,0.3333333333333333,565282,0.0,0.125,7,0,0,1,0,0.0,0,1,8,18.0,18.0,1,6,8,200,0.7854552427306771,178.35233392380178
108,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.999999999999986,4,45.0,0,0.2,78077,31,245,1.0,9214.042892763593,False,0.39661877685897334,0,0.2,72298,4,399,1.0,14540.86985392928,False,0.3439932930250939,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,0,3.2600000000000007,154128,0,61,0.0,2744.999999999999,False,0.07207713415054534,0,1.487,165223,0,67,0.0,3014.999999999999,False,0.14950084800683922,0.3333333333333333,565262,0.0,0.125,7,0,0,1,0,0.0,0,1,8,18.0,21.0,1,7,8,380,0.8052404997870326,179.1575744235888
109,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.999999999999986,5,45.0,0,0.2,77977,31,255,1.0,9577.473214917209,False,0.3979990305805213,0,0.2,72198,4,409,1.0,14904.300176082896,False,0.3453735467466421,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587000000000002,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,0,3.2600000000000007,154353,0,56,0.0,2519.999999999999,False,0.07285275016201756,0,1.487,165223,0,67,0.0,3014.999999999999,False,0.14950084800683922,0.3333333333333333,565287,0.0,0.125,11,0,0,1,0,0.0,0,1,8,18.0,21.0,1,7,8,425,0.821508034132421,179.97908245772123
110,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.999999999999986,5,45.0,0,0.2,77857,33,265,1.0,9960.903537070824,False,0.39921037394279696,0,0.2,72118,2,419,1.0,15247.730498236511,False,0.34692271082746245,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587000000000002,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,0,3.260000000000001,154488,0,53,0.0,2384.999999999999,False,0.0733181197689009,0,1.487,165313,0,65,0.0,2924.999999999999,False,0.1498110944114281,0.3333333333333333,565312,0.0,0.125,9,0,0,2,0,0.0,0,2,8,36.0,18.0,2,6,8,425,0.8941275998950005,180.87321005761623
111,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.999999999999986,20,45.0,0,0.2,77797,29,275,1.0,10284.333859224442,False,0.4009284483828898,0,0.2,71978,6,429,1.0,15651.160820390127,False,0.34796514383046573,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587000000000002,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,0,3.2600000000000007,154983,0,42,0.0,1889.9999999999993,False,0.07502447499413979,0,1.487,165718,0,56,0.0,2519.999999999999,False,0.1512072032320781,0.3333333333333333,566012,0.0,0.125,14,0,0,2,0,0.0,0,2,8,36.0,18.0,2,6,8,1100,0.8821342457085848,181.75534430332482
112,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.999999999999986,14,45.0,0,0.2,77657,33,285,1.0,10687.764181378057,False,0.40197088138589315,0,0.2,71918,2,439,1.0,15974.591142543744,False,0.34968321827055837,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587000000000002,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,0,3.2600000000000007,155388,0,33,0.0,1484.9999999999995,False,0.07642058381478979,0,1.487,165943,0,51,0.0,2294.999999999999,False,0.1519828192435503,0.3333333333333333,566442,0.0,0.125,14,0,0,1,0,0.0,0,1,8,18.0,21.0,1,7,8,830,0.7902601789683104,182.54560448229313
113,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.99999999999999,20,45.0,0,0.2,77577,31,295,1.0,11031.194503531673,False,0.4035200454667135,0,0.2,71798,4,449,1.0,16358.02146469736,False,0.35089456163283406,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587000000000002,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,0,3.2600000000000002,155658,0,27,0.0,1214.9999999999998,False,0.07735132302855646,0,1.487,166573,0,37,0.0,1664.9999999999998,False,0.15415454407567256,0.3333333333333333,567142,0.0,0.125,12,0,0,2,0,0.0,0,2,8,36.0,18.0,2,6,8,1100,0.8696474144235253,183.41525189671665
114,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.999999999999986,17,45.0,0,0.2,77477,31,305,1.0,11394.624825685289,False,0.4049002991882614,0,0.2,71698,4,459,1.0,16721.451786850976,False,0.35227481535438226,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,0,3.2600000000000007,156108,0,17,0.0,764.9999999999998,False,0.0789025550515009,0,1.487,166888,0,30,0.0,1349.9999999999995,False,0.15524040649173365,0.3333333333333333,567707,0.0,0.125,14,0,0,1,0,0.0,0,1,8,18.0,21.0,1,7,8,965,0.8426631651818752,184.25791506189853
115,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.999999999999986,20,45.0,0,0.2,77377,31,315,1.0,11758.055147838904,False,0.4062805529098094,0,0.2,71598,4,469,1.0,17084.882109004593,False,0.35365506907593025,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,0,3.2600000000000002,156558,0,7,0.0,314.9999999999999,False,0.08045378707444535,0,1.487,167338,0,20,0.0,899.9999999999998,False,0.1567916385146781,0.3333333333333333,568407,0.0,0.125,16,0,0,2,0,0.0,0,2,8,36.0,18.0,2,6,8,1100,0.779070901684463,185.036985963583
116,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.99999999999998,13,45.0,0,0.2,77287,30,325,1.0,12111.485469992522,False,0.4077452618109938,0,0.2,71488,5,479,1.0,17458.312431158207,False,0.35495086761784206,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,3,3.290000000000001,156842,0,0,0.0,0.0,False,0.08132592418956745,0,1.487,167473,0,17,0.0,764.9999999999997,False,0.15725700812156143,0.3333333333333333,568626,0.0,0.125,11,0,0,1,2,2.0,0,1,8,18.0,21.0,1,7,8,650,0.6963430074974895,185.73332897108048
117,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.99999999999998,20,45.0,0,0.2,77157,33,335,1.0,12504.915792146137,False,0.4088721499936333,0,0.2,71418,2,489,1.0,17791.742753311824,False,0.3565844868782985,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587000000000002,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,10,3.387000000000001,156678,0,0,0.0,0.0,False,0.0801952484039546,0,1.487,167923,0,7,0.0,314.99999999999983,False,0.15880824014450587,0.3333333333333333,568712,0.0,0.125,12,0,0,1,4,4.0,0,1,8,18.0,21.0,1,7,8,650,0.6979231210425496,186.43125209212303
118,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.999999999999986,20,45.0,0,0.2,77027,36,345,1.0,12898.346114299753,False,0.40999903817627276,0,0.2,71348,0,498,0.9,18098.83004325008,False,0.3579956255869642,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587000000000002,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,9,3.4670000000000014,156544,0,0,0.0,0.0,False,0.07927140355473436,4,1.5270000000000001,168196,0,0,0.0,0.0,False,0.15960453924961737,0.31666666666666665,568651,0.0,0.125,9,0,0,2,5,4.333333333333334,0,2,8,36.0,18.0,2,6,8,425,0.7631296794861555,187.1943817716092
119,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.999999999999986,20,45.0,0,0.2,76907,38,355,1.0,13281.776436453369,False,0.41121038153854844,0,0.2,71268,0,506,0.8,18389.57430097297,False,0.35909982856420264,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587000000000002,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,13,3.5880000000000005,156281,0,0,0.0,0.0,False,0.07745818567902596,7,1.5930000000000004,168113,0,0,0.0,0.0,False,0.15903230699226453,0.3,568105,0.0,0.125,7,0,0,2,7,7.0,0,2,8,36.0,18.0,2,6,8,200,0.759168422780931,187.95355019439012
120,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.99999999999999,20,45.0,0,0.2,76787,40,365,1.0,13665.206758606984,False,0.41242172490082407,0,0.2,71188,0,514,0.8,18680.318558695864,False,0.3602040315414411,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587000000000002,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,12,3.6950000000000007,156062,0,0,0.0,0.0,False,0.07594831984336003,8,1.6660000000000004,167999,0,0,0.0,0.0,False,0.15824634943397267,0.3,567572,0.0,0.125,7,0,0,1,7,7.0,0,1,8,18.0,21.0,1,7,8,200,0.6831991374492645,188.63674933183938
121,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.99999999999999,20,45.0,0,0.2,76697,39,375,1.0,14018.637080760602,False,0.41388643380200846,0,0.2,71078,1,524,1.0,19053.74888084948,False,0.3614998300833529,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587000000000002,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,7,3.753000000000001,155964,0,0,0.0,0.0,False,0.0752726721178109,13,1.7880000000000005,167740,0,0,0.0,0.0,False,0.15646070901644996,0.3333333333333333,567015,0.0,0.125,7,0,0,1,8,8.0,0,1,8,18.0,21.0,1,7,8,200,0.686346291564405,189.3230956234038
122,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.99999999999999,20,45.0,0,0.2,76567,42,385,1.0,14412.067402914217,False,0.41501332198464796,0,0.2,71008,0,532,0.8,19334.493138572372,False,0.3626884882402275,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,12,3.866000000000001,155745,0,0,0.0,0.0,False,0.07376280628214497,8,1.8550000000000002,167634,0,0,0.0,0.0,False,0.15572990637452946,0.3,566490,0.0,0.125,8,0,0,1,7,7.0,0,1,8,18.0,21.0,1,7,8,200,0.6821988802403212,190.0052945036441
123,8,0,0,0,10.000000000000002,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.999999999999986,20,45.0,0,0.2,76437,45,395,1.0,14805.497725067833,False,0.4161402101672874,0,0.2,70938,0,539,0.7,19588.894364079904,False,0.36365466584531103,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,9,3.9440000000000013,155631,0,0,0.0,0.0,False,0.07297684872385313,11,1.957,167445,0,0,0.0,0.0,False,0.15442687147525613,0.2833333333333333,565987,0.0,0.125,8,0,0,2,6,6.0,0,2,8,36.0,18.0,2,6,8,200,0.752963786944747,190.75825829058886
124,8,0,0,0,10.000000000000002,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.999999999999986,20,45.0,0,0.2,76327,46,405,1.0,15178.928047221449,False,0.4174360087091992,0,0.2,70848,0,548,0.9,19915.98165401816,False,0.36489689419470434,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,10,4.035000000000001,155460,0,0,0.0,0.0,False,0.07179791238641535,10,2.0460000000000003,167293,0,0,0.0,0.0,False,0.1533789280642003,0.31666666666666665,565464,0.0,0.125,7,0,0,1,8,8.0,0,1,8,18.0,21.0,1,7,8,200,0.6745771784335375,191.4328354690224
125,8,0,0,0,10.000000000000002,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.99999999999999,20,45.0,0,0.2,76237,45,415,1.0,15532.358369375066,False,0.4189007176103834,0,0.2,70738,1,558,1.0,20289.411976171774,False,0.36619269273661614,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587000000000002,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,12,4.145000000000001,155244,0,0,0.0,0.0,False,0.07030872964438868,8,2.1160000000000005,167179,0,0,0.0,0.0,False,0.15259297050590848,0.3333333333333333,564934,0.0,0.125,6,0,0,1,6,6.0,0,1,8,18.0,21.0,1,7,8,200,0.6747053237631917,192.10754079278558
126,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.99999999999999,20,45.0,0,0.2,76107,48,425,1.0,15925.788691528682,False,0.4200276057930231,0,0.2,70668,0,566,0.8,20570.156233894668,False,0.3673813508934908,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587000000000002,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,12,4.253000000000001,155023,0,0,0.0,0.0,False,0.06878507507962991,8,2.1880000000000006,167062,0,0,0.0,0.0,False,0.15178632985397736,0.3,564396,0.0,0.125,8,0,0,2,7,7.0,0,2,8,36.0,18.0,2,6,8,200,0.7419100245460868,192.84945081733167
127,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.99999999999999,20,45.0,0,0.2,76007,48,435,1.0,16289.219013682297,False,0.4214078595145711,0,0.2,70568,0,576,1.0,20933.586556048285,False,0.36876160461503876,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587000000000002,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,9,4.331,154887,0,0,0.0,0.0,False,0.06784744150131683,11,2.2900000000000005,166873,0,0,0.0,0.0,False,0.15048329495470403,0.3333333333333333,563871,0.0,0.125,7,0,0,2,6,6.0,0,2,8,36.0,18.0,2,6,8,200,0.7424295162782073,193.59188033360988
128,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,45.0,20,45.0,0,0.2,75877,51,445,1.0,16682.649335835915,False,0.42253474769721056,0,0.2,70498,0,583,0.7,21187.987781555814,False,0.36972778222012226,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587000000000002,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,7,4.392000000000001,154790,0,0,0.0,0.0,False,0.06717868814031411,13,2.4090000000000003,166620,0,0,0.0,0.0,False,0.14873902072445983,0.2833333333333333,563321,0.0,0.125,8,0,0,2,7,7.0,0,2,8,36.0,18.0,2,6,8,200,0.7346007013693452,194.32648103497922
129,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,45.0,20,45.0,0,0.2,75807,48,455,1.0,17016.07965798953,False,0.4241683669576671,0,0.2,70368,3,593,1.0,21581.41810370943,False,0.370854670402762,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587000000000002,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,12,4.505000000000001,154581,0,0,0.0,0.0,False,0.06573776595011238,8,2.4760000000000004,166518,0,0,0.0,0.0,False,0.14803579554072502,0.3333333333333333,562810,0.0,0.125,7,0,0,1,6,6.0,0,1,8,18.0,21.0,1,7,8,200,0.6519782477989793,194.9784592827782
130,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,45.0,20,45.0,0,0.2,75717,47,465,1.0,17369.509980143146,False,0.4256330758588512,0,0.2,70258,4,603,1.0,21954.848425863045,False,0.37215046894467385,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,11,4.6030000000000015,154389,0,0,0.0,0.0,False,0.06441404795719978,9,2.5580000000000003,166384,0,0,0.0,0.0,False,0.14711195069150476,0.3333333333333333,562284,0.0,0.125,7,0,0,2,7,7.0,0,2,8,36.0,18.0,2,6,8,200,0.7272751023992896,195.7057343851775
131,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,45.0,20,45.0,0,0.2,75617,47,475,1.0,17732.94030229676,False,0.42701332958039945,0,0.2,70158,4,613,1.0,22318.278748016663,False,0.3735307226662218,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,10,4.692000000000001,154219,0,0,0.0,0.0,False,0.06324200598430843,10,2.6490000000000005,166217,0,0,0.0,0.0,False,0.14596059181225265,0.3333333333333333,561747,0.0,0.125,8,0,0,1,8,8.0,0,1,8,18.0,21.0,1,7,8,200,0.6482005547732115,196.3539349399507
132,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.99999999999999,20,45.0,0,0.2,75497,49,485,1.0,18116.370624450377,False,0.4282246729426751,0,0.2,70078,2,623,1.0,22661.70907017028,False,0.3750798867470421,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,9,4.772000000000001,154088,0,0,0.0,0.0,False,0.06233884422872744,11,2.7490000000000006,166044,0,0,0.0,0.0,False,0.14476786674572203,0.3333333333333333,561243,0.0,0.125,7,0,0,2,6,6.0,0,2,8,36.0,18.0,2,6,8,200,0.712467210367322,197.06640215031803
133,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.99999999999999,16,45.0,0,0.2,75357,53,495,1.0,18519.800946603995,False,0.4292671059456784,0,0.2,70018,0,631,0.8,22932.45332789317,False,0.3763530000835529,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587000000000002,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,11,4.873000000000002,153896,0,0,0.0,0.0,False,0.06101512623581484,5,2.7880000000000007,165991,0,0,0.0,0.0,False,0.1444024654247618,0.3,560798,0.0,0.125,7,0,0,2,6,6.0,0,2,8,36.0,18.0,2,6,8,200,0.7065717205405235,197.77297387085855
134,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,45.0,20,45.0,0,0.2,75257,53,505,1.0,18883.23126875761,False,0.4306473596672264,0,0.2,69918,0,641,1.0,23295.883650046788,False,0.37773325380510087,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587000000000002,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,9,4.952000000000002,153766,0,0,0.0,0.0,False,0.06011885884478028,11,2.8930000000000007,165793,0,0,0.0,0.0,False,0.1430373812445707,0.3333333333333333,560270,0.0,0.125,8,0,0,1,7,7.0,0,1,8,18.0,21.0,1,7,8,200,0.7192886807024479,198.492262551561
135,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,45.00000000000001,20,45.0,0,0.2,75177,51,515,1.0,19226.661590911226,False,0.4321965237480467,0,0.2,69798,2,651,1.0,23679.313972200405,False,0.3789445971673768,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587000000000002,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,10,5.043000000000001,153606,0,0,0.0,0.0,False,0.05901576051735311,10,2.9820000000000007,165637,0,0,0.0,0.0,False,0.1419618603753292,0.3333333333333333,559754,0.0,0.125,7,0,0,1,7,7.0,0,1,8,18.0,21.0,1,7,8,200,0.6460368875414133,199.1382994391024
136,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,45.00000000000001,20,45.0,0,0.2,75137,45,525,1.0,19530.09191306484,False,0.4340835085474117,0,0.2,69638,8,661,1.0,24102.74429435402,False,0.37981811981110775,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587000000000002,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,8,5.113000000000001,153493,0,0,0.0,0.0,False,0.058236697323607686,12,3.0920000000000005,165413,0,0,0.0,0.0,False,0.14041752271693117,0.3333333333333333,559217,0.0,0.125,8,0,0,2,7,7.0,0,2,8,36.0,18.0,2,6,8,200,0.7145815975964069,199.85288103669882
137,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,45.00000000000001,20,45.0,0,0.2,75067,42,535,1.0,19863.522235218457,False,0.43571712780786837,0,0.2,69508,11,671,1.0,24496.174616507637,False,0.3809450079937472,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587000000000002,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,7,5.175000000000001,153397,0,0,0.0,0.0,False,0.057574838327151386,13,3.210000000000001,165162,0,0,0.0,0.0,False,0.13868703721577982,0.3333333333333333,558670,0.0,0.125,8,0,0,2,8,8.0,0,2,8,36.0,18.0,2,6,8,200,0.7032866468653083,200.55616768356413
138,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,45.000000000000014,20,45.0,0,0.2,74927,46,545,1.0,20266.952557372075,False,0.4367595608108717,0,0.2,69448,7,681,1.0,24819.60493866125,False,0.38266308243383984,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,11,5.278000000000001,153207,0,0,0.0,0.0,False,0.05626490906333163,9,3.287000000000001,165024,0,0,0.0,0.0,False,0.13773561490837388,0.3333333333333333,558142,0.0,0.125,7,0,0,2,7,7.0,0,2,8,36.0,18.0,2,6,8,200,0.6919501908123493,201.24811787437648
139,8,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,45.00000000000001,20,45.0,0,0.2,74797,49,555,1.0,20660.38287952569,False,0.4378864489935112,0,0.2,69378,4,691,1.0,25153.035260814868,False,0.3842967016942966,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587000000000002,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,8,5.347,153098,0,0,0.0,0.0,False,0.05551342332777188,12,3.398,164799,0,0,0.0,0.0,False,0.13618438288542944,0.3333333333333333,557608,0.0,0.125,7,0,0,1,7,7.0,0,1,8,18.0,21.0,1,7,8,200,0.61923991702497,201.86735779140145
