index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
105,26,0,0,0,10.0,20,10.0,24.622053919324337,30,25.633333333333333,36.65787160221433,0,,34.99999999999999,0,,9,2.279000000000001,47066,5,10,1.0,296.2205391932434,False,0.48336769202917523,1,3.081000000000001,46345,27,10,1.0,516.2205391932434,False,0.46417136163865086,0,0.6770000000000002,44839,37,287,1.0,11431.825144850513,False,0.18595553562037298,0,2.1440000000000006,26464,544,215,1.0,21275.83972658852,False,-0.12963498490911474,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,233487,0.0,0.125,13,0,0,10,6,4.990909090909091,3,13,22,194.0,51.0,14,12,22,434,1.4816748069715686,209.53116938786115
106,22,0,0,0,10.0,20,10.0,24.71111217717412,35,25.314285714285713,36.65787160221433,0,,34.99999999999999,0,,1,2.2800000000000007,47211,7,10,1.0,317.1111217717412,False,0.4882514549902878,14,3.2200000000000006,46559,25,10,1.0,497.1111217717412,False,0.47059460117772695,0,0.6770000000000002,44539,39,297,1.0,11851.121240767447,False,0.18383599090700298,0,2.1440000000000006,25878,557,225,1.0,22012.11059318421,False,-0.1347458173831259,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,232960,0.0,0.125,9,0,0,7,10,8.257575757575758,4,11,19,152.0,30.0,12,10,19,200,1.1731369470362552,210.7043063348974
107,19,0,0,0,10.0,20,10.0,24.7157558711621,4,25.0,36.65787160221433,0,,34.99999999999999,0,,0,2.279000000000001,47101,8,20,1.0,574.315117423242,False,0.48883589049959547,0,3.206000000000001,46569,24,16,1.0,635.4520939385936,False,0.47308197074898045,0,0.6770000000000002,44539,29,307,1.0,11970.723502143499,False,0.18523885124968922,0,2.1440000000000006,25778,551,235,1.0,22232.981311530682,False,-0.13450101680197651,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,232760,0.0,0.125,11,0,0,6,5,5.0,0,6,21,93.0,51.0,7,12,21,300,1.214415795984678,211.9187221308821
108,21,0,0,0,10.0,20,10.0,24.620095752988835,41,24.097560975609756,36.65787160221433,0,,34.99999999999999,0,,10,2.3790000000000004,47444,12,10,1.0,366.20095752988834,False,0.49634297272188704,0,3.206000000000001,46784,20,15,1.0,569.3014362948325,False,0.4787976599373972,0,0.6770000000000002,43904,46,317,1.0,12753.06970253943,False,0.17951897464740818,0,2.1440000000000006,25425,555,245,1.0,22645.33168545131,False,-0.13794534477982417,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,232330,0.0,0.125,12,0,0,5,8,7.454545454545455,2,7,23,110.0,69.0,8,13,23,828,1.2006192419794388,213.11934137286153
109,23,0,0,0,10.0,20,10.0,24.18918376135241,41,21.682926829268293,36.65787160221433,0,,34.99999999999999,0,,18,2.549000000000001,47509,14,10,1.0,381.8918376135241,False,0.49863162269649575,0,3.206000000000001,46949,18,12,1.0,470.2702051362289,False,0.48242593554834,0,0.6770000000000002,43724,48,327,1.0,13148.204834469001,False,0.1799310879523904,0,2.1440000000000006,24716,574,255,1.0,23232.348737580938,False,-0.14769225934150165,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000003,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,231671,0.0,0.125,16,0,0,4,10,9.75,3,7,16,118.0,75.0,8,15,16,653,1.26147280796431,214.38081418082584
110,16,0,0,0,10.0,20,10.0,24.18918376135241,0,,36.65787160221433,0,,34.99999999999999,0,,0,2.5310000000000006,47409,14,20,1.0,623.7836752270482,False,0.499289699255821,0,3.206000000000001,46849,18,22,1.0,712.162042749753,False,0.4830840121076653,0,0.6770000000000002,43724,38,337,1.0,13272.89171287762,False,0.181393587699137,0,2.1440000000000006,24716,564,265,1.0,23357.035615989556,False,-0.1462297595947551,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,231471,0.0,0.125,10,0,0,5,3,3.0,3,8,17,137.0,21.0,9,7,17,200,1.0654401539941318,215.44625433481997
111,17,0,0,0,10.0,20,10.0,24.25981321668078,24,25.0,36.65787160221433,0,,34.99999999999999,0,,4,2.571000000000001,47825,14,10,1.0,382.5981321668078,False,0.5085707708719533,0,3.206000000000001,46749,18,32,1.0,956.3140229337849,False,0.4837775931215839,0,0.6770000000000002,43424,40,347,1.0,13690.673974635603,False,0.17925628665003757,0,2.1440000000000006,24416,566,275,1.0,23811.968971250262,False,-0.14793130136001856,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,231187,0.0,0.125,11,0,0,8,6,5.333333333333333,1,9,22,112.0,21.0,10,7,22,500,1.2142135929898359,216.6604679278098
112,22,0,0,0,10.0,20,10.0,24.407523439339936,23,26.0,36.65787160221433,0,,34.99999999999999,0,,3,2.5970000000000004,47950,19,10,1.0,434.07523439339934,False,0.5133066579910365,0,3.206000000000001,46959,13,32,1.0,911.040750058878,False,0.4896641545455226,0,0.6770000000000002,43424,30,357,1.0,13819.085865170713,False,0.18076247847859048,0,2.1440000000000006,23818,579,285,1.0,24579.449478008908,False,-0.15295756922669487,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,230924,0.0,0.125,13,0,0,7,6,5.230769230769231,3,10,21,165.0,33.0,11,11,21,460,1.1815203170408495,217.84198824485065
113,21,0,0,0,10.0,20,10.0,24.47625395738246,11,26.0,36.65787160221433,0,,34.99999999999999,0,,0,2.5940000000000007,47850,19,20,1.0,679.5250791476492,False,0.5140206270876817,0,3.206000000000001,47145,13,31,1.0,888.7638726788563,False,0.49515793572966255,0,0.6770000000000002,43424,20,367,1.0,13942.963957160307,False,0.18221549166229126,0,2.1440000000000006,23532,580,295,1.0,25010.299417935053,False,-0.15461317188309268,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,230724,0.0,0.125,10,0,0,7,5,5.0,1,8,20,113.0,36.0,9,12,20,486,1.0588287289720029,218.90081697382266
114,20,0,0,0,10.0,20,10.0,24.362969674949422,22,23.181818181818183,36.65787160221433,0,,34.99999999999999,0,,0,2.5940000000000003,48165,16,13,1.0,476.7186057743425,False,0.5207313865621656,0,3.206000000000001,47140,16,36,1.0,1037.0669082981792,False,0.49733053046432774,0,0.6770000000000002,43339,15,377,1.0,14185.462139159043,False,0.18306585037016807,0,2.1440000000000006,23107,587,305,1.0,25481.714037870683,False,-0.1590537435738167,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,230524,0.0,0.125,12,0,0,3,6,6.0,2,5,19,89.0,42.0,6,14,19,710,1.044081989035476,219.94489896285813
115,19,0,0,0,10.0,20,10.0,24.08749323805414,38,22.44736842105263,36.65787160221433,0,,34.99999999999999,0,,15,2.7440000000000007,48313,19,10,1.0,430.8749323805414,False,0.5246610784564476,0,3.206000000000001,47330,13,36,1.0,997.1497565699491,False,0.5026728731120983,0,0.6770000000000002,42616,38,387,1.0,15101.921053103002,False,0.17685466187837803,0,2.1440000000000006,22977,582,315,1.0,25566.150619245025,False,-0.16111299358115536,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,230009,0.0,0.125,14,0,0,5,5,5.0,0,5,15,85.0,39.0,6,13,15,798,1.0841752940323204,221.02907425689045
116,15,0,0,0,10.0,20,10.0,24.273898903519253,28,25.857142857142858,36.65787160221433,0,,34.99999999999999,0,,0,2.7290000000000005,48313,19,16,1.0,578.382382456308,False,0.5269782648285575,0,3.206000000000001,47854,13,22,1.0,664.0257758774236,False,0.513902820947523,0,0.6770000000000002,42304,40,397,1.0,15524.130982219858,False,0.17448778950712973,0,2.1440000000000006,22565,588,325,1.0,26186.86082598898,False,-0.1634974567656354,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,229809,0.0,0.125,13,0,0,5,7,7.0,2,7,15,127.0,21.0,8,7,15,924,1.013225450005848,222.0422997068963
117,15,0,0,0,10.0,20,10.0,24.308580125028442,12,25.0,36.65787160221433,0,,34.99999999999999,0,,0,2.729000000000001,48203,20,26,1.0,832.0230832507395,False,0.5275067247361013,0,3.206000000000001,48064,12,20,1.0,606.1716025005688,False,0.5195917497015391,0,0.6770000000000002,42304,30,407,1.0,15649.011145852084,False,0.17595255636966411,0,2.1440000000000006,22265,590,335,1.0,26622.44926050858,False,-0.16542590245251262,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000003,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,229609,0.0,0.125,11,0,0,7,7,7.0,0,7,17,111.0,21.0,8,7,17,500,1.0424836400197819,223.08478334691608
118,17,0,0,0,10.0,20,10.0,24.148988414338117,14,21.571428571428573,36.65787160221433,0,,34.99999999999999,0,,0,2.7290000000000005,48110,22,33,1.0,1016.9166176731578,False,0.5274893433295603,0,3.206000000000001,48259,10,19,1.0,558.8307798724243,False,0.5249745637606024,0,0.6770000000000002,42002,34,417,1.0,16107.39806421087,False,0.17424460523846844,0,2.1440000000000006,22265,580,345,1.0,26653.378983080052,False,-0.16506311599089737,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,229409,0.0,0.125,10,0,0,4,5,5.0,3,7,13,126.0,27.0,8,9,13,502,0.9961137790232897,224.08089712593937
119,13,0,0,0,10.0,20,10.0,24.19727757830907,13,25.0,36.65787160221433,0,,34.99999999999999,0,,0,2.7290000000000005,48325,23,30,1.0,955.9183273492721,False,0.5332859707711406,0,3.206000000000001,48169,9,29,1.0,791.721049770963,False,0.5258054140841836,0,0.6770000000000002,42002,24,427,1.0,16233.645836024936,False,0.1757254132967174,0,2.1440000000000006,21940,583,355,1.0,27120.557246940276,False,-0.16720750156070813,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,229209,0.0,0.125,10,0,0,3,4,4.0,2,5,17,86.0,36.0,6,7,17,525,1.0313742629950866,225.11227138893446
120,17,0,0,0,10.0,20,10.0,23.90806993603977,4,9.0,36.65787160221433,0,,34.99999999999999,0,,0,2.7290000000000005,48251,24,36,1.0,1100.6905176974317,False,0.5332352652879045,0,3.206000000000001,48079,8,39,1.0,1012.414727505551,False,0.5264446688162611,0,0.6770000000000002,41984,16,437,1.0,16402.019009144296,False,0.1772780685129996,0,2.1440000000000006,21922,575,365,1.0,27127.263348031098,False,-0.16755110082538366,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,229009,0.0,0.125,13,0,0,2,6,6.0,4,6,18,102.0,45.0,7,10,18,236,0.9626641669892706,226.07493555592373
121,18,0,0,0,10.0,20,10.0,23.90806993603977,0,,36.65787160221433,0,,34.99999999999999,0,,0,2.7290000000000005,48141,25,46,1.0,1349.7712170578293,False,0.5336920923852121,0,3.206000000000001,47989,7,49,1.0,1241.4954268659487,False,0.5272156748070306,0,0.6770000000000002,41984,6,447,1.0,16529.517025806043,False,0.17877354116784788,0,2.1440000000000006,21922,565,375,1.0,27254.761364692844,False,-0.1660556281705352,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,228809,0.0,0.125,9,0,0,4,7,7.0,1,5,18,70.0,36.0,6,12,18,200,0.9013110029627569,226.9762465588865
122,18,0,0,0,10.0,20,10.0,24.143589373674473,24,26.0,36.65787160221433,0,,34.99999999999999,0,,0,2.7290000000000005,48353,25,44,1.0,1312.317932441677,False,0.5397643333507441,0,3.206000000000001,48201,7,47,1.0,1204.7487005627002,False,0.5332990150580085,0,0.6770000000000002,41360,20,457,1.0,17235.51910968544,False,0.17241624178574458,0,2.1440000000000006,21922,555,385,1.0,27512.972669241848,False,-0.16302696972363415,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,228609,0.0,0.125,11,0,0,4,6,6.0,0,4,22,85.0,39.0,5,13,22,824,0.8211483060149476,227.79739486490143
123,22,0,0,0,10.000000000000002,20,10.0,24.14595435472407,38,24.157894736842106,36.65787160221433,0,,34.99999999999999,0,,0,2.7290000000000005,48563,24,42,1.0,1254.1300828984108,False,0.5454480204043233,0,3.206000000000001,48709,8,31,1.0,828.5245849964462,False,0.5433492190297596,0,0.6770000000000002,41060,22,467,1.0,17650.43703403802,False,0.17024534383548387,0,2.1440000000000006,21304,571,395,1.0,28267.199219422102,False,-0.16867787347022972,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,228409,0.0,0.125,14,0,0,3,5,5.0,0,3,18,54.0,54.0,4,18,18,1118,0.7109216419630684,228.5083165068645
124,18,0,0,0,10.000000000000002,20,10.0,24.160564924771492,31,24.258064516129032,36.65787160221433,0,,34.99999999999999,0,,0,2.7290000000000005,48857,22,35,1.0,1065.6197723670023,False,0.5517235818336581,0,3.206000000000001,48967,10,27,1.0,752.3352529688303,False,0.5502581804795756,0,0.6770000000000002,40326,41,477,1.0,18476.387916171865,False,0.16271450591362327,0,2.1440000000000006,21286,563,405,1.0,28448.836051543152,False,-0.16696964376063672,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,228209,0.0,0.125,14,0,0,6,8,8.0,0,6,16,108.0,36.0,6,12,16,952,0.5881333919824101,229.0964498988469
125,16,0,0,0,10.000000000000002,20,10.0,24.206031661266895,11,25.09090909090909,36.65787160221433,0,,34.99999999999999,0,,0,2.729000000000001,49003,25,34,1.0,1073.0050764830744,False,0.5564266090119557,0,3.206000000000001,48897,7,37,1.0,965.6231714668751,False,0.5514094563364679,0,0.6770000000000002,40300,32,487,1.0,18626.97648343892,False,0.1638708886581463,0,2.1440000000000006,21036,563,415,1.0,28841.012540212207,False,-0.16823434667105885,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000003,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,228009,0.0,0.125,12,0,0,3,5,5.0,0,3,13,39.0,39.0,3,13,13,476,0.4754140349687077,229.57186393381562
126,13,0,0,0,10.0,19,10.0,24.23980563079535,9,25.0,36.65787160221433,0,,34.99999999999999,0,,0,2.7290000000000005,48903,25,44,1.0,1316.5514477549953,False,0.5571106765489805,0,3.206000000000001,49032,6,38,1.0,981.1126139702233,False,0.5558941941935063,0,0.6770000000000002,40300,22,497,1.0,18752.237910178017,False,0.165340127500446,0,2.1440000000000006,20811,562,425,1.0,29202.366195448078,False,-0.1692741133122821,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,227819,0.0,0.125,12,0,0,4,5,5.0,0,4,11,42.0,27.0,4,9,11,415,0.4505431650322862,230.0224070988479
127,11,0,0,0,10.0,0,,24.23980563079535,0,,36.65787160221433,0,,34.99999999999999,0,,0,2.7290000000000005,48903,15,54,1.0,1458.9495040629488,False,0.5593475997370787,0,3.206000000000001,49032,0,44,0.6,1066.5514477549953,False,0.5572363481063654,0,0.6770000000000002,40300,12,507,1.0,18876.41856989221,False,0.16679668961588873,0,2.1440000000000006,20811,552,435,1.0,29326.546855162265,False,-0.1678175511968394,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6,227819,0.0,0.125,0,0,0,2,4,4.0,0,2,8,36.0,27.0,2,9,8,0,0.39999828103464097,230.42240537988255
128,8,0,0,0,10.0,0,,24.23980563079535,0,,36.65787160221433,0,,34.99999999999999,0,,0,2.7290000000000005,48903,5,64,1.0,1601.3475603709023,False,0.5615845229251769,0,3.206000000000001,49032,0,44,0.0,1066.5514477549953,False,0.5572363481063654,0,0.6770000000000002,40300,2,517,1.0,19000.5992296064,False,0.16825325173133143,0,2.1440000000000006,20811,542,445,1.0,29450.727514876457,False,-0.1663609890813965,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000003,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.5,227819,0.0,0.125,0,0,0,2,3,3.0,0,2,0,36.0,18.0,2,6,0,0,0.35800280404509977,230.78040818392765
129,0,0,0,0,10.0,0,,24.23980563079535,0,,36.65787160221433,0,,34.99999999999999,0,,0,2.729000000000001,48903,0,69,0.5,1672.546588524879,False,0.562702984519226,0,3.206000000000001,49032,0,44,0.0,1066.5514477549953,False,0.5572363481063654,0,0.6770000000000002,40300,0,519,0.2,19025.435361549236,False,0.16854456415441998,0,2.1440000000000006,20811,532,455,1.0,29574.908174590644,False,-0.16490442696595378,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.2833333333333333,227819,0.0,0.125,0,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,0,0.14801023999461904,230.92841842392227
