index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
99,18,0,0,0,10.0,20,10.0,20.64374709394968,44,9.113636363636363,23.091951114214083,5,12.0,35.0,0,,44,4.186000000000001,28554,969,0,0.0,9690.0,False,-0.24831202736766295,0,1.9280000000000004,60147,42,30,1.0,1039.3124128184904,False,0.3653820716242628,0,2.9270000000000014,43049,559,24,1.0,12094.06145225901,False,-0.17247837101367794,0,0.2,58817,0,36,0.0,831.310240111707,False,-0.0016239087114926372,0,1.3250000000000002,80154,0,53,0.0,1855.0,False,0.060609826287149435,0,1.6220000000000003,76480,10,214,1.0,7720.91951114214,False,0.05091643673570354,0.5,347201,0.0,0.0,7,0,0,10,2,2.0,1,11,17,138.0,37.0,11,7,17,260,1.3184376789722592,136.03043075697497
100,17,0,0,0,10.0,20,10.0,20.379591159299043,5,9.0,23.867689244238345,12,35.083333333333336,35.0,0,,5,4.192000000000001,28399,978,0,0.0,9780.0,False,-0.2507877205617573,0,1.9280000000000004,60037,43,40,1.0,1245.1836463719617,False,0.36522307848366004,0,2.9270000000000005,43425,554,22,1.0,11815.382665624915,False,-0.16848941777524554,0,0.2,58817,0,36,0.0,859.2368127925804,False,-0.0013885552361190359,0,1.3250000000000004,80118,0,54,0.1,1890.0,False,0.0603678317287568,0,1.6220000000000003,76095,11,224,1.0,8102.544581686622,False,0.04837631188315333,0.5166666666666667,346891,0.0,0.0,8,0,0,6,1,1.0,3,9,18,147.0,40.0,9,8,18,621,1.1780923159676604,137.20852307294263
101,18,0,0,0,10.0,20,10.0,20.579583222753186,23,22.304347826086957,23.634557725165962,44,22.75,35.0,0,,5,4.237000000000001,28264,985,0,0.0,9850.0,False,-0.2530383507382067,0,1.9280000000000004,60375,46,32,1.0,1118.546663128102,False,0.37140514340034325,22,3.1470000000000007,43175,567,10,1.0,11904.969264552716,False,-0.1719482102803628,0,0.2,58817,0,36,0.0,850.8440781059746,False,-0.0014592856941295469,0,1.3250000000000002,79182,29,64,1.0,2925.402174029813,False,0.054896152770705704,0,1.6220000000000003,76030,6,234,1.0,8331.807346350995,False,0.04902552942098556,0.6666666666666666,345843,0.0,0.0,6,0,0,7,3,2.435897435897436,1,8,20,114.0,45.0,8,10,20,668,1.0298129540169612,138.2383360269596
102,20,0,0,0,10.0,20,10.0,20.050017620049758,10,9.5,23.634557725165962,0,,35.0,0,,5,4.282000000000002,28084,997,0,0.0,9970.0,False,-0.255739106949946,0,1.9280000000000004,60340,44,37,1.0,1181.850651941841,False,0.3713297921761551,0,3.125000000000001,43080,567,20,1.0,11841.051145071533,False,-0.17408812600017254,0,0.2,58817,0,36,0.0,850.8440781059746,False,-0.0014592856941295469,0,1.3250000000000002,79182,19,74,1.0,3039.056596778153,False,0.05563949741509365,0,1.6220000000000003,76030,0,240,0.6,8400.0,False,0.04947153620761825,0.6,345533,0.0,0.0,6,0,0,5,1,1.0,4,9,23,162.0,33.0,9,11,23,245,1.0263013130170293,139.26463733997662
103,23,0,0,0,10.0,20,10.0,19.79005612803189,5,10.0,23.634557725165962,0,,35.0,0,,5,4.327000000000001,27924,1007,0,0.0,10070.0,False,-0.25821480014404036,0,1.9280000000000004,60240,44,47,1.0,1370.1326380174987,False,0.37119792759742415,0,3.125000000000001,43030,562,30,1.0,11831.048275708901,False,-0.17501518417882567,0,0.2,58817,0,36,0.0,850.8440781059746,False,-0.0014592856941295469,0,1.3250000000000002,79182,9,84,1.0,3152.7110195264936,False,0.056382842059481596,0,1.6220000000000003,76030,0,240,0.0,8400.0,False,0.04947153620761825,0.5,345223,0.0,0.0,6,0,0,7,1,1.0,4,11,22,168.0,36.0,11,12,22,200,1.0098202530061826,140.2744575929828
104,22,0,0,0,10.0,20,10.0,19.579706777098792,20,17.75,23.634557725165962,0,,35.0,15,35.0,5,4.372000000000002,27739,1019,0,0.0,10190.0,False,-0.2610280878646021,0,1.9280000000000004,60470,42,42,1.0,1242.3476846381493,False,0.3749363936423991,0,3.125000000000001,42675,572,40,1.0,12144.974585507147,False,-0.1783531275977418,0,0.2,58817,0,36,0.0,850.8440781059746,False,-0.0014592856941295469,0,1.3250000000000002,79182,0,93,0.9,3255.0,False,0.057051852239430725,0,1.622,76555,0,225,0.0,7875.0,False,0.05290524277940561,0.48333333333333334,345438,0.0,0.0,11,0,0,7,1,1.0,1,8,13,114.0,41.0,8,14,13,1035,0.7917765770107508,141.06623416999355
105,13,0,0,0,10.0,20,10.0,19.03359296497603,10,9.5,23.634557725165962,0,,35.0,3,35.0,5,4.417000000000001,27569,1030,0,0.0,10300.0,False,-0.2636163125675189,0,1.9280000000000004,60425,41,47,1.0,1304.5788693538734,False,0.3746239069741839,0,3.125000000000001,42580,572,50,1.0,12068.943062224589,False,-0.18059513001883915,0,0.2,58817,0,36,0.0,850.8440781059746,False,-0.0014592856941295469,0,1.3250000000000002,79252,0,91,0.0,3185.0,False,0.057509679782335704,0,1.6220000000000003,76590,0,224,0.0,7840.0,False,0.0531341565508581,0.3333333333333333,345233,0.0,0.0,9,0,0,5,1,1.0,0,5,10,90.0,39.0,5,8,10,350,0.48703337903134525,141.5532675490249
106,10,0,0,0,10.0,20,10.0,18.769629392514283,5,10.0,23.102436170675688,10,13.0,35.0,0,,5,4.4620000000000015,27389,1042,0,0.0,10420.0,False,-0.2663170687792582,0,1.9280000000000004,60345,39,57,1.0,1459.868875373314,False,0.37457090470126614,0,3.125000000000001,42660,567,50,1.0,11797.501674089383,False,-0.18153431143210422,0,0.2,58817,0,36,0.0,831.6877021443247,False,-0.001620727619340276,0,1.3250000000000002,79187,0,96,0.5,3360.0,False,0.057803997488488905,0,1.622,76525,0,229,0.5,8015.0,False,0.053428474257011305,0.5,344923,0.0,0.0,7,0,0,3,1,1.0,0,3,7,54.0,21.0,3,7,7,330,0.39093914499972016,141.94420669402461
107,7,0,0,0,10.0,13,10.0,18.769629392514283,0,,22.570356084010292,10,13.0,35.0,0,,0,4.457000000000002,27339,1047,0,0.0,10470.0,False,-0.26687972632337054,0,1.9280000000000004,60265,37,67,1.0,1627.565169298457,False,0.37465751225803984,0,3.125000000000001,42790,557,50,1.0,11583.20137583097,False,-0.18114917345791284,0,0.2,58817,0,36,0.0,812.5328190243705,False,-0.001782156963505415,0,1.3250000000000002,79122,0,101,0.5,3535.0,False,0.05809831519464211,0,1.6220000000000003,76460,0,234,0.5,8190.0,False,0.053722791963164505,0.5,344793,0.0,0.0,7,0,0,2,0,0.0,0,2,5,36.0,15.0,2,5,5,260,0.31553753704065457,142.25974423106527
108,5,0,0,0,10.0,0,,18.769629392514283,0,,22.570356084010292,0,,35.0,0,,0,4.457000000000002,27339,1047,0,0.0,10470.0,False,-0.26687972632337054,0,1.9280000000000004,60265,27,77,1.0,1715.2614632235998,False,0.37564437188539335,0,3.125000000000001,42790,547,60,1.0,11621.20864274593,False,-0.18082886410738486,0,0.2,58817,0,36,0.0,812.5328190243705,False,-0.001782156963505415,0,1.3250000000000004,79122,0,101,0.0,3535.0,False,0.05809831519464211,0,1.6220000000000003,76460,0,234,0.0,8190.0,False,0.053722791963164505,0.3333333333333333,344793,0.0,0.0,0,0,0,1,0,0.0,0,1,4,18.0,12.0,1,4,4,0,0.26330299401888624,142.52304722508416
109,4,0,0,0,10.0,0,,18.769629392514283,0,,22.570356084010292,0,,35.0,0,,0,4.457000000000002,27339,1047,0,0.0,10470.0,False,-0.26687972632337054,0,1.9280000000000004,60265,17,87,1.0,1802.9577571487425,False,0.37663123151274697,0,3.125000000000001,42790,537,70,1.0,11659.215909660888,False,-0.18050855475685684,0,0.2,58817,0,36,0.0,812.5328190243705,False,-0.001782156963505415,0,1.3250000000000002,79122,0,101,0.0,3535.0,False,0.05809831519464211,0,1.6220000000000003,76460,0,234,0.0,8190.0,False,0.053722791963164505,0.3333333333333333,344793,0.0,0.0,0,0,0,0,0,0.0,0,0,3,0.0,12.0,0,4,3,0,0.13979501597350463,142.66284224105766
110,3,0,0,0,10.0,0,,18.769629392514283,0,,22.570356084010292,0,,35.0,0,,0,4.457000000000002,27339,1047,0,0.0,10470.0,False,-0.26687972632337054,0,1.9280000000000004,60265,7,97,1.0,1890.6540510738855,False,0.3776180911401004,0,3.125000000000001,42790,527,80,1.0,11697.22317657585,False,-0.18018824540632872,0,0.2,58817,0,36,0.0,812.5328190243705,False,-0.001782156963505415,0,1.3250000000000002,79122,0,101,0.0,3535.0,False,0.05809831519464211,0,1.6220000000000003,76460,0,234,0.0,8190.0,False,0.053722791963164505,0.3333333333333333,344793,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,9.0,0,3,0,0,0.1292164500337094,142.79205869109137
