index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
104,16,0,0,0,10.0,20,10.0,3.202131560426776,19,3.0526315789473686,50.15230288216532,3,55.0,49.0,20,49.0,5,4.633000000000002,21036,1063,0,0.0,10630.0,False,-0.42184826012549914,14,4.579000000000001,21568,1037,0,0.0,10370.0,False,-0.4130282153670631,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,97673,31,464,1.0,23369.93461569794,False,0.344769091721068,0,5.564000000000002,89919,0,55,0.3,2695.0,False,-0.1263855652340385,10,9.345,72298,338,0,0.0,16951.47837417188,False,-0.22682359349970382,0.21666666666666667,384885,0.0,0.0,16,0,0,5,9,9.0,5,10,15,154.0,45.0,10,6,15,855,2.48739842697978,420.81734602112556
105,15,0,0,0,10.0,20,10.0,3.025109566627711,12,1.9166666666666667,50.15230288216532,0,,49.00000000000001,20,49.0,9,4.718000000000001,20640,1075,0,0.0,10750.0,False,-0.42922023783404273,3,4.595000000000001,21413,1045,0,0.0,10450.0,False,-0.4155513624994515,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,97650,33,474,1.0,23872.02018184508,False,0.3475733216625785,0,5.564000000000001,90360,0,46,0.0,2254.0000000000005,False,-0.12427491145783479,11,9.445,72075,338,0,0.0,16951.47837417188,False,-0.22895817759083045,0.16666666666666666,384529,0.0,0.0,14,0,0,4,11,11.0,4,8,16,125.0,36.0,8,7,16,641,2.3915611199918203,423.2089071411174
106,16,0,0,0,10.0,20,10.0,3.0588593926977476,6,3.5,50.606715174490226,4,55.75,49.00000000000001,20,49.0,0,4.709000000000001,20560,1083,0,0.0,10830.0,False,-0.43009785422791696,6,4.652000000000002,21135,1057,0,0.0,10570.0,False,-0.4203343718460661,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,97852,29,480,1.0,24379.930206143545,False,0.3531801761300496,0,5.564000000000001,90529,0,42,0.4,2058.0000000000005,False,-0.12359529051402317,12,9.554000000000002,71817,338,0,0.0,17105.069728977698,False,-0.2306926881928894,0.2333333333333333,384284,0.0,0.0,16,0,0,5,9,9.0,3,8,15,117.0,85.0,8,8,15,815,2.5952102790470235,425.8041174201644
107,15,0,0,0,10.0,20,10.0,3.3059693635454757,4,8.0,51.13027841254933,6,55.0,49.00000000000001,20,49.0,4,4.749000000000001,20376,1093,0,0.0,10930.0,False,-0.43303786914739567,0,4.646000000000001,21035,1067,0,0.0,10670.0,False,-0.4214313923384089,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,98150,23,484,1.0,24823.09204703542,False,0.35956943499855776,0,5.564000000000001,90903,0,34,0.3,1666.0000000000002,False,-0.12189145209150952,9,9.632000000000001,71488,341,0,0.0,17435.42493867932,False,-0.2322608167958298,0.21666666666666667,384343,0.0,0.0,20,0,0,8,7,7.0,4,12,13,183.0,24.0,12,3,13,1069,2.8704731190227903,428.6745905391872
108,13,0,0,0,10.0,20,10.0,3.1878496519744366,8,2.125,51.48473288313263,4,55.5,49.000000000000014,20,49.0,8,4.825000000000002,20056,1102,0,0.0,11020.0,False,-0.43907148185528105,0,4.646000000000002,20925,1078,0,0.0,10780.0,False,-0.422638114879986,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,98355,21,490,1.0,25294.463955426454,False,0.3649885266746993,0,5.564000000000001,91332,0,25,0.2,1225.0000000000005,False,-0.11989566382693596,9,9.713000000000001,71220,343,0,0.0,17659.263378914493,False,-0.23375484168223173,0.19999999999999998,384279,0.0,0.0,21,0,0,4,6,6.0,5,9,13,148.0,38.0,9,4,13,961,2.9179843019810505,431.59257484116824
109,13,0,0,0,10.0,20,10.0,3.1169354496058164,18,2.8333333333333335,51.77062466610478,3,56.0,49.00000000000001,20,49.0,3,4.847000000000001,19885,1111,0,0.0,11110.0,False,-0.4418359734959849,15,4.796000000000001,20333,1089,0,0.0,10890.0,False,-0.4344201149677476,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,98472,29,497,1.0,25820.391587092643,False,0.36966092145382284,0,5.564000000000002,91871,0,14,0.0,686.0000000000001,False,-0.11731597587824255,9,9.794,70897,346,0,0.0,17912.636134472254,False,-0.23563398040359784,0.16666666666666666,383849,0.0,0.0,17,0,0,5,10,10.0,3,8,13,124.0,52.0,8,5,13,907,2.531831997970585,434.1244068391388
110,13,0,0,0,10.0,20,10.0,3.200837008242175,6,4.333333333333333,52.292310526256784,6,56.0,49.00000000000001,19,49.0,5,4.894000000000002,19655,1122,0,0.0,11220.0,False,-0.4456755452191847,1,4.791000000000001,20215,1098,0,0.0,10980.0,False,-0.4360217648865681,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,98782,25,501,1.0,26278.468498860704,False,0.3762894485979066,0,5.564000000000002,92389,0,3,0.3,147.00000000000003,False,-0.11493730257490188,5,9.835,70662,349,0,0.0,18250.016373663617,False,-0.23626870693182916,0.21666666666666667,384094,0.0,0.0,18,0,0,5,5,5.0,4,9,13,147.0,51.0,9,4,13,1222,2.4413519630325027,436.56575880217133
111,13,0,0,0,10.0,20,10.0,3.14246514406419,4,2.0,52.6027170162514,4,56.0,49.00000000000001,5,49.0,0,4.889000000000001,19525,1135,0,0.0,11350.0,False,-0.44710167185923033,4,4.830000000000001,20037,1105,0,0.0,11050.0,False,-0.4391592434946685,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,98998,19,507,1.0,26729.284364976676,False,0.38171741840961554,0,5.564000000000001,92333,0,4,0.1,196.00000000000003,False,-0.11523882454293098,5,9.88,70431,352,0,0.0,18516.15638972049,False,-0.23720610515114146,0.18333333333333335,383715,0.0,0.0,14,0,0,4,4,4.0,6,10,10,160.0,39.0,10,3,10,424,2.1676955779548734,438.7334543801262
112,10,0,0,0,10.0,20,10.0,2.9359386749548286,11,1.5454545454545454,52.6027170162514,0,,49.0,20,49.0,8,4.969000000000001,19229,1141,0,0.0,11410.0,False,-0.452937820878494,3,4.856000000000002,19813,1119,0,0.0,11190.0,False,-0.4425380666110843,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,98981,20,517,1.0,27254.32347090107,False,0.38473655925837763,4,5.604000000000002,92480,0,0,0.0,0.0,False,-0.11476979037044127,12,9.995000000000001,70176,352,0,0.0,18516.15638972049,False,-0.2396469972732818,0.16666666666666666,383070,0.0,0.0,15,0,0,2,13,12.5,5,7,10,120.0,18.0,7,3,10,347,2.552757475001272,441.2862118551275
113,10,0,0,0,10.0,20,10.0,2.921144067873289,11,2.8181818181818183,52.849290859910525,4,55.5,48.99999999999999,20,49.0,0,4.961000000000001,19179,1146,0,0.0,11460.0,False,-0.4534863311246654,11,4.963000000000001,19333,1134,0,0.0,11340.0,False,-0.45142393259906094,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,99172,21,523,1.0,27701.523145158546,False,0.3898348713441703,10,5.700000000000001,92303,0,0,0.0,0.0,False,-0.11646405666698574,10,10.083000000000002,69770,356,0,0.0,18814.34754612815,False,-0.24210611876075358,0.16666666666666666,382148,0.0,0.0,12,0,0,2,12,12.0,5,7,9,103.0,9.0,7,3,9,422,2.168569988978561,443.45478184410604
114,9,0,0,0,10.0,20,10.0,2.921144067873289,0,,53.161201263356126,5,55.8,48.99999999999999,20,49.0,0,4.961000000000001,19019,1162,0,0.0,11620.0,False,-0.4552415639124139,0,4.952000000000001,19293,1138,0,0.0,11380.0,False,-0.4518627407959981,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,99451,11,528,1.0,28101.24685179864,False,0.3957234100158547,11,5.800000000000002,91853,0,4,0.4,195.99999999999997,False,-0.11983344500813631,9,10.163000000000002,69552,357,0,0.0,18978.54885101814,False,-0.24340696443467918,0.2333333333333333,381559,0.0,0.0,16,0,0,2,13,13.0,4,6,8,100.0,9.0,6,3,8,479,2.386805116024334,445.84158696013037
115,8,0,0,0,10.0,20,10.0,2.898343049533099,2,2.0,53.161201263356126,0,,48.99999999999999,20,49.0,2,4.981000000000002,18825,1176,0,0.0,11760.0,False,-0.45796217473342404,0,4.952000000000001,19233,1144,0,0.0,11440.0,False,-0.4525209530914037,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,99447,3,538,1.0,28609.421308834197,False,0.3987987193273213,4,5.829000000000001,92005,0,0,0.0,0.0,False,-0.1193165502058007,12,10.274000000000003,69298,357,0,0.0,18978.54885101814,False,-0.24583828443085035,0.16666666666666666,381199,0.0,0.0,14,0,0,1,9,9.0,2,3,10,44.0,15.0,3,5,10,396,2.1068435959750786,447.94843055610545
116,10,0,0,0,10.0,20,10.0,2.9487584520837746,13,3.230769230769231,53.44103670605681,7,55.142857142857146,48.999999999999986,20,49.0,4,5.019000000000001,18637,1184,0,0.0,11840.0,False,-0.4612093553907587,9,5.042000000000001,18858,1156,0,0.0,11560.0,False,-0.45943218219316334,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,99791,6,541,1.0,28929.29340868924,False,0.40499559405743435,4,5.865000000000002,91849,0,2,0.2,97.99999999999997,False,-0.12034076768450273,16,10.422,68616,362,0,0.0,19345.655287592566,False,-0.2506094798143364,0.19999999999999998,380142,0.0,0.0,15,0,0,3,13,13.0,2,5,10,85.0,26.0,5,5,10,586,1.9693282140069641,449.9177587701124
117,10,0,0,0,10.0,20,10.0,2.9238212982006373,1,1.0,53.44103670605681,0,,48.999999999999986,20,49.0,1,5.025000000000001,18459,1199,0,0.0,11990.0,False,-0.4634692176049849,0,5.033000000000001,18808,1161,0,0.0,11610.0,False,-0.45998069243933476,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,99790,0,548,0.7,29285.688114919132,False,0.40717458045842475,11,5.971000000000002,91723,0,0,0.0,0.0,False,-0.12201588972910883,7,10.476,68507,362,0,0.0,19345.655287592566,False,-0.25165284154497675,0.11666666666666665,379678,0.0,0.0,11,0,0,3,13,13.0,2,5,8,74.0,15.0,5,5,8,298,2.1573529340093955,452.0751117041218
118,8,0,0,0,10.0,20,10.0,2.820295575981597,4,1.0,53.610451726577445,4,55.5,48.999999999999986,20,49.0,4,5.064000000000002,18237,1210,0,0.0,12100.0,False,-0.4671332660494098,0,5.033000000000002,18718,1170,0,0.0,11700.0,False,-0.46096801088244327,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,100008,0,548,0.4,29378.52754616444,False,0.4104261355994419,8,6.040000000000001,91497,0,2,0.2,97.99999999999997,False,-0.1237101560256533,12,10.589,68158,364,0,0.0,19514.20442847419,False,-0.254186826703962,0.10000000000000002,379009,0.0,0.0,14,0,0,2,9,9.0,3,5,7,79.0,24.0,5,3,7,422,2.3704293009941466,454.44554100511596
119,7,0,0,0,10.0,20,10.0,3.0264085618735455,8,4.75,53.71490799200967,2,56.0,49.0,20,49.0,1,5.070000000000001,18109,1220,0,0.0,12200.0,False,-0.4688446180174646,7,5.1030000000000015,18442,1180,0,0.0,11800.0,False,-0.46592654350783275,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,100082,0,554,0.8,29758.05902757336,False,0.41366964884576773,9,6.122000000000002,91322,0,2,0.2,98.0,False,-0.1253852780702594,9,10.667000000000002,68004,364,0,0.0,19552.22650909152,False,-0.25547895803057563,0.16666666666666666,378350,0.0,0.0,13,0,0,2,13,13.0,2,4,9,64.0,24.0,4,3,9,410,1.864129030960612,456.30967003607657
120,9,0,0,0,10.0,20,10.0,3.0264085618735455,0,,54.00552792102298,6,56.0,49.0,20,49.0,0,5.069000000000002,17979,1233,0,0.0,12330.0,False,-0.4702707446575102,0,5.096000000000001,18372,1187,0,0.0,11870.0,False,-0.4666944578524727,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,100418,0,548,0.0,29595.029300720595,False,0.4167990389980485,8,6.1930000000000005,91116,0,3,0.3,147.0,False,-0.12712261893366517,10,10.758000000000003,67663,367,0,0.0,19820.028747015433,False,-0.2574613346079476,0.049999999999999996,377939,0.0,0.0,15,0,0,3,10,9.5,2,5,11,84.0,36.0,5,4,11,585,2.4161096650059335,458.7257797010825
121,11,0,0,0,10.0,20,10.0,2.970948123576343,9,2.5555555555555554,54.134197488060174,4,55.5,49.0,20,49.0,7,5.139000000000001,17645,1247,0,0.0,12470.0,False,-0.4760630128570802,2,5.116000000000001,18258,1193,0,0.0,11930.0,False,-0.4685374522796086,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,100617,0,553,0.9,29936.211210897276,False,0.42134387926179756,3,6.215000000000002,91118,0,2,0.2,98.0,False,-0.12733799176797167,14,10.888000000000002,67234,369,0,0.0,19975.518873094203,False,-0.2608235911118302,0.18333333333333335,377263,0.0,0.0,13,0,0,3,11,11.0,3,6,13,95.0,48.0,6,5,13,569,2.298499926982913,461.0242796280654
122,13,0,0,0,10.0,20,10.0,2.946530108777855,6,2.6666666666666665,54.36833348301837,6,56.0,48.99999999999999,20,49.0,5,5.182000000000001,17415,1257,0,0.0,12570.0,False,-0.48001228662951423,1,5.124000000000001,18130,1203,0,0.0,12030.0,False,-0.47024880424766335,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,100937,0,553,0.6,30065.68841610916,False,0.4260749893392184,10,6.312000000000002,90865,0,3,0.3,146.99999999999997,False,-0.12952522255192878,8,10.954000000000002,66931,372,0,0.0,20225.02005568283,False,-0.26252981690589244,0.15,376669,0.0,0.0,17,0,0,3,12,12.0,7,10,10,144.0,24.0,10,3,10,634,2.3744571229908615,463.3987367510563
123,10,0,0,0,10.000000000000002,20,10.0,2.950228333460894,5,3.0,54.4645800549034,4,55.5,48.99999999999999,20,49.0,5,5.227000000000001,17175,1268,0,0.0,12680.000000000002,False,-0.4840712624511826,0,5.123000000000001,18040,1212,0,0.0,12120.000000000002,False,-0.47123612269077186,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,101144,0,554,0.5,30173.377350416486,False,0.42928257984048707,9,6.392000000000002,90624,0,4,0.4,195.99999999999997,False,-0.13159758782425576,8,11.026,66797,372,0,0.0,20260.823780424063,False,-0.26364112290406777,0.15,376171,0.0,0.0,13,0,0,2,12,11.5,5,7,11,115.0,24.0,7,3,11,520,1.921902812027838,465.3206395630841
124,11,0,0,0,10.000000000000002,20,10.0,3.0965106828111364,5,5.0,54.59714733764334,4,56.0,48.99999999999999,20,49.0,0,5.222000000000002,17105,1275,0,0.0,12750.000000000002,False,-0.48483917679582256,5,5.173000000000002,17790,1225,0,0.0,12250.000000000002,False,-0.47529509851244023,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,101343,0,555,0.5,30301.416772392055,False,0.43251691919917395,6,6.443000000000002,90620,0,2,0.2,97.99999999999999,False,-0.13210491050062217,10,11.118000000000004,66494,374,0,0.0,20419.33310427861,False,-0.26578284146511627,0.11666666666666665,375743,0.0,0.0,13,0,0,4,11,11.0,3,7,12,103.0,42.0,7,4,12,620,2.2690692900214344,467.58970885310555
125,12,0,0,0,10.000000000000002,20,10.0,2.958398576896254,7,1.7142857142857142,54.59714733764334,0,,49.0,20,49.0,0,5.222000000000002,17005,1285,0,0.0,12850.000000000002,False,-0.48593619728816534,7,5.238000000000002,17487,1235,0,0.0,12350.000000000002,False,-0.48084602220369477,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,101331,0,562,0.7,30683.596803755558,False,0.43471917957080924,4,6.477000000000003,90672,0,0,0.0,0.0,False,-0.13207619412271465,14,11.248000000000001,66174,374,0,0.0,20419.33310427861,False,-0.2688459217752532,0.11666666666666665,375060,0.0,0.0,12,0,0,3,10,10.0,5,8,10,126.0,36.0,8,4,10,298,2.3313864879892208,469.92109534109477
126,10,0,0,0,10.0,20,10.0,3.210498847210168,10,4.8,54.66135714909187,2,56.0,49.0,20,49.0,6,5.282000000000002,16703,1299,0,0.0,12990.0,False,-0.4910263723726359,4,5.271000000000002,17339,1241,0,0.0,12410.0,False,-0.4834349905656238,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,101395,0,570,1.0,31156.973574982367,False,0.43841672861242714,6,6.533000000000002,90476,0,2,0.2,98.0,False,-0.1334832966401838,14,11.374000000000004,65857,374,0,0.0,20443.34757376036,False,-0.2717653509440013,0.19999999999999998,374161,0.0,0.0,12,0,0,2,13,13.0,5,7,9,115.0,18.0,7,3,9,312,1.9857307369820774,471.90682607807685
127,9,0,0,0,10.0,20,10.0,3.1600009276247185,2,1.5,54.66135714909187,0,,49.0,20,49.0,1,5.286000000000001,16555,1311,0,0.0,13110.0,False,-0.49295712843915923,1,5.277,17232,1249,0,0.0,12490.0,False,-0.48490499802536313,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,101392,0,572,0.2,31266.296289280548,False,0.4390520055660933,8,6.607000000000002,90436,0,0,0.0,0.0,False,-0.1343352158514406,10,11.46,65664,374,0,0.0,20443.34757376036,False,-0.2736127712560526,0.03333333333333333,373670,0.0,0.0,11,0,0,3,15,15.0,2,5,11,61.0,16.0,5,4,11,298,2.099621649016626,474.0064477270935
128,11,0,0,0,10.0,20,10.0,2.8766904050750606,14,1.6428571428571428,54.738782888646924,4,55.5,49.0,20,49.0,5,5.335000000000001,16305,1322,0,0.0,13220.0,False,-0.49723550835929614,9,5.366000000000001,16874,1258,0,0.0,12580.0,False,-0.491772346307429,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,101591,4,578,1.0,31650.523271258222,False,0.443861507305974,10,6.699000000000002,90249,0,0,0.0,0.0,False,-0.13612520340767684,10,11.55,65260,378,0,0.0,20691.25993190854,False,-0.27629338598684533,0.16666666666666666,372670,0.0,0.0,12,0,0,4,13,13.0,5,9,9,131.0,6.0,9,2,9,422,1.9532861119951122,475.9597338390886
129,9,0,0,0,10.0,20,10.0,2.8650496247327366,9,2.7777777777777777,54.86251811247337,6,55.666666666666664,49.0,20,49.0,2,5.350000000000001,16147,1333,0,0.0,13330.0,False,-0.49949537057352233,7,5.427000000000001,16583,1267,0,0.0,12670.0,False,-0.49716968712975557,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,101900,3,582,1.0,31938.5806903337,False,0.4494323771862969,11,6.799000000000001,90039,0,0,0.0,0.0,False,-0.13813534986120418,9,11.63,64771,384,0,0.0,21067.206955189773,False,-0.27917484945348064,0.16666666666666666,371831,0.0,0.0,16,0,0,2,15,15.0,4,6,9,101.0,20.0,6,3,9,534,2.211044933006633,478.1707787720952
130,9,0,0,0,10.0,20,10.0,3.09310878726067,14,4.214285714285714,54.872000862539494,3,55.0,49.0,20,49.0,7,5.418000000000001,15836,1346,0,0.0,13460.0,False,-0.5048927113958489,7,5.490000000000001,16327,1274,0,0.0,12740.0,False,-0.5020185177059108,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,102006,7,589,1.0,32341.260269546587,False,0.4532117181880854,10,6.888000000000001,89679,0,3,0.3,147.0,False,-0.1408777639513736,10,11.721,64580,384,0,0.0,21070.848331215166,False,-0.2809856976585855,0.21666666666666667,370819,0.0,0.0,10,0,0,3,16,16.0,5,8,10,122.0,3.0,8,1,10,365,2.1309696059906855,480.3017483780859
131,10,0,0,0,10.0,20,10.0,2.963380530627404,9,1.8888888888888888,54.88111222858915,3,55.0,49.0,20,49.0,4,5.451000000000001,15643,1354,0,0.0,13540.0,False,-0.5082495941024179,5,5.533,16066,1286,0,0.0,12860.0,False,-0.5064285400851288,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,102154,6,596,1.0,32726.9231714229,False,0.45740290436309755,6,6.938000000000002,89743,0,0,0.0,0.0,False,-0.1409686991480808,11,11.821000000000003,64211,387,0,0.0,21238.990432464,False,-0.283713073454274,0.16666666666666666,370208,0.0,0.0,13,0,0,2,12,12.0,7,9,14,136.0,3.0,9,1,14,512,2.2592792799696326,482.56102765805554
132,14,0,0,0,10.0,20,10.0,2.99105120008508,9,3.2222222222222223,55.03392959648978,6,56.0,49.0,20,49.0,9,5.537000000000002,15306,1362,0,0.0,13620.0,False,-0.514765895826934,0,5.5280000000000005,15946,1298,0,0.0,12980.0,False,-0.5077449646759401,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,102461,5,600,1.0,33035.31301389429,False,0.46307419371315084,14,7.072000000000002,89236,0,3,0.3,147.0,False,-0.14511821575571934,6,11.870000000000001,63960,390,0,0.0,21463.232542631013,False,-0.2850424402094811,0.21666666666666667,369300,0.0,0.0,13,0,0,4,14,14.0,6,10,12,154.0,29.0,10,4,12,536,2.4761441600276157,485.03717181808315
133,12,0,0,0,10.0,20,10.0,2.8009075510166697,8,1.0,55.08044534062525,2,56.0,48.99999999999999,20,49.0,1,5.538000000000001,15228,1367,0,0.0,13670.0,False,-0.5159287375488174,7,5.598000000000001,15585,1313,0,0.0,13130.0,False,-0.514019921892141,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,102565,3,608,1.0,33497.31348975321,False,0.4671936737727844,3,7.088000000000002,89238,0,2,0.2,97.99999999999999,False,-0.14533358859002585,14,12.004000000000003,63633,390,0,0.0,21481.37368284385,False,-0.2880857007617314,0.19999999999999998,368640,0.0,0.0,13,0,0,4,12,11.5,4,8,10,131.0,37.0,8,4,10,410,2.101248113962356,487.1384199320455
134,10,0,0,0,10.0,20,10.0,2.8009075510166697,0,,55.08044534062525,0,,48.99999999999999,20,49.0,0,5.537000000000002,15098,1380,0,0.0,13800.0,False,-0.517354864188863,0,5.591000000000001,15515,1320,0,0.0,13200.0,False,-0.5147878362367809,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,102565,0,611,0.3,33654.15210312203,False,0.46815799180483536,10,7.185000000000002,89147,0,0,0.0,0.0,False,-0.14667368622571073,8,12.070000000000002,63498,390,0,0.0,21481.37368284385,False,-0.28937793776757037,0.049999999999999996,368214,0.0,0.0,13,0,0,2,11,11.0,4,6,13,98.0,23.0,6,4,13,298,2.008872681995854,489.14729261404136
135,13,0,0,0,10.0,20,10.0,2.9224473045980814,15,3.533333333333333,55.135350344406106,7,55.42857142857143,48.999999999999986,20,49.0,5,5.5870000000000015,14918,1385,0,0.0,13850.0,False,-0.5207556277151257,10,5.691000000000002,15080,1335,0,0.0,13350.0,False,-0.522686383781649,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,102900,5,614,1.0,33867.71734798834,False,0.47359056915180786,9,7.2650000000000015,88933,0,1,0.1,48.999999999999986,False,-0.14848760409686992,11,12.172000000000002,62948,396,0,0.0,21833.598736384818,False,-0.29295683575962084,0.18333333333333335,367170,0.0,0.0,17,0,0,4,14,14.0,4,8,13,124.0,27.0,8,5,13,588,2.4683808209956624,491.615673435037
136,13,0,0,0,10.0,20,10.0,2.8289613470450394,14,2.2857142857142856,55.187040968908725,5,55.6,48.99999999999999,20,49.0,5,5.6320000000000014,14690,1394,0,0.0,13940.0,False,-0.5247707227171003,9,5.771000000000002,14704,1346,0,0.0,13460.0,False,-0.5297292553424898,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,103146,9,619,1.0,34186.2390118779,False,0.47857403998891995,7,7.326000000000003,88706,0,3,0.3,146.99999999999997,False,-0.15019144251938354,12,12.281,62587,398,0,0.0,21964.44230562567,False,-0.2957861476709788,0.21666666666666667,366224,0.0,0.0,15,0,0,3,15,15.0,7,10,12,161.0,24.0,10,3,12,527,2.2076806579716504,493.8233540930087
137,12,0,0,0,10.0,20,10.0,2.948487420505409,5,5.0,55.17412696451807,3,55.0,49.0,20,49.0,0,5.627000000000002,14640,1399,0,0.0,13990.0,False,-0.5253192329632718,5,5.812000000000002,14434,1361,0,0.0,13610.0,False,-0.5340076352626267,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,103286,4,626,1.0,34550.79742947033,False,0.4825370902317381,8,7.399000000000001,88553,0,3,0.3,147.0,False,-0.15165597779266776,9,12.359,62426,398,0,0.0,21959.30253187819,False,-0.2973518592328984,0.21666666666666667,365730,0.0,0.0,13,0,0,3,12,11.5,7,10,13,159.0,21.0,10,2,13,463,2.133442392980214,495.9567964859889
138,13,0,0,0,10.0,20,10.0,2.948487420505409,0,,55.17412696451807,0,,48.99999999999999,20,49.0,0,5.627000000000002,14530,1410,0,0.0,14100.0,False,-0.5265259555048488,0,5.807000000000002,14344,1370,0,0.0,13700.0,False,-0.5349949537057352,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,103286,0,630,0.4,34759.69998764638,False,0.4838215220401026,7,7.461,88596,0,0,0.0,0.0,False,-0.15194792763472767,10,12.450000000000001,62244,398,0,0.0,21959.30253187819,False,-0.2990939861592888,0.06666666666666667,365391,0.0,0.0,12,0,0,4,8,7.666666666666666,7,11,16,181.0,15.0,11,2,16,298,2.220491134969052,498.17728762095794
139,16,0,0,0,10.0,20,10.0,2.952550990753926,7,3.0,55.222405697002024,5,55.6,48.99999999999999,20,49.0,5,5.677000000000001,14330,1417,0,0.0,14170.0,False,-0.5301461231295801,2,5.827000000000002,14162,1383,0,0.0,13830.0,False,-0.5375619816578173,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,103543,0,632,0.7,34900.56040050528,False,0.4878479138261045,7,7.524000000000002,88489,0,0,0.0,0.0,False,-0.1529721451134297,13,12.570000000000002,61682,403,0,0.0,22254.629495891815,False,-0.3030600675031502,0.11666666666666665,364597,0.0,0.0,14,0,0,10,12,12.0,5,15,16,237.0,3.0,15,1,16,478,3.1332141750026494,501.3105017959606
