index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
2276,213d1101-253b-443a-99ae-57470fb85eec,SELLER,00Ran@0,_SystemAgent,RandomAgent,107,3,10,38,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,107,,-1,-1
2277,a34658c2-bba2-464b-814d-a62d8e8faadd,SELLER,00Ran@0,_SystemAgent,RandomAgent,107,1,10,38,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,107,,-1,-1
2278,d01891da-2c2f-4f5d-94f5-454967b85485,SELLER,01Ran@0,_SystemAgent,RandomAgent,107,1,10,38,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,107,,-1,-1
2279,228b64da-79ed-42bc-a392-2d4ed714010a,SELLER,01Ran@0,_SystemAgent,RandomAgent,107,1,10,38,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,107,,-1,-1
2280,3c890430-4f04-446d-bcfe-4a52d1be8bb9,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,107,1,49,38,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
2281,72dddabf-0b80-423d-885b-99a74c7a34db,01Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,42,5,2,38,-1,38,03Dec@1|01Ran@0,"[quantity: (1, 5), time: (38, 42), unit_price: (1, 24)]",01Ran@0,03Dec@1,p1,03Dec@1,True,1,11,-1,01Ran@0:product(1.0),-1,-1
2282,e6e443c0-e142-4540-b849-aeebc38c8ff7,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,107,1,49,38,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
2283,4c80cb87-6fd4-4750-be76-92a505f82327,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,107,2,49,38,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,107,,-1,-1
2284,6606c7cb-bf4c-438e-8622-aa1ddba581a0,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,107,3,49,38,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,107,,-1,-1
2285,60df514f-d35e-4784-8bb8-9da584b1a4ad,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,107,3,49,38,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,107,,-1,-1
2286,5efe2c26-a9b8-463c-b9bf-03a5dfb324e9,01Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,41,5,1,38,-1,38,03Dec@1|01Ran@0,"[quantity: (1, 5), time: (38, 41), unit_price: (1, 24)]",01Ran@0,03Dec@1,p1,03Dec@1,True,1,8,-1,01Ran@0:product(1.0),-1,-1
2287,c384dc5c-305b-49e6-a9c0-e888c75b61d2,SELLER,01Ran@0,_SystemAgent,RandomAgent,107,1,10,38,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,107,,-1,-1
2288,9f996124-a1a8-49bf-8cdb-9f521b700545,SELLER,00Ran@0,_SystemAgent,RandomAgent,107,1,10,38,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,107,,-1,-1
2289,4e97f0ae-5c59-4702-8be1-2c4c617375c3,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,107,2,49,38,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
2290,3fe3109e-df7b-42d4-b37f-aebe62417ffe,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,107,1,49,38,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
2291,d64c1890-ef51-459d-b914-e43888224795,SELLER,01Ran@0,_SystemAgent,RandomAgent,107,1,10,38,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,107,,-1,-1
2292,7f13e65f-f373-4cfb-8684-ded7a7988c6f,SELLER,00Ran@0,_SystemAgent,RandomAgent,107,2,10,38,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,107,,-1,-1
2293,4711ca26-7948-42a8-baa0-8ac8810b6b33,SELLER,00Ran@0,_SystemAgent,RandomAgent,107,1,10,38,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,107,,-1,-1
2294,7febc3ff-8981-44a8-ae78-37d8003edaaf,SELLER,00Ran@0,_SystemAgent,RandomAgent,107,2,10,38,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,107,,-1,-1
2295,8fc89520-5c20-4e51-b5e9-5744fec915ee,SELLER,01Ran@0,_SystemAgent,RandomAgent,107,2,10,38,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,107,,-1,-1
2296,c26da725-7ec5-4e2c-ad0e-cd6fc36b64e9,SELLER,01Ran@0,_SystemAgent,RandomAgent,107,2,10,38,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,107,,-1,-1
2297,e2e66e45-4113-4726-af3a-6822eddc7be0,03Dec@1,05Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,48,3,56,38,-1,38,03Dec@1|05Buy@2,"[quantity: (1, 5), time: (43, 48), unit_price: (37, 74)]",03Dec@1,05Buy@2,p2,03Dec@1,False,2,17,48,,-1,-1
2298,d3cfbdff-f7e0-4b44-bf1b-aa3bc4e890dc,00Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,39,3,3,38,-1,38,03Dec@1|00Ran@0,"[quantity: (1, 5), time: (38, 40), unit_price: (1, 24)]",00Ran@0,03Dec@1,p1,03Dec@1,True,1,14,-1,00Ran@0:product(1.0),-1,-1
2299,269b1262-fd78-4349-a141-a2c0fc35ebca,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,107,2,49,38,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
2300,036f9f86-62a1-47d5-a27d-6fd7a84a9d3f,SELLER,01Ran@0,_SystemAgent,RandomAgent,107,2,10,38,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,107,,-1,-1
2301,3693d5da-4232-42e7-87db-a6a846084c43,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,107,2,49,38,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
2302,f7c58e78-362f-4d1f-8c3f-e626a6905838,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,107,2,49,38,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,107,,-1,-1
2303,14c4d0e5-dd16-4e20-9237-2ac81c2e2b9b,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,107,1,49,38,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,107,,-1,-1
2304,ba9db250-154d-4bc7-a1b7-2b4f07721d46,SELLER,00Ran@0,_SystemAgent,RandomAgent,108,1,10,39,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,108,,-1,-1
2305,d0baa4d8-ebb3-4973-8eca-9075e8dd7b17,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,108,2,49,39,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,108,,-1,-1
2306,a1a59ad5-8319-42e4-89de-7f1651383d6b,SELLER,01Ran@0,_SystemAgent,RandomAgent,108,2,10,39,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,108,,-1,-1
2307,cf55331f-6b85-424d-a797-2d9b7a73ab3e,SELLER,01Ran@0,_SystemAgent,RandomAgent,108,2,10,39,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,108,,-1,-1
2308,2a8cd800-3b7e-4b4c-b559-17ec44e64240,SELLER,01Ran@0,_SystemAgent,RandomAgent,108,3,10,39,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,108,,-1,-1
2309,857b56d0-aafa-43fe-90f4-e4c8e1e74475,00Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,40,5,1,39,-1,39,03Dec@1|00Ran@0,"[quantity: (1, 5), time: (39, 42), unit_price: (1, 24)]",00Ran@0,03Dec@1,p1,03Dec@1,True,1,7,-1,00Ran@0:product(1.0),-1,-1
2310,575fdd16-51c8-49d7-8314-23653172d1ea,SELLER,01Ran@0,_SystemAgent,RandomAgent,108,1,10,39,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,108,,-1,-1
2311,7bb4b375-912c-4ad8-9b63-6dce54cec3e4,01Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,41,5,5,39,-1,39,03Dec@1|01Ran@0,"[quantity: (1, 5), time: (39, 43), unit_price: (1, 24)]",01Ran@0,03Dec@1,p1,03Dec@1,True,1,14,-1,01Ran@0:product(1.0),-1,-1
2312,d881f17f-ca59-45ee-a816-1cb966f379ce,SELLER,00Ran@0,_SystemAgent,RandomAgent,108,2,10,39,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,108,,-1,-1
2313,b20f1c59-1410-4e72-949e-ac1c3601e27e,SELLER,00Ran@0,_SystemAgent,RandomAgent,108,2,10,39,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,108,,-1,-1
2314,8fbe387d-d345-4a3b-a8fd-45ca500bce1e,SELLER,01Ran@0,_SystemAgent,RandomAgent,108,1,10,39,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,108,,-1,-1
2315,191deeb6-3eb7-49ee-af57-b96fe1d5e851,03Dec@1,05Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,49,3,56,39,-1,39,03Dec@1|05Buy@2,"[quantity: (1, 5), time: (44, 49), unit_price: (37, 74)]",03Dec@1,05Buy@2,p2,03Dec@1,False,2,17,49,,-1,-1
2316,54be8bba-046c-4b49-a9e2-fa39074e846e,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,108,3,49,39,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,108,,-1,-1
2317,d9a236c0-a814-4d33-9d3f-4e2264efca1d,SELLER,00Ran@0,_SystemAgent,RandomAgent,108,1,10,39,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,108,,-1,-1
2318,1128aa5f-907b-4416-940f-90feba01dc7f,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,108,2,49,39,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,108,,-1,-1
2319,6c801811-e2c3-45f0-ac63-9866f7f1ecbd,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,108,1,49,39,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,108,,-1,-1
2320,58b79bd7-4a7a-4c99-aa3d-674699d3f892,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,108,1,49,39,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,108,,-1,-1
2321,4a052e17-ee1c-4b00-8b3f-2c7a36f939ae,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,108,2,49,39,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
2322,e9edc582-ba55-41c8-8ebd-eb4a8345e5a1,01Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,41,5,5,39,-1,39,03Dec@1|01Ran@0,"[quantity: (1, 5), time: (39, 41), unit_price: (1, 24)]",01Ran@0,03Dec@1,p1,03Dec@1,True,1,13,-1,01Ran@0:product(1.0),-1,-1
2323,518b14cd-cddb-496d-a605-7d295885a492,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,108,2,49,39,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
2324,d967cf04-ef9b-4afe-9afc-d4659ffc57f1,01Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,40,5,3,39,-1,39,03Dec@1|01Ran@0,"[quantity: (1, 5), time: (39, 40), unit_price: (1, 24)]",01Ran@0,03Dec@1,p1,03Dec@1,True,1,12,-1,01Ran@0:product(1.0),-1,-1
2325,f10f7489-c91b-43e4-85ae-fa1dacaed7ac,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,108,2,49,39,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
2326,c548b49b-65c2-43ec-9962-d4bf856bc57c,SELLER,01Ran@0,_SystemAgent,RandomAgent,108,1,10,39,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,108,,-1,-1
2327,52661218-dce4-4998-86fa-ff7d87a08903,SELLER,00Ran@0,_SystemAgent,RandomAgent,108,3,10,39,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,108,,-1,-1
2328,e11a585e-b2a0-4b35-b6ac-f5777361500e,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,108,3,49,39,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
2329,b2551dbc-66b3-4f51-9acd-217427dcb65b,SELLER,01Ran@0,_SystemAgent,RandomAgent,108,1,10,39,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,108,,-1,-1
2330,bea2440c-6ef3-4042-b7ce-f6b77cab3618,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,108,2,49,39,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,108,,-1,-1
2331,c866e2a4-a9b7-49d2-9b28-3880da0ba528,00Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,43,3,1,39,-1,39,03Dec@1|00Ran@0,"[quantity: (1, 5), time: (39, 43), unit_price: (1, 24)]",00Ran@0,03Dec@1,p1,03Dec@1,True,1,9,-1,00Ran@0:product(1.0),-1,-1
2332,86bd9a6e-5c4c-4d1e-a959-d3c5acc9f749,SELLER,01Ran@0,_SystemAgent,RandomAgent,109,2,10,40,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,109,,-1,-1
2333,3e08753f-85ef-4ac3-9ba7-f97f7993760d,01Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,42,3,2,40,-1,40,03Dec@1|01Ran@0,"[quantity: (1, 5), time: (40, 42), unit_price: (1, 24)]",01Ran@0,03Dec@1,p1,03Dec@1,True,1,10,-1,01Ran@0:product(1.0),-1,-1
2334,9d5b2b75-156c-4e81-b0d1-e54a5961b659,01Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,43,5,3,40,-1,40,03Dec@1|01Ran@0,"[quantity: (1, 5), time: (40, 44), unit_price: (1, 24)]",01Ran@0,03Dec@1,p1,03Dec@1,True,1,12,-1,01Ran@0:product(1.0),-1,-1
2335,275ed2dc-db50-4ac3-a849-69b53d51b543,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,109,4,49,40,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,109,,-1,-1
2336,852806be-f4bd-437f-909f-257651432d5d,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,109,1,49,40,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
2337,15e37e80-a27d-4053-8b81-6ee5afa79a62,SELLER,01Ran@0,_SystemAgent,RandomAgent,109,2,10,40,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,109,,-1,-1
2338,e95ae172-3f1d-4b43-988c-3abde1d5e55c,SELLER,00Ran@0,_SystemAgent,RandomAgent,109,2,10,40,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,109,,-1,-1
2339,14b379e7-d3ff-4458-9e97-5c572cfde46b,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,109,4,49,40,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
2340,490b79be-3ea3-42aa-a4f4-0b563c202585,SELLER,00Ran@0,_SystemAgent,RandomAgent,109,1,10,40,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,109,,-1,-1
2341,279fbb07-2f15-4c00-8bf8-d06268bd6dea,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,109,1,49,40,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
2342,f1a4cfb8-a3ce-43ef-8957-c4978080d2db,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,109,2,49,40,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,109,,-1,-1
2343,6b558d02-537d-45fa-8099-a45ace953808,SELLER,00Ran@0,_SystemAgent,RandomAgent,109,3,10,40,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,109,,-1,-1
2344,a943ecad-2fd4-4d06-8e55-b0a547b5983c,03Dec@1,05Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,50,1,56,40,-1,40,03Dec@1|05Buy@2,"[quantity: (1, 2), time: (45, 50), unit_price: (37, 74)]",03Dec@1,05Buy@2,p2,03Dec@1,False,2,17,50,,-1,-1
2345,20d53446-cda2-465e-9216-e257f10497e9,SELLER,00Ran@0,_SystemAgent,RandomAgent,109,2,10,40,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,109,,-1,-1
2346,ad0f8da5-8876-40ab-b7ce-d667133b0961,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,109,1,49,40,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
2347,123554db-d8f1-4c5f-8fdc-3d7dfedd99de,SELLER,00Ran@0,_SystemAgent,RandomAgent,109,1,10,40,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,109,,-1,-1
2348,c325644f-b3da-4328-ae3f-068c1e44f468,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,109,2,49,40,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,109,,-1,-1
2349,a3390a35-d701-49d5-8e17-e753aebd7344,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,109,2,49,40,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
2350,7b80a9b5-9c4d-4ec5-87ae-c49d7dc8a41f,SELLER,01Ran@0,_SystemAgent,RandomAgent,109,3,10,40,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,109,,-1,-1
2351,be83a175-8339-4f2f-a865-41e741d4e9dc,SELLER,01Ran@0,_SystemAgent,RandomAgent,109,2,10,40,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,109,,-1,-1
2352,e14cc214-c789-4d9d-ab62-f23b15e51f4d,SELLER,01Ran@0,_SystemAgent,RandomAgent,109,1,10,40,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,109,,-1,-1
2353,38741f8a-5a93-476c-9665-6a106bbbf383,SELLER,01Ran@0,_SystemAgent,RandomAgent,109,1,10,40,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,109,,-1,-1
2354,f4330b32-5a76-4d87-9ffd-b53a11453d50,00Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,42,1,10,40,-1,40,03Dec@1|00Ran@0,"[quantity: (1, 5), time: (40, 42), unit_price: (1, 24)]",00Ran@0,03Dec@1,p1,03Dec@1,True,1,17,-1,00Ran@0:product(1.0),-1,-1
2355,82c847a1-0db4-4c37-b466-ac9cd20fe62b,03Dec@1,04Ind@2,DecentralizingAgent,IndDecentralizingAgent,45,1,55,40,-1,40,03Dec@1|04Ind@2,"[quantity: (1, 2), time: (45, 50), unit_price: (37, 74)]",03Dec@1,04Ind@2,p2,03Dec@1,False,2,17,45,,-1,-1
2356,0865dc85-3acc-4883-9d78-e076335b8c53,00Ran@0,03Dec@1,RandomAgent,DecentralizingAgent,43,1,1,40,-1,40,03Dec@1|00Ran@0,"[quantity: (1, 5), time: (40, 44), unit_price: (1, 24)]",00Ran@0,03Dec@1,p1,03Dec@1,True,1,9,-1,00Ran@0:product(1.0),-1,-1
2357,eaf83d4c-ca55-4c35-9a00-045f2de1ac58,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,109,2,49,40,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,109,,-1,-1
2358,65d4ac7a-1182-48b3-a088-04a3b6b06b1d,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,109,1,49,40,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,109,,-1,-1
2359,5993f949-fb73-4877-accc-50dc6bdab6b5,SELLER,00Ran@0,_SystemAgent,RandomAgent,110,3,10,41,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,110,,-1,-1
2360,b0063fde-6faa-4be1-988c-13a1f66f12d0,SELLER,01Ran@0,_SystemAgent,RandomAgent,110,3,10,41,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,110,,-1,-1
2361,bd3a009e-044c-4048-a314-e4ec5c530c76,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,110,1,49,41,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,110,,-1,-1
2362,94f0b254-6eae-4ff5-a6d0-9032880b522d,SELLER,00Ran@0,_SystemAgent,RandomAgent,110,2,10,41,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,110,,-1,-1
2363,974807f7-fe55-4b14-b4dd-48ca6fb92243,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,110,1,49,41,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,110,,-1,-1
2364,39e0e16c-22a5-4177-97fd-aad594d46033,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,110,1,49,41,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,110,,-1,-1
2365,55498ed4-92c7-4fc6-a2ba-bc47d81b1754,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,110,4,49,41,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,110,,-1,-1
2366,fb9a8ee4-1ab9-4364-ad7f-547ccf41f36e,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,110,1,49,41,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
2367,76a944fc-2667-4415-9872-f2822676683b,SELLER,01Ran@0,_SystemAgent,RandomAgent,110,1,10,41,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,110,,-1,-1
2368,6d3b0eab-b88f-44eb-9666-77945780000c,SELLER,01Ran@0,_SystemAgent,RandomAgent,110,1,10,41,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,110,,-1,-1
2369,38764950-2da7-481a-875e-325b6633897a,03Dec@1,04Ind@2,DecentralizingAgent,IndDecentralizingAgent,46,2,55,41,-1,41,03Dec@1|04Ind@2,"[quantity: (1, 4), time: (46, 51), unit_price: (37, 74)]",03Dec@1,04Ind@2,p2,03Dec@1,False,2,17,46,,-1,-1
2370,4872d113-0e2a-4bb2-87ce-10c317de9eb0,SELLER,00Ran@0,_SystemAgent,RandomAgent,110,2,10,41,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,110,,-1,-1
2371,4dbeefdf-e3c3-4fc6-9660-b41b17c41837,03Dec@1,05Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,50,1,56,41,-1,41,03Dec@1|05Buy@2,"[quantity: (1, 2), time: (45, 50), unit_price: (37, 74)]",03Dec@1,05Buy@2,p2,03Dec@1,False,2,17,50,,-1,-1
2372,6accdc51-229b-4952-a85c-446b6eeb2e70,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,110,1,49,41,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,110,,-1,-1
2373,3939fc01-b1a7-4695-858b-014bfe13d023,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,110,1,49,41,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,110,,-1,-1
2374,dbc84189-0d33-43b5-8306-bd1f401e2690,SELLER,01Ran@0,_SystemAgent,RandomAgent,110,4,10,41,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,110,,-1,-1
2375,1f8b23d8-fb50-41da-a951-de0072ad1aa8,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,110,2,49,41,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
2376,87ac74eb-3a9c-404b-a76c-9fdd8f19f82b,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,110,3,49,41,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,110,,-1,-1
2377,22c863f3-04ea-48e5-9a3d-e278bf142fb0,03Dec@1,05Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,51,2,56,41,-1,41,03Dec@1|05Buy@2,"[quantity: (1, 4), time: (46, 51), unit_price: (37, 74)]",03Dec@1,05Buy@2,p2,03Dec@1,False,2,17,51,,-1,-1
2378,10c6ffab-be46-406c-889a-9c78828386ff,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,110,2,49,41,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,110,,-1,-1
