index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
98,12,0,0,0,9.999999999999998,9,10.0,2.627706615045208,3,3.0,30.554414056677754,16,14.0,35.99999999999999,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,3,7.5740000000000025,23091.0,1019,0,0.0,10189.999999999998,False,-0.4709338338808071,0,0.9740000000000002,93588,0,9,0.3,274.9897265100998,False,0.14983677082214952,0,1.0010000000000003,90604,0,14,0.0,427.76179679348854,False,0.11416577802528151,0,3.602000000000001,103382,6,192,1.0,7095.326484340065,False,-0.0334915420782751,11,8.860000000000001,78192,553,0,0.0,16896.590973342798,False,-0.21688167861281332,0.21666666666666667,442667,0.0,0.0,12,0,0,17,6,6.0,15,32,16,104.0,26.0,8,4,16,638,1.3923903182148933,175.11505807377398
99,16,0,0,0,10.0,10,10.0,2.652700014196929,14,2.7857142857142856,31.098683968979625,10,36.8,35.99999999999999,15,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,14,7.711,22648.0,1029,0,0.0,10290.0,False,-0.4783106522759268,0,0.9740000000000002,93844,0,8,0.4,248.789471751837,False,0.1528166985950034,0,1.0010000000000003,90677,0,19,1.0,590.8749954106129,False,0.11606189883336575,0,3.6020000000000008,103434,0,199,1.0,7163.999999999998,False,-0.03271116735210376,12,8.969000000000001,77694,559,0,0.0,17384.16433865961,False,-0.21917944439526546,0.39999999999999997,442107,0.0,0.0,11,0,0,13,9,9.0,23,36,16,182.0,68.0,12,4,16,576,1.4511250453069806,176.56618311908096
100,16,0,0,0,10.0,8,10.0,2.7913360874138236,5,5.0,32.23147646008012,13,41.23076923076923,35.99999999999999,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,5,7.747000000000001,22478.0,1037,0,0.0,10370.0,False,-0.4807508212106992,0,0.9740000000000002,94165,0,5,0.5,161.15738230040057,False,0.15621722802961782,0,1.0010000000000003,90867,0,14,0.0,451.24067044112167,False,0.11753631778413685,0,3.6020000000000008,103306,0,202,1.0,7271.999999999998,False,-0.03338003344330456,13,9.087000000000002,77318,562,0,0.0,18114.089770565024,False,-0.2192792074363221,0.25,441944,0.0,0.0,13,0,0,12,8,8.0,21,33,9,194.0,39.0,13,3,9,868,1.3991771442815661,177.96536026336253
101,9,0,0,0,10.0,11,10.0,2.8310675642526437,12,3.0833333333333335,32.23147646008012,0,,35.99999999999999,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,12,7.862000000000001,22084.0,1048,0,0.0,10480.0,False,-0.48711403097137496,0,0.9740000000000002,94150,0,10,0.5,322.31476460080114,False,0.15702175608867897,0,1.0010000000000003,90845,0,21,0.7,676.8610056616825,False,0.11865038893452307,0,3.6020000000000008,103738,0,190,0.0,6839.999999999999,False,-0.031427667555475214,8,9.154,77224,562,0,0.0,18114.089770565024,False,-0.22012884814676634,0.19999999999999998,441851,0.0,0.0,9,0,0,8,7,7.0,22,30,10,67.0,12.0,7,2,10,542,1.137879492715001,179.10323975607753
102,10,0,0,0,10.0,11,10.0,2.6816297989089923,13,1.7692307692307692,31.68794915147026,10,26.0,35.999999999999986,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,13,7.98,21658.0,1059,0,0.0,10590.0,False,-0.49407789770061006,0,0.9740000000000002,94135,0,15,0.5,475.3192372720539,False,0.1577762736607619,0,1.0010000000000003,91097,0,19,0.8,602.071033877935,False,0.12128319163974588,0,3.6020000000000008,103838,0,190,1.0,6839.999999999997,False,-0.03052379445925792,10,9.246,77091,562,0,0.0,17808.627423126287,False,-0.22271149535352158,0.3833333333333333,441629,0.0,0.0,13,0,0,11,7,7.0,20,31,11,101.0,19.0,8,2,11,730,1.2107063075527549,180.31394606363028
103,11,0,0,0,10.0,8,10.0,2.5790532157317005,13,1.9230769230769231,31.671343513364146,10,31.5,35.999999999999986,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,13,8.097000000000001,21292.0,1067,0,0.0,10670.0,False,-0.5001970905678086,0,0.9740000000000002,94236,2,20,1.0,638.5849766987462,False,0.16001683786864962,0,1.0010000000000001,91286,0,15,0.1,475.0701527004622,False,0.12282283683813715,0,3.602000000000001,103900,0,188,0.5,6767.999999999997,False,-0.030288787454241423,13,9.366000000000001,76762,567,0,0.0,17957.651772077472,False,-0.225011742341585,0.26666666666666666,441286,0.0,0.0,10,0,0,14,7,7.0,19,33,11,130.0,39.0,8,3,11,647,1.337909129448235,181.65185519307852
104,11,0,0,0,10.0,9,10.0,2.6324111175964315,18,2.888888888888889,31.616209954747106,1,26.0,35.999999999999986,10,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,18,8.264000000000001,20728.0,1076,0,0.0,10760.0,False,-0.5099389957766307,0,0.9740000000000002,94235,1,29,1.0,919.5024998052626,False,0.16172773640571492,0,1.0010000000000001,91261,0,24,0.9,758.7890389139305,False,0.12425648394662096,0,3.602000000000001,103900,0,188,0.0,6767.999999999997,False,-0.030288787454241423,10,9.453000000000001,76599,568,0,0.0,17958.007254296357,False,-0.22648344893435007,0.31666666666666665,440533,0.0,0.0,6,0,0,15,10,10.0,18,33,12,122.0,18.0,9,2,12,116,1.4321921532973647,183.08404734637588
105,12,0,0,0,9.999999999999998,13,10.0,2.6324111175964315,0,,30.055396149929745,9,14.0,35.99999999999998,11,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,8.246,20598.0,1089,0,0.0,10889.999999999998,False,-0.5111590802440169,0,0.9740000000000002,94361,0,21,0.1,631.1633191485247,False,0.16150482946773806,0,1.0010000000000001,91261,0,24,0.0,721.3295075983139,False,0.12402670470359152,0,3.602000000000001,103774,0,197,0.9,7091.999999999995,False,-0.0299633931396032,11,9.553000000000003,76441,568,0,0.0,17071.465013160094,False,-0.23191817682848972,0.16666666666666666,440245,0.0,0.0,9,0,0,10,6,6.0,20,30,19,86.0,41.0,7,5,19,256,1.3907196568325162,184.4747670032084
106,19,0,0,0,9.999999999999998,9,10.0,2.6066166466039005,4,2.0,30.838724724324376,10,38.0,35.99999999999998,5,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,4,8.286,20424.0,1098,0,0.0,10979.999999999998,False,-0.5135804786485219,0,0.9740000000000002,94543,0,20,0.4,616.7744944864875,False,0.16364936754395967,0,1.0010000000000003,91451,0,19,0.0,585.9357697621631,False,0.12552713569635252,0,3.602000000000001,103394,0,207,1.0,7451.999999999995,False,-0.03177113933203778,5,9.592000000000002,76392,568,0,0.0,17516.395643416246,False,-0.23035027051377846,0.2333333333333333,440014,0.0,0.0,6,0,0,20,4,4.0,19,39,14,205.0,23.0,15,4,14,470,1.6401763204485178,186.11494332365692
107,14,0,0,0,9.999999999999998,13,10.0,2.4939980383501155,10,1.5,28.32733254683767,16,14.0,35.999999999999986,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,10,8.382,20050.0,1111,0,0.0,11109.999999999998,False,-0.5193805725011732,0,0.9740000000000002,94645,0,17,0.5,481.5646532962404,False,0.16407133092855178,0,1.0010000000000003,91558,0,16,0.5,453.2373207494027,False,0.12602584478818707,0,3.6020000000000008,103494,6,208,1.0,7657.963995281023,False,-0.029936439665200775,11,9.697000000000001,76226,568,0,0.0,16089.924886603796,False,-0.23829744255161667,0.3333333333333333,439783,0.0,0.0,13,0,0,20,10,10.0,15,35,19,114.0,25.0,11,3,19,678,1.83737035933882,187.95231368299574
108,19,0,0,0,10.0,11,10.0,2.460958176206881,2,1.0,28.686719569454464,15,31.0,35.999999999999986,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,2,8.392,19896.0,1122,0,0.0,11220.0,False,-0.5212388549976537,0,0.9740000000000002,95040,0,7,0.0,200.80703698618126,False,0.1671950573963721,0,1.0010000000000003,91626,0,13,0.2,372.927354402908,False,0.12636745113850045,0,3.6020000000000008,103630,6,207,1.0,7624.120317416724,False,-0.028860124203838156,9,9.776000000000003,75907,573,0,0.0,16437.490313297407,False,-0.2396100225367316,0.19999999999999998,439909,0.0,0.0,16,0,0,21,6,6.0,15,36,17,161.0,60.0,12,7,17,971,1.5877587851136923,189.54007246810943
109,17,0,0,0,10.0,8,10.0,2.5527646117057747,10,3.3,29.128542912847863,5,38.0,35.99999999999998,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,10,8.49,19588.0,1130,0,0.0,11300.0,False,-0.5262693571093383,0,0.9740000000000002,95031,0,10,0.3,291.28542912847865,False,0.16763964464820194,0,1.0010000000000003,91792,0,15,0.7,436.9281436927179,False,0.12879654617536515,0,3.6020000000000008,103656,1,211,1.0,7625.128542912843,False,-0.028620560659317427,14,9.907000000000002,75663,573,0,0.0,16690.655089061824,False,-0.24067132874288505,0.3333333333333333,439540,0.0,0.0,10,0,0,17,10,10.0,15,32,20,122.0,33.0,10,7,20,486,1.704187911003828,191.24426037911326
110,20,0,0,0,10.0,12,10.0,2.286808563948182,17,1.0,29.636480474074403,6,37.666666666666664,35.99999999999998,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,17,8.65,19042.0,1142,0,0.0,11420.0,False,-0.5353918348193336,0,0.9740000000000002,95054,3,19,1.0,569.9535546992581,False,0.16963118040717476,0,1.0010000000000003,91978,0,14,0.4,414.91072663704165,False,0.1309433624904128,0,3.6020000000000008,103862,0,206,0.6,7415.999999999995,False,-0.027703710399059972,9,9.983,75512,574,0,0.0,17011.339792118706,False,-0.24058688574086545,0.3333333333333333,439258,0.0,0.0,16,0,0,26,7,7.0,10,36,15,174.0,62.0,13,7,15,742,1.5350253833457828,192.77928576245904
111,15,0,0,0,10.0,12,10.0,2.286808563948182,0,,29.636480474074403,0,,35.99999999999998,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,8.633000000000001,18922.0,1154,0,0.0,11540.0,False,-0.5365180666353825,0,0.9740000000000002,95054,0,22,0.3,652.0025704296369,False,0.1701344744971884,0,1.0010000000000001,91978,0,14,0.0,414.91072663704165,False,0.1309433624904128,0,3.602000000000001,104222,0,196,0.0,7055.999999999995,False,-0.026076738825868848,10,10.074000000000002,75369,574,0,0.0,17011.339792118706,False,-0.24187942426845618,0.049999999999999996,439355,0.0,0.0,14,0,0,8,6,6.0,24,32,16,105.0,43.0,8,7,16,480,1.3882466834038496,194.1675324458629
112,16,0,0,0,9.999999999999998,12,10.0,2.236504237113292,19,2.0,30.409151691821105,7,40.42857142857143,35.99999999999998,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,19,8.823,18355.0,1166,0,0.0,11659.999999999998,False,-0.5460347254809949,0,0.9740000000000002,95337,0,15,0.0,456.1372753773166,False,0.1724049052616628,0,1.0010000000000001,91940,9,24,1.0,749.9481787377262,False,0.13253231535686597,0,3.602000000000001,104618,0,185,0.0,6659.999999999996,False,-0.02428707009535861,9,10.154000000000002,74971,581,0,0.0,17667.717132948062,False,-0.24251043009468953,0.16666666666666666,439031,0.0,0.0,15,0,0,18,7,7.0,15,33,20,114.0,25.0,10,6,20,799,1.6265540784224868,195.79408652428538
113,20,0,0,0,9.999999999999998,9,10.0,2.2049689712485163,15,2.0,30.607907919752748,14,31.857142857142858,35.99999999999998,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,15,8.953999999999999,17880.0,1175,0,0.0,11749.999999999998,False,-0.5541060534960113,0,0.9740000000000002,95588,0,11,0.5,336.68698711728024,False,0.17475149049905095,0,1.0010000000000001,92105,9,29,1.0,907.4740504140664,False,0.13552283130345275,0,3.602000000000001,104568,4,184,1.0,6746.431631679007,False,-0.024348390510783177,9,10.235000000000003,74852,581,0,0.0,17783.194501376347,False,-0.24306415464646647,0.4166666666666667,438803,0.0,0.0,12,0,0,17,8,8.0,16,33,19,161.0,60.0,12,8,19,932,1.6192277539521456,197.41331427823752
114,19,0,0,0,9.999999999999998,9,10.0,2.1953229739711175,5,2.0,30.864239459180574,26,31.76923076923077,35.99999999999998,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,5,8.989,17685.0,1184,0,0.0,11839.999999999998,False,-0.5569216330361333,8,1.0540000000000003,95896,0,0,0.0,0.0,False,0.1764648149965649,0,1.0010000000000003,92345,4,32,1.0,996.4369545896628,False,0.13901288739443074,0,3.602000000000001,104638,8,183,1.0,6834.913915673441,False,-0.02331579556345892,9,10.316000000000003,74233,593,0,0.0,18302.49399929408,False,-0.2463122248868166,0.3333333333333333,438607,0.0,0.0,14,0,0,8,8,7.333333333333333,22,30,21,99.0,76.0,7,12,21,941,1.3530374439433217,198.76635172218084
115,21,0,0,0,9.999999999999998,10,10.0,2.023982820016189,16,1.0,32.20692471699312,8,50.0,35.99999999999998,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,16,9.144,17233.0,1194,0,0.0,11939.999999999998,False,-0.5644673862036602,0,1.0460000000000003,95880,6,10,1.0,334.2131440900283,False,0.17831861041374292,0,1.0010000000000003,92745,0,28,0.4,901.7938920758074,False,0.14333959350816936,0,3.6020000000000008,105142,0,177,0.8,6371.999999999996,False,-0.020852352329732905,6,10.367000000000003,73767,601,0,0.0,19356.361754912865,False,-0.24576145995881568,0.3666666666666667,438577,0.0,0.0,15,0,0,21,5,5.0,15,36,26,151.0,38.0,13,8,26,1004,1.6409644652158022,200.40731618739665
116,26,0,0,0,9.999999999999996,10,10.0,2.012644016849456,11,1.9090909090909092,30.09126342698733,12,12.0,35.99999999999998,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,11,9.238,16866.0,1204,0,0.0,12039.999999999996,False,-0.5704176442984514,0,1.046,95869,2,20,1.0,605.8505565734455,False,0.17984990281537352,0,1.0010000000000003,92879,0,21,0.5,631.9165319667339,False,0.14332807765707342,0,3.6020000000000008,105394,2,176,1.0,6396.1825268539715,False,-0.018465302450155995,9,10.451000000000002,73652,601,0,0.0,18084.849319619385,False,-0.25254734342830304,0.4166666666666667,438470,0.0,0.0,11,0,0,10,7,7.0,24,34,22,156.0,83.0,13,13,22,640,1.5105630895122886,201.91787927690893
117,22,0,0,0,9.999999999999996,10,10.0,2.012644016849456,0,,29.6855028895978,10,25.5,35.99999999999998,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,9.227,16766.0,1214,0,0.0,12139.999999999996,False,-0.5713561708118254,0,1.0460000000000003,95934,0,17,0.2,504.6535491231626,False,0.18002658227698484,0,1.0010000000000003,93069,0,16,0.0,474.9680462335648,False,0.14469629040039228,0,3.6020000000000008,105427,2,178,1.0,6467.371005779192,False,-0.017845297574098657,12,10.562000000000001,73457,601,0,0.0,17840.987236648278,False,-0.2554119978458522,0.19999999999999998,438463,0.0,0.0,11,0,0,13,8,8.0,20,33,17,184.0,87.0,13,9,17,643,1.5234988499432802,203.44137812685221
118,17,0,0,0,9.999999999999996,11,10.0,2.0595212078584133,5,3.0,30.16822482005781,5,40.0,35.99999999999998,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,5,9.277000000000001,16556.0,1225,0,0.0,12249.999999999996,False,-0.5742656030032849,0,1.046,96134,0,12,0.0,362.0186978406937,False,0.18160527712386326,0,1.0010000000000003,93054,0,21,0.5,633.5327212212139,False,0.1454849146212902,0,3.6020000000000008,105659,0,173,0.7,6227.999999999996,False,-0.01683011705156596,8,10.63,73356,601,0,0.0,18131.10311685474,False,-0.2550137699785116,0.19999999999999998,438569,0.0,0.0,14,0,0,11,6,6.0,22,33,19,148.0,63.0,11,6,19,742,1.3778150081634521,204.81919313501567
119,19,0,0,0,9.999999999999998,16,10.0,2.0582911988647177,2,2.0,32.28931568469842,14,46.857142857142854,35.99999999999998,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,2,9.292000000000002,16354.0,1241,0,0.0,12409.999999999998,False,-0.5765556076959174,0,1.0460000000000003,96536,0,5,0.2,161.4465784234921,False,0.18530674365997332,0,1.0010000000000001,93304,0,16,0.0,516.6290509551748,False,0.14783485284961217,0,3.602000000000001,105947,0,165,0.0,5939.999999999996,False,-0.01552853979301306,12,10.742000000000003,72505,615,0,0.0,19857.92914608953,False,-0.2549015720789554,0.03333333333333333,438456,0.0,0.0,17,0,0,12,9,9.0,23,35,18,182.0,78.0,13,6,18,1104,1.360305859707296,206.17949899472296
120,18,0,0,0,9.999999999999996,13,10.0,2.000840048924446,5,1.0,30.27606927810107,13,14.923076923076923,35.999999999999986,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,5,9.340000000000002,16114.0,1254,0,0.0,12539.999999999996,False,-0.5798404504927264,8,1.1260000000000001,96473,0,0,0.0,0.0,False,0.18354352733339876,0,1.0010000000000001,93299,0,21,0.5,635.7974548401224,False,0.1485044990605072,0,3.602000000000001,106235,2,163,1.0,5928.5521385562,False,-0.012977122345748621,8,10.81,72358,616,0,0.0,18650.058675310258,False,-0.2616890736416584,0.25,438289,0.0,0.0,15,0,0,13,8,7.583333333333334,21,34,17,127.0,61.0,10,8,17,562,1.274451319128275,207.45395031385124
121,17,0,0,0,9.999999999999996,10,10.0,2.0118989445527817,7,2.142857142857143,29.315982097498146,6,13.166666666666666,35.999999999999986,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,7,9.405000000000001,15854.0,1264,0,0.0,12639.999999999996,False,-0.5837822618488973,0,1.1180000000000003,96473,0,0,0.0,0.0,False,0.18354352733339876,0,1.0010000000000001,93363,0,22,0.7,644.9516061449592,False,0.1493458116973265,0,3.602000000000001,106516,0,161,0.8,5795.999999999997,False,-0.011036290504813124,10,10.902000000000001,72229,616,0,0.0,18058.644972058857,False,-0.26552788461129456,0.25,438245,0.0,0.0,13,0,0,12,7,7.0,22,34,17,158.0,15.0,12,5,17,539,1.2641531229019165,208.71810343675315
122,17,0,0,0,9.999999999999996,9,10.0,1.9530017905852157,5,1.0,28.676834868971298,17,25.058823529411764,35.999999999999986,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,5,9.448,15654.0,1273,0,0.0,12729.999999999996,False,-0.5866916940403566,5,1.1680000000000001,96503,0,5,0.5,143.3841743448565,False,0.18479109931264634,0,1.0010000000000003,93599,0,10,0.0,286.768348689713,False,0.15004397112504733,0,3.602000000000001,106582,5,160,1.0,5903.384174344855,False,-0.009954425930560593,9,10.982000000000001,72014,618,0,0.0,17722.283949024262,False,-0.2689913501648471,0.25,438162,0.0,0.0,16,0,0,12,7,7.0,21,33,23,120.0,63.0,9,8,23,722,1.4319066405296326,210.1500100772828
123,23,0,0,0,9.999999999999998,11,10.0,2.026795492925641,11,2.5454545454545454,29.112869720861497,5,38.0,35.999999999999986,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,11,9.553,15281.0,1284,0,0.0,12839.999999999998,False,-0.5926607226654153,0,1.1630000000000003,96495,0,11,0.6,320.24156692947645,False,0.1857778091994398,0,1.0010000000000003,93769,0,10,0.5,291.128697208615,False,0.15215630028221994,0,3.6020000000000008,106860,0,157,1.0,5651.999999999998,False,-0.008577755683102092,7,11.043000000000001,71931,618,0,0.0,17991.753487492406,False,-0.26852373350435027,0.35000000000000003,438146,0.0,0.0,16,0,0,13,8,8.0,20,33,18,193.0,117.0,14,9,18,768,1.570224023424089,211.72023410070688
124,18,0,0,0,9.999999999999996,8,10.0,2.1435778225716633,5,4.0,28.316918036862624,5,13.0,35.999999999999986,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,5,9.592,15106.0,1292,0,0.0,12919.999999999995,False,-0.5951947442515252,0,1.1630000000000003,96495,0,11,0.0,311.48609840548886,False,0.1857241025763415,0,1.0010000000000003,93814,0,10,0.5,283.16918036862626,False,0.15265954203288243,0,3.6020000000000008,107119,0,153,0.5,5507.999999999998,False,-0.006887512993175758,11,11.146000000000003,71769,618,0,0.0,17499.855346781103,False,-0.27221107539756356,0.16666666666666666,438113,0.0,0.0,10,0,0,13,7,7.0,21,34,24,132.0,39.0,10,8,24,469,1.5442107981070876,213.26444489881396
125,24,0,0,0,9.999999999999998,10,10.0,2.1330764743721304,6,2.0,30.987005058252013,18,44.5,35.999999999999986,9,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,6,9.647,14871.0,1302,0,0.0,13019.999999999998,False,-0.5986672923510089,0,1.163,96839,0,9,0.6,278.88304552426814,False,0.18974435080432495,0,1.0010000000000003,94259,0,0,0.0,0.0,False,0.15638188242222004,0,3.6020000000000008,106729,0,163,1.0,5867.999999999997,False,-0.00878564649523207,9,11.225000000000001,71243,626,0,0.0,19397.86516646576,False,-0.2683876478218206,0.26666666666666666,437751,0.0,0.0,10,0,0,13,7,7.0,21,34,25,184.0,106.0,12,12,25,901,3.4136581709608436,216.6781030697748
126,25,0,0,0,9.999999999999998,11,10.0,2.1322868939483466,8,2.125,32.184715127445585,13,41.23076923076923,35.999999999999986,6,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,8,9.721,14575.0,1313,0,0.0,13129.999999999998,False,-0.6031909901454716,0,1.1630000000000003,97177,0,5,0.4,160.92357563722794,False,0.19316740833029014,5,1.0510000000000002,94285,0,4,0.4,128.73886050978234,False,0.15749054654842107,0,3.6020000000000008,106385,0,172,1.0,6191.999999999997,False,-0.010430695530347539,5,11.266000000000004,71038,629,0,0.0,20244.185815163273,False,-0.2664157553434118,0.3,437270,0.0,0.0,8,0,0,12,7,7.0,26,38,24,229.0,141.0,15,10,24,492,1.5270304046571255,218.20513347443193
127,24,0,0,0,9.999999999999998,11,10.0,2.12387677839128,5,2.0,31.622813904516683,10,26.0,35.99999999999998,13,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,5,9.763,14360.0,1324,0,0.0,13239.999999999998,False,-0.6061942749882684,0,1.1630000000000003,97247,0,0,0.0,0.0,False,0.19303906173324173,1,1.056,94434,0,5,0.5,158.1140695225834,False,0.15949868773630013,0,3.602000000000001,106125,0,182,1.0,6551.999999999996,False,-0.011153794007321373,13,11.391,70820,629,0,0.0,19890.749945940992,False,-0.2699835045603064,0.25,436796,0.0,0.0,7,0,0,14,8,7.2,26,40,19,219.0,109.0,15,9,19,180,1.4075586907565594,219.6126921651885
128,19,0,0,0,10.0,10,10.0,2.092993720717581,2,1.0,32.45776668190359,5,49.0,35.99999999999998,10,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,2,9.778,14216.0,1334,0,0.0,13340.0,False,-0.6079587048334115,5,1.213,97335,0,2,0.2,64.91553336380719,False,0.19451685355140236,0,1.0550000000000002,94434,0,5,0.0,162.28883340951796,False,0.1595242960141422,0,3.602000000000001,106125,0,182,0.0,6551.999999999996,False,-0.011153794007321373,10,11.478000000000002,70429,634,0,0.0,20578.22407632688,False,-0.2704107015125102,0.03333333333333333,436349,0.0,0.0,5,0,0,14,9,9.0,18,32,18,149.0,44.0,12,7,18,100,1.308763143606484,220.92145530879498
129,18,0,0,0,10.0,9,10.0,1.9882781466564996,12,1.4166666666666667,33.21855579046671,8,42.125,35.99999999999998,9,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,12,9.896,13822.0,1343,0,0.0,13430.0,False,-0.6145096198967621,1,1.2180000000000002,97449,0,2,0.2,66.43711158093342,False,0.19592475409498553,0,1.0550000000000002,94609,0,10,1.0,332.1855579046671,False,0.16271337691324378,0,3.602000000000001,105935,0,187,0.5,6731.999999999996,False,-0.012057667103538663,9,11.557999999999998,70171,637,0,0.0,21160.220038527295,False,-0.27011244163905046,0.2833333333333333,435796,0.0,0.0,7,0,0,17,8,7.333333333333334,14,31,19,154.0,36.0,12,6,19,280,1.345639145001769,222.26709445379674
130,19,0,0,0,10.0,10,10.0,1.9882781466564996,0,,32.413500090212395,4,14.0,35.99999999999998,9,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,9.884000000000002,13722.0,1353,0,0.0,13530.0,False,-0.6154481464101361,0,1.217,97449,0,2,0.0,64.82700018042479,False,0.19591487756514644,0,1.0550000000000002,94665,0,6,0.0,194.48100054127437,False,0.16255570345802625,0,3.602000000000001,105879,0,191,0.4,6875.999999999996,False,-0.011913047408143897,9,11.639000000000003,70052,637,0,0.0,20647.399557465294,False,-0.2735056738036549,0.06666666666666667,435577,0.0,0.0,7,0,0,14,5,5.0,19,33,17,118.0,53.0,10,9,17,156,1.2715226979926229,223.53861715178937
131,17,0,0,0,10.000000000000002,12,10.0,2.177826192618219,10,3.5,32.34241602486336,12,31.833333333333332,35.99999999999998,11,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,10,9.984000000000002,13382.0,1365,0,0.0,13650.000000000002,False,-0.6207038948850305,5,1.2670000000000001,97559,0,10,1.0,323.4241602486336,False,0.19885062420409652,0,1.0550000000000002,94735,0,1,0.0,32.34241602486336,False,0.16241990391614028,0,3.6020000000000008,105809,0,196,0.5,7055.999999999995,False,-0.011732272788900438,11,11.740000000000002,69571,644,0,0.0,20828.515920012003,False,-0.2770347723595065,0.25,434866,0.0,0.0,7,0,0,12,13,12.5,21,33,20,182.0,48.0,11,6,20,190,1.3440338196232915,224.88265097141266
