index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
102,19,0,0,0,10.0,20,10.0,34.327536551557316,9,35.0,38.081749149300215,37,46.270270270270274,50.00000000000002,6,50.0,0,0.6050000000000001,85571,3,70,1.0,2432.927558609012,False,0.3699678576054382,0,0.893,84658,33,54,1.0,2183.6869737840952,False,0.35358868961155554,0,0.2,94025,0,0,0.0,0.0,False,0.0,22,10.887000000000002,33127.0,1028,10,1.0,35669.525066493916,False,-0.45799773960917883,6,9.098000000000003,80608,1294,0,0.0,49277.78339919448,False,-0.20689295037303704,0,1.3070000000000004,130659,21,269,1.0,14249.71673213531,False,0.03829526582920881,0.6666666666666666,508648,0.0,0.0,8,0,0,12,5,4.0625,10,22,20,114.0,63.0,8,11,20,515,1.8557622786611319,265.91426475252956
103,20,0,0,0,10.0,20,10.0,34.34511441721928,20,34.5,37.262903938673226,15,26.533333333333335,50.00000000000002,9,50.0,0,0.6050000000000001,86171,2,60,1.0,2080.7068650331566,False,0.37665909127887265,0,0.8930000000000002,84548,34,64,1.0,2538.087322702034,False,0.35464946584610907,0,0.2,94025,0,0,0.0,0.0,False,0.0,5,10.915000000000001,32640.0,1038,10,1.0,36022.85780446034,False,-0.4612982834115377,9,9.182000000000002,80269,1305,0,0.0,48628.08963996856,False,-0.21189548899048785,0,1.3070000000000002,130459,15,279,1.0,14508.943559080104,False,0.03776485493466613,0.6666666666666666,508112,0.0,0.0,11,0,0,6,4,3.4545454545454546,17,23,19,165.0,72.0,10,10,19,1090,3.0796960964798927,268.99396084900945
104,19,0,0,0,10.0,20,10.0,34.262391217497765,29,33.758620689655174,39.34433326912235,34,51.0,50.00000000000003,13,50.0,0,0.6050000000000001,86635,5,52,1.0,1831.6443433098839,False,0.38201771383827854,0,0.893,84863,31,63,1.0,2468.5306467023593,False,0.35907285435439906,0,0.2,94025,0,0,0.0,0.0,False,0.0,24,11.150000000000002,32459.0,1057,10,1.0,36608.79084958637,False,-0.46010746689930143,13,9.303,78268,1339,0,0.0,52682.06224735483,False,-0.21169966448374994,0,1.3070000000000002,130459,5,289,1.0,14646.72166634562,False,0.03828398089834971,0.6666666666666666,506709,0.0,0.0,10,0,0,7,6,5.705882352941177,10,17,21,165.0,87.0,10,9,21,1179,1.5748634170740843,270.56882426608354
105,21,0,0,0,10.0,20,10.0,34.29295860169025,8,35.0,38.7284982267941,6,18.0,50.00000000000003,12,50.0,0,0.6050000000000001,86775,9,54,1.0,1941.8197644912736,False,0.3850972357102706,0,0.8930000000000002,84803,27,73,1.0,2773.3859779233885,False,0.3605318546008159,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,11.126000000000001,32287.0,1055,14,1.0,36721.270299958334,False,-0.46133863174709744,12,9.410000000000002,77924,1345,0,0.0,52089.830115038065,False,-0.216523375250418,0,1.3070000000000002,130459,0,294,0.5,14700.00000000001,False,0.03848472517369746,0.5833333333333334,506273,0.0,0.0,9,0,0,6,4,4.0,8,14,20,111.0,87.0,7,14,20,588,1.6094861375167966,272.17831040360034
106,20,0,0,0,10.0,20,10.0,34.301698501711286,48,34.333333333333336,37.04207035295441,15,16.0,50.000000000000036,7,50.0,0,0.6050000000000001,87785,10,32,1.0,1197.6543520547611,False,0.39516696410461527,0,0.893,85241,26,67,1.0,2558.213799614656,False,0.3657475438012207,0,0.2,94025,0,0,0.0,0.0,False,0.0,1,11.136000000000003,30840.0,1093,10,1.0,37862.177165899986,False,-0.4706611158420634,7,9.468,77671,1355,0,0.0,50192.005328253224,False,-0.22558060417984194,0,1.3070000000000002,130379,0,299,0.5,14950.000000000011,False,0.03882383083902277,0.5833333333333334,505941,0.0,0.0,15,0,0,15,3,2.1,6,21,16,207.0,63.0,14,6,16,1928,1.8898796597495675,274.0681900633499
107,16,0,0,0,10.0,20,10.0,34.205082341318686,16,33.0,37.97286830333146,13,51.0,50.00000000000003,8,50.0,0,0.6050000000000001,87655,13,42,1.0,1566.6134583353848,False,0.39602694126547255,0,0.8930000000000002,85699,23,61,1.0,2316.5100228204396,False,0.3710695345131842,0,0.2,94025,0,0,0.0,0.0,False,0.0,3,11.165000000000001,30858.0,1099,10,1.0,37971.11417614255,False,-0.46989037928134775,8,9.541,77549,1355,0,0.0,51453.236551014124,False,-0.22174783895113065,0,1.3070000000000002,129716,3,309,1.0,15563.918604910003,False,0.036140821558492055,0.6666666666666666,505502,0.0,0.0,8,0,0,6,4,3.230769230769231,4,10,19,165.0,48.0,10,6,19,728,1.8203246667981148,275.888514730148
108,19,0,0,0,10.0,20,10.0,34.15612591459982,16,33.5625,37.61390005194001,13,32.76923076923077,50.00000000000002,11,50.0,0,0.6050000000000001,87565,12,52,1.0,1896.1185475591906,False,0.397206934077026,0,0.893,86126,24,55,1.0,2118.58692530299,False,0.37624772632441184,0,0.2,94025,0,0,0.0,0.0,False,0.0,3,11.192000000000002,30630.0,1105,10,1.0,38118.6581361522,False,-0.4715306666516767,11,9.643000000000002,77342,1355,0,0.0,50966.83457037871,False,-0.22514041020339293,0,1.3070000000000004,129290,6,319,1.0,16175.683400311647,False,0.035235653570826454,0.6666666666666666,504978,0.0,0.0,10,0,0,5,5,4.428571428571429,5,10,20,165.0,72.0,10,9,20,1037,1.8304501716047525,277.71896490175277
109,20,0,0,0,10.0,20,10.0,34.15612591459982,0,,39.06830046155702,78,42.23076923076923,50.00000000000002,20,50.0,0,0.6050000000000001,87455,13,62,1.0,2247.6798067051886,False,0.3982453023417931,0,0.8930000000000002,86036,23,65,1.0,2450.148184448988,False,0.3774439477857062,0,0.2,94025,0,0,0.0,0.0,False,0.0,68,11.869000000000003,29392.0,1095,10,1.0,37791.64088110238,False,-0.4864363686195034,8,9.712000000000002,77221,1355,0,0.0,52937.547125409765,False,-0.21862689663528145,0,1.3070000000000004,126596,74,317,1.0,18741.05423415523,False,0.024600436444647485,0.6666666666666666,500725,0.0,0.0,11,0,0,2,5,4.7368421052631575,5,7,22,126.0,99.0,7,13,22,800,1.5672033773735166,279.2861682791263
110,22,0,0,0,10.0,20,10.0,34.28607758218249,26,35.23076923076923,39.560626566175365,13,48.0,50.00000000000002,20,50.0,0,0.6050000000000001,87911,15,56,1.0,2070.0203446022197,False,0.4040412024041216,0,0.893,86296,21,65,1.0,2438.595042841862,False,0.3814569458787834,0,0.2,94025,0,0,0.0,0.0,False,0.0,3,11.831000000000001,28983.0,1111,10,1.0,38487.4384594665,False,-0.4870862086707445,7,9.774000000000001,76496,1368,0,0.0,54118.9371425279,False,-0.21963897626815007,0,1.3070000000000004,127246,64,314,1.0,18231.88010023523,False,0.02758014234990892,0.6666666666666666,500957,0.0,0.0,14,0,0,5,4,3.230769230769231,5,10,23,165.0,81.0,10,12,23,1766,1.7998299924656749,281.08599827159196
111,23,0,0,0,10.0,20,10.0,34.28883693816485,12,34.333333333333336,38.14698958968871,14,16.714285714285715,50.00000000000002,20,50.0,0,0.6050000000000001,87831,13,66,1.0,2393.06323791888,False,0.40532804449817594,0,0.8930000000000002,86588,23,63,1.0,2390.1967271043854,False,0.3856842677750939,0,0.2,94025,0,0,0.0,0.0,False,0.0,4,11.868000000000004,28649.0,1113,10,1.0,38544.94540807437,False,-0.4903326487206894,10,9.867,76168,1377,0,0.0,52528.40466500135,False,-0.22810355282888975,0,1.3070000000000002,127656,59,314,1.0,17950.67238579164,False,0.029610225866195182,0.6666666666666666,500917,0.0,0.0,15,0,0,6,5,4.444444444444445,4,10,24,135.0,99.0,10,13,24,1202,1.798050352372229,282.8840486239642
112,24,0,0,0,10.0,20,10.0,34.088704206303554,34,33.0,37.20958850521817,9,16.0,50.00000000000002,13,50.0,0,0.6050000000000001,88883,10,42,1.0,1531.7255766647493,False,0.41513595561692784,0,0.893,86458,26,73,1.0,2748.4754070601593,False,0.3864599479641685,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,11.864000000000003,27671.0,1137,11,1.0,39168.16215612454,False,-0.49742003639391363,9,9.947000000000001,75895,1386,0,0.0,51572.48966823239,False,-0.23376252932046093,0,1.3070000000000002,127856,49,320,1.0,17823.2698367557,False,0.030637329643696788,0.6666666666666666,500788,0.0,0.0,13,0,0,10,2,2.0,4,14,16,222.0,47.0,14,10,16,1666,2.1176727833226323,285.0017214072868
113,16,0,0,0,10.0,20,10.0,34.356076444777095,43,35.58139534883721,36.25692032318202,9,16.0,50.00000000000002,13,50.0,0,0.6050000000000001,89109,8,43,1.0,1557.311287125415,False,0.4189053771675251,0,0.8930000000000002,87562,28,49,1.0,1963.4477457940777,False,0.39769098457611746,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,11.864000000000003,26285.0,1170,12,1.0,40631.69248426738,False,-0.5043781308999342,13,10.068000000000001,75608,1386,0,0.0,50252.091567930285,False,-0.24090031963372707,0,1.3070000000000002,127712,48,330,1.0,18240.332175512744,False,0.031123615979837305,0.6666666666666666,500301,0.0,0.0,11,0,0,4,5,5.0,2,6,22,93.0,75.0,6,10,22,1874,1.4609934240579605,286.4627148313448
114,22,0,0,0,10.0,20,10.0,34.21286980199577,42,33.476190476190474,36.34086258101306,26,36.92307692307692,50.00000000000003,20,50.0,0,0.6050000000000001,89359,8,43,1.0,1551.1534014858182,False,0.42280310498410273,0,0.893,88518,28,27,1.0,1203.7474846538857,False,0.40678569443294316,0,0.2,94025,0,0,0.0,0.0,False,0.0,14,12.004000000000003,25212.0,1202,10,1.0,41487.27812780905,False,-0.5112402120297311,9,10.145000000000001,75317,1395,0,0.0,50695.50330051322,False,-0.2414224981518243,0,1.3070000000000002,127446,55,329,1.0,18448.74744195573,False,0.029904400242482126,0.6666666666666666,499877,0.0,0.0,14,0,0,7,5,4.294117647058823,2,9,24,147.0,84.0,9,13,24,2156,1.7627726960927248,288.2254875274375
115,24,0,0,0,10.0,20,10.0,34.0631274422204,44,33.27272727272727,39.43059155121683,47,51.638297872340424,50.00000000000002,16,50.0,0,0.6050000000000001,90308,12,20,1.0,801.262548844408,False,0.4318647399277381,0,0.8930000000000002,88833,24,26,1.0,1125.6413134977304,False,0.41114160468427574,0,0.2,94025,0,0,0.0,0.0,False,0.0,37,12.360000000000001,24372.0,1236,10,1.0,42496.33143409658,False,-0.5148081285078618,11,10.246000000000002,72709,1442,0,0.0,56858.91301685467,False,-0.23785280923853946,0,1.3070000000000002,127696,45,334,1.0,18474.376619804763,False,0.031884887265469876,0.6666666666666666,497943,0.0,0.0,13,0,0,8,5,4.411764705882353,4,12,20,186.0,81.0,12,12,20,1914,2.1510353488847613,290.37652287632227
116,20,0,0,0,10.0,20,10.0,33.93613612868644,38,33.10526315789474,40.17566674790295,51,43.23529411764706,50.00000000000003,9,50.0,0,0.6050000000000001,90290,14,27,1.0,1056.275675474534,False,0.43359333603373734,9,0.9830000000000001,89657,22,10,1.0,559.3613612868644,False,0.4196792530488308,0,0.2,94025,0,0,0.0,0.0,False,0.0,41,12.733,23144.0,1264,10,1.0,43297.032734138695,False,-0.5236105677525196,9,10.325000000000003,72346,1454,0,0.0,58415.41945145089,False,-0.23472359327119824,0,1.3070000000000004,125707,74,344,1.0,20172.99933934483,False,0.023296556718605796,0.6666666666666666,495169,0.0,0.0,10,0,0,2,6,5.273001508295626,7,9,20,147.0,78.0,9,11,20,897,1.8581521036103368,292.2346749799326
117,20,0,0,0,10.0,20,10.0,33.9483662203365,3,35.0,39.37774675690489,8,16.0,50.00000000000002,20,50.0,0,0.6050000000000001,90265,17,34,1.0,1324.2444514914412,False,0.4353136894356074,0,0.9740000000000002,89587,19,20,1.0,868.9673244067301,False,0.4210178952202583,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,12.692000000000002,23167.0,1257,12,1.0,43145.62930004584,False,-0.5241710752457015,9,10.406000000000002,72072,1462,0,0.0,57570.26575859495,False,-0.23997277449249083,0,1.3070000000000004,126257,64,343,1.0,19670.17579244192,False,0.02554662247909578,0.6666666666666666,495373,0.0,0.0,14,0,0,2,3,3.0,5,7,21,126.0,99.0,7,13,21,983,1.7533179027959704,293.9879928827286
118,21,0,0,0,10.0,20,10.0,33.9483662203365,0,,40.35855060641338,28,48.0,50.00000000000002,20,50.0,0,0.6050000000000001,90175,16,44,1.0,1653.728113694806,False,0.43649351313097723,0,0.9740000000000002,89477,20,30,1.0,1218.4509866100952,False,0.4220398657191009,0,0.2,94025,0,0,0.0,0.0,False,0.0,16,12.852000000000002,23831.0,1247,10,1.0,42737.198182823755,False,-0.5192810519392516,13,10.527000000000001,71121,1476,0,0.0,59569.22069506615,False,-0.23960746373428377,0,1.3070000000000004,125935,68,346,1.0,20044.381441236117,False,0.024530080335021794,0.6666666666666666,494564,0.0,0.0,10,0,0,7,7,6.142857142857142,4,11,22,168.0,75.0,11,10,22,550,1.8740165689960122,295.8620094517246
119,22,0,0,0,10.0,20,10.0,34.32026447329761,52,36.0,39.392877682363164,10,18.0,50.000000000000014,20,50.0,0,0.6050000000000001,91371,16,18,1.0,777.764760519357,False,0.448459074668661,0,0.9740000000000002,89953,20,24,1.0,1023.6863473591427,False,0.4280164668299854,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,12.836,22139.0,1289,10,1.0,44632.74968290426,False,-0.5271962260946331,9,10.604000000000003,70792,1486,0,0.0,58537.81623599166,False,-0.245972870657595,0,1.3070000000000002,126485,58,345,1.0,19534.786905577068,False,0.02675463408832217,0.6666666666666666,494765,0.0,0.0,15,0,0,4,3,3.0,4,8,22,144.0,87.0,8,14,22,2802,1.5695020882412791,297.43151153996587
120,22,0,0,0,10.0,20,10.0,34.30717688394316,11,34.0,39.392877682363164,0,,50.000000000000014,12,50.0,0,0.6050000000000001,91291,14,28,1.0,1100.6009527504084,False,0.44974428534136085,0,0.9740000000000002,90207,22,23,1.0,1009.0650683306926,False,0.4319105372401792,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,12.836,21765.0,1290,20,1.0,45044.11573393393,False,-0.5289863561077696,12,10.715000000000002,70548,1486,0,0.0,58537.81623599166,False,-0.24781157693180336,0,1.3070000000000002,126485,48,355,1.0,19640.858128753436,False,0.027154293562845447,0.6666666666666666,494321,0.0,0.0,8,0,0,6,4,4.0,2,8,19,99.0,87.0,8,14,19,574,1.343089728616178,298.77460126858205
121,19,0,0,0,10.0,20,10.0,34.249443233035535,24,33.666666666666664,37.747311176053685,36,28.22222222222222,50.00000000000001,20,50.0,0,0.6050000000000001,91999,14,14,1.0,619.4922052624975,False,0.45712306397207975,0,0.9740000000000002,90107,22,33,1.0,1350.2316266901726,False,0.4330247168641686,0,0.2,94025,0,0,0.0,0.0,False,0.0,16,12.996,21215.0,1304,10,1.0,45038.74708763887,False,-0.5348644132537151,8,10.783000000000001,69710,1516,0,0.0,57224.92374289739,False,-0.2590732477924319,0,1.3070000000000002,126785,44,353,1.0,19310.881691746366,False,0.028171699340425748,0.6666666666666666,493841,0.0,0.0,16,0,0,7,6,5.2,1,8,24,114.0,64.0,8,11,24,2208,1.7869815351441503,300.5615828037262
122,24,0,0,0,10.0,20,10.0,34.389203545561834,27,35.629629629629626,36.253453188597994,18,18.0,50.00000000000001,10,50.0,0,0.6050000000000001,92249,14,14,1.0,621.4488496378657,False,0.46108483701371644,0,0.9740000000000002,90619,22,26,1.0,1114.1192921846077,False,0.4392432461893022,0,0.2,94025,0,0,0.0,0.0,False,0.0,8,13.060000000000002,20265.0,1321,10,1.0,45790.672415573164,False,-0.5409695697124532,10,10.875000000000002,69530,1516,0,0.0,54960.23503391456,False,-0.2689626568027816,0,1.3070000000000002,126461,52,363,1.0,20035.1795658071,False,0.028459177577606614,0.6666666666666666,493149,0.0,0.0,10,0,0,5,5,5.0,3,8,20,144.0,106.0,8,16,20,1342,2.1064545176923275,302.6680373214185
123,20,0,0,0,10.000000000000002,20,10.0,34.40295342739901,34,34.5,36.253453188597994,0,,50.00000000000001,13,50.0,5,0.655,92633,17,10,1.0,514.0295342739902,False,0.46629857564541427,0,0.9740000000000002,91068,19,21,1.0,912.4620219753792,False,0.4447392424781008,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,13.052000000000001,19092.0,1345,20,1.0,46997.04142362363,False,-0.547029824920906,12,10.985000000000001,69290,1516,0,0.0,54960.23503391456,False,-0.27077122035118323,0,1.3070000000000002,126511,42,372,1.0,20122.64503392112,False,0.029165517603054646,0.6666666666666666,492619,0.0,0.0,12,0,0,3,5,4.454545454545455,5,8,24,144.0,79.0,8,12,24,1049,1.9926949916407466,304.66073231305927
124,24,0,0,0,10.000000000000002,20,10.0,34.34250469304063,26,33.76923076923077,37.12543000435531,42,41.57142857142857,50.00000000000001,20,50.0,0,0.6500000000000001,92873,18,10,1.0,523.4250469304063,False,0.4701612079473592,0,0.9740000000000002,91506,18,15,1.0,695.1375703956095,False,0.44993794451772373,0,0.2,94025,0,0,0.0,0.0,False,0.0,22,13.272000000000002,18904.0,1361,10,1.0,47111.403187271855,False,-0.5484211476348213,11,11.083,67339,1558,0,0.0,57841.41994678557,False,-0.2746174890100165,0,1.3070000000000004,126961,32,373,1.0,19838.013760139373,False,0.031484128951106055,0.6666666666666666,491608,0.0,0.0,12,0,0,7,6,5.3939393939393945,4,11,25,168.0,114.0,11,13,25,1528,2.3459346182644367,307.0066669313237
125,25,0,0,0,10.000000000000002,20,10.0,34.285464246147065,28,33.785714285714285,36.40227374541742,49,33.0,50.0,20,50.0,1,0.6600000000000001,93150,16,10,1.0,502.8546424614707,False,0.4743713862861994,2,0.9940000000000002,91891,20,10,1.0,542.8546424614707,False,0.45481337523647564,0,0.2,94025,0,0,0.0,0.0,False,0.0,39,13.640000000000002,18054.0,1379,10,1.0,47643.677932890976,False,-0.5546308006759321,9,11.161999999999999,67200,1558,0,0.0,56714.74249536033,False,-0.2799100899181613,0,1.3070000000000004,125894,71,372,1.0,21184.561435924636,False,0.02851713401427488,0.6666666666666666,490214,0.0,0.0,11,0,0,13,6,4.004474517079559,2,15,25,230.0,75.0,15,10,25,750,2.206253138370812,309.2129200696945
126,25,0,0,0,10.0,20,10.0,34.30159563817274,20,34.5,36.907443931448235,55,39.21818181818182,49.99999999999999,20,50.0,10,0.7590000000000001,93415,18,10,1.0,523.0159563817274,False,0.478713622386596,0,0.992,91811,18,20,1.0,866.0319127634548,False,0.4561012779223635,0,0.2,94025,0,0,0.0,0.0,False,0.0,45,14.051000000000002,16949.0,1389,10,1.0,48013.99078073642,False,-0.5644137687809815,6,11.213000000000001,66153,1577,0,0.0,58203.03907989387,False,-0.2821922839147342,0,1.3070000000000004,125406,97,368,1.0,21980.022061350475,False,0.0278368904061373,0.6666666666666666,487759,0.0,0.0,14,0,0,10,6,5.722222222222222,3,13,25,204.0,50.0,13,12,25,1250,2.1606138115748763,311.3735338812694
127,25,0,0,0,10.0,20,10.0,34.30159563817274,0,,36.182570783913604,11,18.0,49.99999999999999,20,50.0,0,0.7490000000000001,93305,19,20,1.0,876.0319127634548,False,0.47976347208179526,0,0.9920000000000004,91721,17,30,1.0,1199.0478691451822,False,0.45730898081408977,0,0.2,94025,0,0,0.0,0.0,False,0.0,1,14.016000000000002,17108.0,1379,10,1.0,47663.72609287934,False,-0.5645853438294106,10,11.307000000000002,65776,1588,0,0.0,57457.922404854806,False,-0.2878407167757276,0,1.3070000000000002,125906,87,368,1.0,21547.88365820048,False,0.029976502457387616,0.6666666666666666,487841,0.0,0.0,11,0,0,8,5,4.090909090909091,6,14,23,237.0,61.0,14,11,23,700,2.094957905821502,313.4684917870909
128,23,0,0,0,10.0,20,10.0,34.39866092155441,27,35.25925925925926,36.182570783913604,0,,49.99999999999999,20,50.0,0,0.7490000000000001,93827,18,13,1.0,627.1825919802073,False,0.4860393259035533,0,0.9920000000000002,91951,18,30,1.0,1211.9598276466322,False,0.46104151403036026,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,14.015000000000002,16156.0,1396,20,1.0,48744.18206216823,False,-0.56896473245324,14,11.437000000000001,65474,1588,0,0.0,57457.922404854806,False,-0.2901164925741331,0,1.3070000000000004,126206,77,372,1.0,21386.057950361344,False,0.03162747340040595,0.6666666666666666,487639,0.0,0.0,11,0,0,4,4,4.0,5,9,20,147.0,68.0,9,14,20,1452,1.835151070728898,315.3036428578198
129,20,0,0,0,10.0,20,10.0,34.415764200585116,19,34.63157894736842,35.04877215282963,16,16.75,49.99999999999999,20,50.0,6,0.8090000000000002,94212,18,10,1.0,524.1576420058511,False,0.4913035330860762,0,0.9920000000000002,91851,18,40,1.0,1556.6305680234045,False,0.4621833509709818,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,14.015000000000002,15766.0,1405,14,1.0,48844.831511961704,False,-0.572577338410201,12,11.543000000000001,65078,1598,0,0.0,56007.93790022175,False,-0.2985639330973846,0,1.3070000000000002,126498,73,374,1.0,21258.56036715656,False,0.03334750179784998,0.6666666666666666,487430,0.0,0.0,14,0,0,7,6,5.142857142857142,5,12,17,156.0,39.0,12,8,17,1113,1.904500617645681,317.2081434754655
130,17,0,0,0,10.0,20,10.0,34.23539407726945,34,33.0,34.08758949387801,14,17.142857142857142,50.0,20,50.0,0,0.8030000000000002,94122,17,20,1.0,854.707881545389,False,0.49249177491353896,0,0.9920000000000002,92863,19,16,1.0,737.7663052363112,False,0.4716950773893948,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,14.015000000000004,14884.0,1429,10,1.0,49263.25403135682,False,-0.5797327623964008,10,11.631,64803,1604,0,0.0,54676.49354818033,False,-0.30565291575040193,0,1.3070000000000004,126854,71,374,1.0,21120.218854065337,False,0.03550895560754677,0.6666666666666666,487551,0.0,0.0,15,0,0,3,4,4.0,4,7,20,126.0,60.0,7,10,20,2062,1.6272273510694504,318.8353708265349
131,20,0,0,0,10.0,20,10.0,34.15373451355966,17,33.0,33.56380163605319,7,16.0,50.00000000000001,20,50.0,0,0.8030000000000002,94583,17,13,1.0,613.9985486762756,False,0.49786897039207806,0,0.9920000000000002,92763,19,26,1.0,1077.9970973525512,False,0.4728018713287494,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,14.015000000000002,14435.0,1436,13,1.0,49481.092182740365,False,-0.5833496826230239,11,11.731,64509,1611,0,0.0,54071.28443568169,False,-0.3101487376389139,0,1.3070000000000004,127304,61,375,1.0,20797.391899799248,False,0.03768365171511819,0.6666666666666666,487619,0.0,0.0,13,0,0,6,4,4.0,2,8,24,114.0,66.0,8,12,24,1323,1.4948938637971878,320.3302646903321
132,24,0,0,0,10.0,20,10.0,34.15373451355966,0,,32.7919474723449,10,16.0,50.0,20,50.0,0,0.8030000000000002,94483,17,23,1.0,955.5358938118723,False,0.4989860765099595,0,0.9920000000000002,92663,19,36,1.0,1419.5344424881478,False,0.47391897744663114,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,14.015000000000002,14595.0,1426,13,1.0,49129.52073347656,False,-0.5835175712125682,8,11.8,64387,1611,0,0.0,52827.82737794764,False,-0.3157532389189778,0,1.3070000000000004,127744,61,373,1.0,20650.308795813038,False,0.04044516584457304,0.6666666666666666,487897,0.0,0.0,13,0,0,6,3,3.0,4,10,24,135.0,102.0,10,14,24,960,1.354164231568575,321.6844289219007
133,24,0,0,0,10.0,20,10.0,34.140390947908934,22,34.0,35.2115833375242,40,47.6,50.00000000000001,20,50.0,0,0.8030000000000002,94757,17,22,1.0,921.0886008539966,False,0.5030393733295502,0,0.9920000000000004,92937,19,35,1.0,1384.9136831768126,False,0.4779709051553025,0,0.2,94025,0,0,0.0,0.0,False,0.0,27,14.285000000000004,14698.0,1438,10,1.0,49445.998016468286,False,-0.580739175663556,7,11.862000000000002,62581,1647,0,0.0,57993.477756902364,False,-0.3098993317474402,0,1.3070000000000004,128194,55,370,1.0,20436.637083563834,False,0.04303114151845427,0.6666666666666666,487192,0.0,0.0,15,0,0,9,4,3.84375,3,12,22,180.0,96.0,12,12,22,1998,1.4227442061528563,323.10717312805355
134,22,0,0,0,10.0,20,10.0,34.00010025938574,32,33.0,33.71379657633177,21,18.0,50.000000000000014,20,50.0,0,0.8030000000000002,94657,17,32,1.0,1258.0032083003437,False,0.5041199937513838,0,0.9920000000000002,93893,19,13,1.0,632.0013033720146,False,0.4871191894504499,0,0.2,94025,0,0,0.0,0.0,False,0.0,11,14.368000000000004,13555.0,1460,10,1.0,49977.2843444665,False,-0.5900702773492875,11,11.965000000000002,61993,1668,0,0.0,56234.61268932139,False,-0.32095743587390774,0,1.3070000000000004,128644,45,371,1.0,20067.120845934933,False,0.04502991984271133,0.6666666666666666,486767,0.0,0.0,11,0,0,10,6,5.166666666666667,1,11,20,153.0,78.0,11,11,20,1706,1.6080900393426418,324.7152631673962
135,20,0,0,0,10.0,20,10.0,34.04497382281768,11,35.0,33.71379657633177,0,,50.00000000000001,20,50.0,0,0.8030000000000002,94952,16,31,1.0,1215.3941885073482,False,0.5084403645501764,0,0.9920000000000004,93783,20,23,1.0,983.0343979248066,False,0.4881533890917507,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,14.357000000000003,13170.0,1461,20,1.0,50413.98268666327,False,-0.5918426871222373,8,12.034000000000002,61878,1668,0,0.0,56234.61268932139,False,-0.3218240392408502,0,1.3070000000000002,129244,35,369,1.0,19629.982880171614,False,0.04790426248350296,0.6666666666666666,487052,0.0,0.0,12,0,0,12,3,3.0,1,13,24,204.0,66.0,13,7,24,1185,1.7918759053573012,326.5071390727535
