index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
124,4,0,0,0,10.000000000000002,20,10.0,28.277426474100324,30,29.833333333333332,8.551303486545851,22,7.0,31.0,12,31.0,4,3.4620000000000006,74919,21,10,1.0,492.7742647410032,False,0.40422558534543596,0,5.825000000000001,28116,1248,0,0.0,12480.000000000002,False,-0.3581676879390226,11,7.591000000000002,51260,1106,0,0.0,31274.833680354957,False,-0.2113106796644996,11,7.420000000000002,34251,1102,0,0.0,31161.723974458557,False,-0.41250560607362236,0,0.254,118809,385,389,1.0,15351.251842320153,False,0.2070065073780448,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,412311,0.0,0.0,15,0,0,4,3,2.2857142857142856,18,22,6,47.0,13.0,3,1,6,1033,0.9361202680156566,138.08415269700345
125,6,0,0,0,10.000000000000002,20,10.0,28.56091173668093,14,32.0,8.475617697908437,4,5.0,31.000000000000004,14,31.0,4,3.498000000000001,75211,19,10,1.0,475.6091173668093,False,0.4095203362480086,0,5.825000000000001,27996,1260,0,0.0,12600.000000000002,False,-0.3592885966223285,0,7.58,51260,1106,0,0.0,31588.36838076911,False,-0.20946246577634609,4,7.4490000000000025,33711,1116,0,0.0,31873.977498135915,False,-0.4146733857291478,0,0.254,119223,379,385,1.0,15147.2591075073,False,0.20998386855631776,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,412357,0.0,0.0,14,0,0,7,2,1.2857142857142856,16,23,2,90.0,0.0,6,0,2,634,0.9192814230336808,139.00343412003713
126,2,0,0,0,10.0,20,10.0,28.506438881685696,2,24.0,8.60331382682314,9,11.0,31.000000000000004,13,31.0,0,3.4940000000000007,75159,19,18,1.0,703.1158998703426,False,0.4106740014559702,0,5.825000000000001,27896,1270,0,0.0,12700.0,False,-0.3602226871917501,9,7.670000000000002,51059,1108,0,0.0,31585.13428090775,False,-0.21185122622400263,0,7.445000000000001,33711,1116,0,0.0,31813.185791961238,False,-0.4150317386498554,0,0.254,119527,378,382,1.0,15094.052626539149,False,0.21263098627060814,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,412308,0.0,0.0,17,0,0,2,1,1.0,17,19,4,32.0,0.0,2,0,4,651,0.8062634660163894,139.80969758605352
127,4,0,0,0,10.0,20,10.0,28.860563844438488,17,32.0,8.665906908777677,30,9.0,31.000000000000004,11,31.0,0,3.4940000000000007,75623,17,11,1.0,487.46620228882335,False,0.41732799845210766,0,5.825000000000001,27776,1282,0,0.0,12820.0,False,-0.36134359587505605,20,7.861000000000003,50609,1108,0,0.0,31977.504739637843,False,-0.21484358390234826,10,7.545000000000002,32937,1133,0,0.0,32699.018835748808,False,-0.4189350583243017,0,0.254,119598,398,381,1.0,15260.030949693517,False,0.21410046067301666,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,411499,0.0,0.0,14,0,0,5,3,3.0,17,22,2,64.0,0.0,4,0,2,1085,0.8306747219758108,140.64037230802933
128,2,0,0,0,10.0,20,10.0,28.915796618117763,4,31.0,8.665906908777677,0,,31.000000000000004,10,31.0,0,3.4940000000000007,75637,18,17,1.0,671.568542508002,False,0.41930922640961743,0,5.825000000000001,27686,1291,0,0.0,12910.0,False,-0.3621842773875355,0,7.841000000000002,50609,1108,0,0.0,32038.702652874483,False,-0.2144828364858084,0,7.535000000000002,32813,1137,0,0.0,32877.2607547999,False,-0.4193462659317863,0,0.254,119908,388,381,1.0,15173.37188060574,False,0.21664522043956472,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,411609,0.0,0.0,14,0,0,6,0,0.0,15,21,4,33.0,0.0,2,0,4,634,0.782829842006322,141.42320215003565
129,4,0,0,0,10.0,20,10.0,28.915796618117763,0,,8.794781453765564,10,11.0,31.0,8,31.0,0,3.4940000000000007,75487,23,27,1.0,1010.7265086891796,False,0.419674997278893,0,5.825000000000001,27636,1296,0,0.0,12960.0,False,-0.3626513226722463,10,7.941000000000002,50439,1108,0,0.0,32038.702652874483,False,-0.21648705713871275,0,7.535000000000002,32813,1137,0,0.0,32877.2607547999,False,-0.4193462659317863,0,0.254,120046,388,383,1.0,15285.375204061038,False,0.21849652265469235,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,411377,0.0,0.0,14,0,0,4,1,1.0,18,22,6,43.0,13.0,3,1,6,448,0.8609958830056712,142.28419803304132
130,6,0,0,0,10.0,20,10.0,28.424620275712076,20,25.0,8.794781453765564,0,,31.000000000000004,8,31.0,0,3.4940000000000007,75887,23,17,1.0,713.2185446871054,False,0.42436872799924447,0,5.825000000000001,27536,1306,0,0.0,13060.0,False,-0.36358541324166793,0,7.931000000000002,49939,1128,0,0.0,32062.971671003223,False,-0.22223876356678648,0,7.535000000000002,32813,1137,0,0.0,32318.79325348463,False,-0.4226383015203509,0,0.254,120294,378,385,1.0,15259.427389523386,False,0.2207393092484321,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,411425,0.0,0.0,15,0,0,8,0,0.0,17,25,4,78.0,15.0,5,1,4,948,0.8890900629921816,143.1732880960335
131,4,0,0,0,10.0,20,10.0,28.081087041020776,16,25.0,8.690057892593082,3,3.0,31.000000000000007,11,31.0,0,3.4940000000000007,76227,19,11,1.0,498.89195745122856,False,0.4287185394321779,0,5.825000000000001,27396,1320,0,0.0,13200.0,False,-0.36489314003885814,0,7.931000000000002,49539,1144,0,0.0,32124.76357492777,False,-0.2265903280147148,3,7.565000000000001,32738,1137,0,0.0,31928.19596564062,False,-0.4258249963709422,0,0.254,120626,371,384,1.0,15128.011478152037,False,0.2232804578505613,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,411482,0.0,0.0,16,0,0,5,1,1.0,19,24,6,45.0,11.0,3,1,6,941,0.8502676880452782,144.02355578407878
132,6,0,0,0,10.0,20,10.0,28.179333211777198,5,31.0,8.707668016788872,9,9.0,31.000000000000007,8,31.0,0,3.4940000000000007,76262,21,16,1.0,660.8693313884352,False,0.4308854182053172,0,5.825000000000001,27316,1328,0,0.0,13280.0,False,-0.36564041249439544,7,8.001000000000003,49420,1144,0,0.0,32237.157194273113,False,-0.2273307483154342,2,7.582000000000002,32531,1142,0,0.0,32180.79852784956,False,-0.4267763966007854,0,0.254,120793,370,386,1.0,15187.837166211886,False,0.22515954064342644,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,411278,0.0,0.0,14,0,0,8,2,2.0,17,25,6,86.0,16.0,5,1,6,603,0.8859076619846746,144.90946344606346
133,6,0,0,0,10.0,20,10.0,28.241852042511724,44,28.431818181818183,8.706012085758907,6,8.666666666666666,31.000000000000004,3,31.0,28,3.7740000000000005,76719,22,10,1.0,502.4185204251172,False,0.4379429319274504,0,5.825000000000001,27226,1337,0,0.0,13370.0,False,-0.3664810940068749,1,8.004000000000001,49197,1153,0,0.0,32562.855405016016,False,-0.2280398992878178,5,7.630000000000002,31387,1177,0,0.0,33240.6598540363,False,-0.43401598746751224,0,0.254,120834,366,393,1.0,15369.400423387762,False,0.22641709492798956,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,410319,0.0,0.0,15,0,0,5,4,3.5625,9,14,6,69.0,12.0,5,1,6,500,0.8404151339782402,145.7498785800417
134,6,0,0,0,10.0,20,10.0,28.241852042511724,0,,8.663652962643118,1,3.0,31.000000000000004,4,31.0,0,3.7460000000000004,76669,17,20,1.0,734.8370408502344,False,0.4391798408389088,0,5.825000000000001,27076,1352,0,0.0,13520.0,False,-0.3678822298610073,0,8.003,49197,1153,0,0.0,32562.855405016016,False,-0.2280398992878178,1,7.635000000000002,31362,1177,0,0.0,33240.6598540363,False,-0.4343107257988217,0,0.254,120955,357,399,1.0,15461.924107663595,False,0.22801322671417473,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,410215,0.0,0.0,10,0,0,5,1,1.0,8,13,4,76.0,13.0,5,1,4,324,0.8082699800143018,146.558148560056
135,4,0,0,0,10.0,20,10.0,28.241852042511724,0,,8.663652962643118,0,,31.000000000000004,0,,0,3.7460000000000004,76579,16,30,1.0,1007.2555612753517,False,0.4400431135225989,0,5.825000000000001,26966,1363,0,0.0,13630.0,False,-0.3689097294873711,0,8.003000000000002,49197,1153,0,0.0,32562.855405016016,False,-0.2280398992878178,0,7.634000000000001,31362,1177,0,0.0,33240.6598540363,False,-0.4343107257988217,0,0.254,120955,347,409,1.0,15685.287578037163,False,0.22907897348097733,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,410015,0.0,0.0,8,0,0,9,0,0.0,4,13,6,48.0,14.0,3,1,6,200,0.7697787709766999,147.3279273310327
136,6,0,0,0,10.0,20,10.0,28.401750639321026,16,30.0,8.663652962643118,0,,31.000000000000004,0,,0,3.746000000000001,76999,12,24,1.0,801.6420153437047,False,0.4459688575637396,0,5.825000000000001,26826,1377,0,0.0,13770.0,False,-0.3702174562845614,0,8.003000000000002,49197,1153,0,0.0,32747.218487137143,False,-0.22695312194422876,0,7.634000000000002,30882,1193,0,0.0,33883.28851270999,False,-0.4361815557897809,0,0.254,120955,337,419,1.0,15908.651048410733,False,0.2301447202477801,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,409815,0.0,0.0,11,0,0,1,0,0.0,3,4,6,63.0,32.0,4,2,6,680,0.8193084500380792,148.14723578107078
137,6,0,0,0,10.0,20,10.0,28.401750639321026,0,,8.34638614924977,10,4.5,31.000000000000004,0,,0,3.7460000000000004,76959,6,34,1.0,1025.659521736915,False,0.44731411150927464,0,5.825000000000001,26666,1393,0,0.0,13930.0,False,-0.3717120011956359,0,8.003,49197,1153,0,0.0,32747.218487137143,False,-0.22695312194422876,10,7.734000000000002,30622,1193,0,0.0,33883.28851270999,False,-0.4392468344353993,0,0.254,120910,337,429,1.0,16111.732132297175,False,0.2306842704228242,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,409310,0.0,0.0,10,0,0,3,2,2.0,3,6,2,95.0,0.0,6,0,2,200,0.8071154310018755,148.95435121207265
138,2,0,0,0,10.0,20,10.0,28.020246600593442,20,25.0,8.33229281493893,2,7.5,31.000000000000004,0,,0,3.7460000000000004,77379,4,24,1.0,712.4859184142426,False,0.45223514719786145,0,5.825000000000001,26546,1405,0,0.0,14050.0,False,-0.37283290987894185,1,8.013000000000002,48681,1173,0,0.0,32867.74926249611,False,-0.2323260203104414,1,7.734000000000003,30597,1193,0,0.0,33428.15419450797,False,-0.4422244833560794,0,0.254,120895,329,439,1.0,16350.32433611491,False,0.23167953820957193,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,409054,0.0,0.0,11,0,0,1,2,2.0,1,2,4,30.0,0.0,2,0,4,700,0.6200231950497255,149.57437440712238
139,4,0,0,0,10.0,20,10.0,28.128239465853184,13,29.46153846153846,8.33229281493893,0,,31.000000000000004,0,,0,3.7460000000000004,77632,7,21,1.0,660.6930287829168,False,0.45647785298145765,0,5.825000000000001,26476,1412,0,0.0,14120.0,False,-0.373486773277537,0,8.012000000000002,48681,1173,0,0.0,32994.42489344579,False,-0.23157929702876773,0,7.733000000000001,30214,1206,0,0.0,33922.65679581894,False,-0.44382489716096873,0,0.254,120895,319,449,1.0,16577.00140796552,False,0.23276109535062564,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,408854,0.0,0.0,11,0,0,0,0,0.0,3,3,6,34.0,9.0,3,1,6,583,0.7716904089902528,150.34606481611263
140,6,0,0,0,10.0,20,10.0,27.807986155287296,26,25.884615384615383,8.283417716024589,1,3.0,31.000000000000004,0,,5,3.7960000000000007,78110,7,10,1.0,348.07986155287296,False,0.46248766871126196,0,5.825000000000001,26376,1422,0,0.0,14220.0,False,-0.3744208638469586,0,8.012000000000002,48451,1183,0,0.0,32896.847621704874,False,-0.2348660849217477,1,7.743000000000001,29746,1222,0,0.0,33981.359081761075,False,-0.44899636244702923,0,0.254,120892,310,459,1.0,16796.859491967625,False,0.23378148852950428,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,408531,0.0,0.0,12,0,0,0,2,1.4545454545454546,4,4,8,54.0,26.0,4,2,8,565,0.8575790189788677,151.2036438350915
141,8,0,0,0,10.0,20,10.0,27.955995967663643,6,32.0,8.195956289946029,3,5.333333333333333,31.000000000000004,0,,0,3.7910000000000013,78182,9,14,1.0,481.383943547291,False,0.46507793998979313,0,5.825000000000001,26296,1430,0,0.0,14300.0,False,-0.3751681363024959,1,8.022000000000002,48435,1183,0,0.0,33071.94322974609,False,-0.2340225697071121,2,7.762000000000002,29501,1228,0,0.0,34329.963048290956,False,-0.4498298590662044,0,0.254,120876,303,469,1.0,17022.37475585365,False,0.23470481885952002,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,408246,0.0,0.0,11,0,0,1,3,3.0,5,6,8,94.0,27.0,6,2,8,392,0.8823507279739715,152.08599456306547
142,8,0,0,0,10.0,20,10.0,28.108655852875852,6,32.0,7.864491377753201,6,2.8333333333333335,31.000000000000004,0,,0,3.7910000000000013,78274,9,18,1.0,595.9558053517653,False,0.46786687159385515,0,5.825000000000001,26196,1440,0,0.0,14400.0,False,-0.3761022268719175,1,8.031000000000002,48419,1183,0,0.0,33252.53987395213,False,-0.2331466271680826,5,7.810000000000001,29174,1234,0,0.0,34686.0813224488,False,-0.45158580232225043,0,0.254,120859,299,479,1.0,17200.48292194821,False,0.23539241030779173,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,407878,0.0,0.0,10,0,0,2,2,2.0,5,7,6,110.0,14.0,7,1,6,392,0.8721606990438886,152.95815526210936
143,6,0,0,0,10.0,20,10.0,28.05852865184552,20,27.7,7.911292107392352,1,12.0,31.000000000000004,0,,2,3.8110000000000004,78720,6,10,1.0,340.5852865184552,False,0.4738135675395909,0,5.825000000000001,26066,1453,0,0.0,14530.0,False,-0.37731654461216557,1,8.040000000000003,48128,1194,0,0.0,33501.88321030355,False,-0.2351075605669377,0,7.8050000000000015,28895,1243,0,0.0,34876.75111424398,False,-0.45375112817436725,0,0.254,120847,290,489,1.0,17453.274711143786,False,0.23648405751938972,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,407612,0.0,0.0,9,0,0,1,2,1.1818181818181819,4,5,4,70.0,11.0,5,1,4,479,0.7977521779830568,153.75590744009241
144,4,0,0,0,10.0,20,10.0,28.115152130236556,6,29.5,7.8766709698008635,2,6.5,31.000000000000004,0,,0,3.8090000000000006,78777,8,14,1.0,473.61212982331176,False,0.47612102198684153,0,5.825000000000001,25986,1461,0,0.0,14610.0,False,-0.37806381706770287,1,8.049000000000003,48112,1194,0,0.0,33569.49164350245,False,-0.23489765716330596,1,7.815000000000001,28691,1249,0,0.0,35115.82501066546,False,-0.45474690813203417,0,0.254,120834,282,499,1.0,17690.221213483845,False,0.2374905585039117,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,407356,0.0,0.0,11,0,0,2,2,2.0,2,4,4,62.0,0.0,4,0,4,377,0.7540169979911298,154.50992443808354
145,4,0,0,0,10.0,20,10.0,28.115152130236556,0,,7.501763706377668,5,2.0,31.000000000000004,0,,0,3.8090000000000006,78717,4,24,1.0,714.7636511256774,False,0.47725268692203787,0,5.825000000000001,25846,1475,0,0.0,14750.0,False,-0.37937154386489313,0,8.048,48112,1194,0,0.0,33569.49164350245,False,-0.23489765716330596,5,7.8640000000000025,28557,1249,0,0.0,35115.82501066546,False,-0.4563267055878529,0,0.254,120824,277,509,1.0,17856.988546666616,False,0.2381908377865993,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,407012,0.0,0.0,10,0,0,1,2,2.0,2,3,6,47.0,15.0,3,1,6,200,0.8010520829702727,155.31097652105382
146,6,0,0,0,10.0,20,10.0,27.606147371711753,28,25.107142857142858,7.564643127432532,1,12.0,31.000000000000004,1,31.0,4,3.8490000000000006,79254,3,10,1.0,306.0614737171175,False,0.48346717114143184,0,5.825000000000001,25736,1486,0,0.0,14860.0,False,-0.3803990434912569,1,8.058000000000002,47647,1212,0,0.0,33458.65061451464,False,-0.2410331721241518,0,7.859000000000003,28303,1259,0,0.0,34756.139540985096,False,-0.46144150893655406,0,0.254,120843,268,518,1.0,18085.32435815192,False,0.23946162091644368,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,406739,0.0,0.0,13,0,0,2,2,1.2352941176470589,2,4,8,60.0,28.0,4,2,8,509,0.8723973180167377,156.18337383907055
147,8,0,0,0,10.0,20,10.0,28.051097353464325,34,30.0,7.632478899382408,1,12.0,31.000000000000004,0,,24,4.085000000000001,79636,1,10,1.0,290.51097353464326,False,0.49045836733611037,0,5.825000000000001,25616,1498,0,0.0,14980.0,False,-0.38151995217456286,1,8.067000000000002,47631,1212,0,0.0,33997.929992398764,False,-0.23804287857724638,0,7.859000000000003,27283,1293,0,0.0,36270.06887802937,False,-0.46454257272356275,0,0.254,120831,259,528,1.0,18344.812034940045,False,0.2405852165954465,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,405953,0.0,0.0,9,0,0,3,3,2.411764705882353,2,5,8,78.0,50.0,5,3,8,200,0.9354236910003237,157.11879753007088
148,8,0,0,0,10.0,20,10.0,28.348150119092452,29,30.03448275862069,7.7054589980673205,1,12.0,31.000000000000004,0,,19,4.251,79990,0,10,1.0,283.4815011909245,False,0.4970060669293727,0,5.825000000000001,25506,1509,0,0.0,15090.0,False,-0.38254745180092664,1,8.076000000000002,47615,1212,0,0.0,34357.95794434005,False,-0.23610923035368575,0,7.859000000000003,26412,1322,0,0.0,37476.25445744022,False,-0.46770107368788255,0,0.254,120819,250,538,1.0,18604.364749516833,False,0.24170912259293087,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,405298,0.0,0.0,10,0,0,5,3,2.764705882352941,2,7,4,112.0,17.0,7,1,4,392,0.8949267530115321,158.0137242830824
149,4,0,0,0,10.0,20,10.0,28.363792084362604,9,28.666666666666668,7.619688173177322,1,3.0,31.000000000000004,0,,0,4.232000000000001,80128,2,11,1.0,332.00171292798865,False,0.5000373796230758,0,5.825000000000001,25426,1517,0,0.0,15170.0,False,-0.3832947242564639,0,8.075000000000001,47543,1215,0,0.0,34462.00738250057,False,-0.2363447295923146,1,7.869000000000002,26201,1328,0,0.0,37667.115888033535,False,-0.4690635816128463,0,0.254,120816,241,548,1.0,18824.34484973574,False,0.24273009795468992,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,405070,0.0,0.0,11,0,0,0,1,1.0,4,4,4,57.0,0.0,4,0,4,458,0.7602851169649512,158.77400940004736
150,4,0,0,0,10.0,20,10.0,28.363792084362604,0,,7.706642684394621,1,12.0,31.000000000000004,0,,0,4.232000000000001,80018,3,21,1.0,625.6396337716147,False,0.5007252244971941,0,5.825000000000001,25336,1526,0,0.0,15260.0,False,-0.38413540576894334,1,8.085,47527,1215,0,0.0,34462.00738250057,False,-0.23653336212435266,0,7.868000000000001,26201,1328,0,0.0,37667.115888033535,False,-0.4690635816128463,0,0.254,120804,232,558,1.0,19085.941102779558,False,0.24386375440291033,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,404842,0.0,0.0,9,0,0,2,1,1.0,1,3,4,50.0,17.0,3,1,4,200,0.7626508719986305,159.536660272046
151,4,0,0,0,10.0,20,10.0,28.597987549411915,14,31.357142857142858,7.706642684394621,0,,31.000000000000004,0,,0,4.232000000000001,80367,2,17,1.0,506.16578834000256,False,0.5061291827486549,0,5.825000000000001,25226,1537,0,0.0,15370.0,False,-0.3851629053953071,0,8.084000000000001,47503,1216,0,0.0,34775.15286008489,False,-0.23497039141200352,0,7.868000000000002,25786,1341,0,0.0,38349.90130376138,False,-0.4699313772311021,0,0.254,120804,222,568,1.0,19318.87467593561,False,0.2449751635427113,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,404642,0.0,0.0,14,0,0,2,0,0.0,1,3,6,38.0,10.0,3,1,6,639,0.7641490860260092,160.300809358072
152,6,0,0,0,10.0,20,10.0,28.597987549411915,0,,7.162904296254901,4,1.0,31.000000000000004,0,,0,4.232000000000001,80267,2,27,1.0,792.1456638341217,False,0.5069323126572459,0,5.825000000000001,25126,1547,0,0.0,15470.0,False,-0.38609699596472874,0,8.084000000000001,47503,1216,0,0.0,34775.15286008489,False,-0.23497039141200352,4,7.908000000000002,25678,1341,0,0.0,38349.90130376138,False,-0.47120464682235896,0,0.254,120800,216,578,1.0,19465.18732799106,False,0.24563510252686782,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,404330,0.0,0.0,10,0,0,2,1,1.0,2,4,8,49.0,19.0,4,2,8,200,0.8319279649876989,161.1327373230597
153,8,0,0,0,10.0,20,10.0,28.820030069567682,32,29.9375,6.2322840565094175,10,2.1,31.000000000000004,0,,5,4.282000000000002,81040,1,10,1.0,298.20030069567684,False,0.5167594558053324,0,5.825000000000001,25016,1558,0,0.0,15580.0,False,-0.3871244955910925,1,8.094000000000001,47487,1216,0,0.0,35045.156564594305,False,-0.23356741511775206,9,7.994000000000002,24457,1373,0,0.0,39569.901285516426,False,-0.47840805174711204,0,0.254,120779,216,588,1.0,19574.173356206036,False,0.24595471675417035,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,403735,0.0,0.0,9,0,0,4,4,3.333333333333333,3,7,6,98.0,9.0,7,1,6,693,0.9234108909731731,162.05614821403287
154,6,0,0,0,10.000000000000002,20,10.0,27.58989597328939,47,23.04255319148936,5.768895982585708,10,3.5,31.000000000000004,0,,37,4.647000000000001,80989,0,9,0.9,248.30906375960453,False,0.5153406540853348,0,5.825000000000001,24896,1570,0,0.0,15700.000000000004,False,-0.38824540427439846,0,8.093,46726,1249,0,0.0,34459.78007063845,False,-0.24598990774313872,10,8.085,23865,1387,0,0.0,38267.185714952386,False,-0.4930666597012981,0,0.254,120744,216,598,1.0,19784.081532238517,False,0.24662226855217248,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.31666666666666665,402176,0.0,0.0,10,0,0,2,5,4.428571428571429,3,5,6,77.0,16.0,5,1,6,248,0.8174157559988089,162.87356397003168
155,6,0,0,0,10.000000000000002,20,10.0,27.58989597328939,0,,5.768895982585708,0,,31.000000000000004,0,,0,4.610000000000001,80879,1,19,1.0,534.2080234924985,False,0.5159562100535469,0,5.825000000000001,24806,1579,0,0.0,15790.000000000004,False,-0.3890860857868779,0,8.093,46726,1249,0,0.0,34459.78007063845,False,-0.24598990774313872,0,8.075000000000001,23865,1387,0,0.0,38267.185714952386,False,-0.4930666597012981,0,0.254,120744,206,608,1.0,20036.39257241266,False,0.24782613449696864,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,401976,0.0,0.0,9,0,0,1,0,0.0,4,5,8,75.0,15.0,5,1,8,200,0.786909359972924,163.6604733300046
156,8,0,0,0,10.000000000000002,20,10.0,27.88761403174271,28,30.0,5.768895982585708,0,,31.000000000000004,0,,9,4.700000000000001,81448,1,10,1.0,288.8761403174271,False,0.5242945387490417,0,5.825000000000001,24706,1589,0,0.0,15890.000000000004,False,-0.3900201763562995,0,8.093000000000002,46726,1249,0,0.0,34831.629925646645,False,-0.24379793962788315,0,8.075000000000003,23025,1415,0,0.0,39460.97385491594,False,-0.4959327651470984,0,0.254,120744,196,618,1.0,20288.703612586804,False,0.24903000044176465,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,401605,0.0,0.0,9,0,0,2,1,0.6428571428571429,5,7,5,108.0,16.0,7,1,5,634,0.7864816129440442,164.44695494294865
157,5,0,0,0,10.000000000000002,20,10.0,27.88761403174271,0,,5.884144073741133,1,12.0,31.000000000000004,0,,0,4.691000000000002,81368,0,19,0.9,529.8646666031115,False,0.5250510449353899,0,5.825000000000001,24586,1601,0,0.0,16010.000000000004,False,-0.39114108503960543,1,8.103000000000002,46710,1249,0,0.0,34831.629925646645,False,-0.24398657215992123,0,8.075000000000001,23025,1415,0,0.0,39460.97385491594,False,-0.4959327651470984,0,0.254,120732,187,628,1.0,20568.334941789595,False,0.2502497086695053,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.31666666666666665,401377,0.0,0.0,9,0,0,0,1,1.0,4,4,5,65.0,3.0,4,1,5,200,1.2703983610263094,165.71735330397496
158,5,0,0,0,10.000000000000002,20,10.0,27.88761403174271,0,,5.522223595716305,5,2.0,31.000000000000004,0,,0,4.691000000000002,81298,0,26,0.7,725.0779648253105,False,0.5255667871471503,0,5.825000000000001,24456,1614,0,0.0,16140.000000000004,False,-0.39235540277985353,0,8.102000000000002,46710,1249,0,0.0,34831.629925646645,False,-0.24398657215992123,5,8.125000000000002,22895,1415,0,0.0,39460.97385491594,False,-0.4974654044699076,0,0.254,120722,182,638,1.0,20783.044694420372,False,0.25117873833126747,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.2833333333333333,401037,0.0,0.0,11,0,0,1,1,1.0,2,3,7,47.0,15.0,3,2,7,200,0.7293543179985136,166.44670762197347
